iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
98,100352,-11.25368,600.0,0.0,0.88,1.858316,-0.000871,6.94304,0.001533,584,0.07209,0.0,0.0,-0.01,0.00449,0.00037,-0.01647,0.00076,0.0
99,101376,30.58014,457.4,0.8,0.88,1.818949,-0.001033,12.767868,0.00101,567,0.06905,0.0,1.0,-0.01,0.00468,0.00054,-0.01414,0.0012,0.2142
100,102400,44.20012,331.66667,1.0,0.88,1.703667,0.023008,11.144993,0.001361,553,0.06598,0.0,0.0,-0.01,0.0042,0.00045,-0.01385,0.0005,0.15912
101,103424,45.0427,272.75,1.0,0.89,1.786436,0.029459,10.370956,0.001011,556,0.06692,0.0,0.0,-0.01,0.00405,0.00062,-0.01418,0.00051,0.2196
102,104448,45.69987,281.0,1.0,0.89,1.808337,-0.000347,7.542118,0.000322,586,0.06915,0.0,0.0,-0.01,0.0059,0.00046,-0.01218,-0.00066,0.12231
103,105472,36.97392,327.0,1.0,0.89,1.844804,-0.099622,13.82772,0.001267,570,0.06746,0.0,0.0,-0.01,0.0059,0.00054,-0.01013,0.001,0.19393
104,106496,45.99958,291.0,1.0,0.91,1.86315,-0.000311,10.222081,0.000436,556,0.06997,0.0,0.0,-0.01,0.00604,0.00053,-0.00904,-0.02597,0.16906
105,107520,34.42259,280.0,1.0,0.92,1.852737,0.022038,7.371269,0.002099,559,0.07201,0.33333,0.0,-0.01,0.00575,0.0005,-0.00998,0.00025,0.15277
106,108544,20.05479,451.5,0.5,0.91,1.816255,-0.001211,8.013607,0.001479,556,0.07004,0.0,0.0,-0.01,0.00304,0.00059,-0.00822,-0.02175,0.05698
107,109568,33.63109,345.0,1.0,0.91,1.787701,0.076941,20.855656,0.000873,572,0.07123,0.5,0.0,-0.01,0.00509,0.00043,-0.01008,-0.06092,0.11146
108,110592,22.22593,402.25,1.0,0.91,1.714345,-0.044103,16.988948,0.001071,615,0.07551,0.5,0.0,-0.01,0.00525,0.00059,-0.01203,-0.02771,0.20153
109,111616,40.17682,323.33333,1.0,0.91,1.813595,-0.000595,7.862948,0.000535,571,0.06846,0.0,0.0,-0.01,0.0056,0.00057,-0.01228,0.0027,0.1551
110,112640,48.08046,312.5,1.0,0.91,1.811681,-0.064038,15.408256,0.000786,582,0.06914,0.0,0.0,-0.01,0.00635,0.00057,-0.00607,0.00119,0.12723
111,113664,29.95231,392.75,0.75,0.9,1.849034,-0.177365,16.985814,0.001545,555,0.06703,0.25,0.0,-0.01,0.00558,0.0004,-0.01268,0.00224,0.1762
112,114688,39.18861,315.0,1.0,0.91,1.858324,0.022039,4.530601,0.001024,515,0.06468,0.0,0.0,-0.01,0.00571,0.00066,-0.01234,0.00166,0.08769
113,115712,43.86493,317.0,1.0,0.93,1.801367,0.053266,19.439356,0.001135,548,0.06916,0.16667,0.0,-0.01,0.00385,0.00061,-0.00946,-0.05079,0.34996
114,116736,36.39623,327.5,1.0,0.94,1.870222,0.120935,11.792573,0.001387,520,0.06833,0.5,1.0,-0.01,0.00512,0.00031,-0.0122,-0.02168,0.11325
115,117760,37.52413,280.2,1.0,0.94,1.82662,0.072737,14.843033,0.000629,550,0.06963,0.2,0.0,-0.01,0.00387,0.00062,-0.01146,0.00011,0.25688
116,118784,48.31426,302.33333,1.0,0.94,1.816591,3e-06,5.15984,0.000375,510,0.06556,0.0,0.0,-0.01,0.00367,0.00049,-0.01146,0.00353,0.16832
117,119808,57.78146,257.0,1.0,0.94,1.804363,0.025376,13.786167,0.000434,503,0.06689,0.0,0.0,-0.01,0.00423,0.0004,-0.01339,-0.04509,0.06502
118,120832,30.92314,316.0,1.0,0.94,1.811645,0.021353,13.894879,0.000642,514,0.06996,0.6,0.0,-0.01,0.00398,0.00068,-0.01332,-0.02039,0.26796
119,121856,48.95209,294.0,1.0,0.94,1.902461,0.020954,2.667924,0.003129,511,0.06569,0.0,0.0,-0.01,0.00421,0.00044,-0.01364,-0.00026,0.16817
120,122880,43.7042,305.66667,1.0,0.94,1.807884,0.102269,21.088243,0.002482,553,0.0724,0.0,0.0,-0.01,0.00318,0.00038,-0.00776,-0.0465,0.16444
121,123904,34.92887,330.6,1.0,0.95,1.834972,-5.1e-05,13.743611,0.00041,540,0.06784,0.4,0.0,-0.01,0.00534,0.00045,-0.01291,0.00161,0.25918
122,124928,61.84847,279.0,1.0,0.95,1.899292,-0.000308,10.852184,0.000519,516,0.0665,0.0,0.0,-0.01,0.00357,0.00051,-0.00808,-0.04221,0.06735
123,125952,27.45019,324.0,1.0,0.95,1.900479,-0.028823,10.969248,0.000653,543,0.06913,0.66667,0.0,-0.01,0.004,0.00072,-0.00964,-0.02654,0.15319
124,126976,45.61624,335.25,1.0,0.95,1.91363,-0.068207,7.924168,0.001048,512,0.06629,0.25,0.0,-0.01,0.0054,0.00041,-0.01399,0.00124,0.23247
125,128000,29.74966,318.66667,1.0,0.95,1.8314,-0.013335,9.11945,0.001441,522,0.06816,0.33333,0.0,-0.01,0.00715,0.00053,-0.00822,-0.04646,0.13628
126,129024,42.43293,327.33333,1.0,0.95,1.857642,-0.0007,7.848852,0.000452,511,0.06775,0.33333,0.0,-0.01,0.00922,0.00043,-0.00895,-0.00012,0.17079
127,130048,42.5102,350.0,1.0,0.95,1.872132,0.020996,2.538535,0.000436,494,0.06564,0.0,0.0,-0.01,0.00854,0.0004,-0.01279,0.00254,0.04739
128,131072,32.49428,419.0,1.0,0.95,1.858881,0.000303,13.211007,0.000617,556,0.07367,0.5,0.0,-0.01,0.00608,0.00046,-0.00717,-0.02991,0.11425
129,132096,24.59413,428.8,0.8,0.95,1.820583,-0.000427,7.421461,0.000237,544,0.06846,0.0,0.0,-0.01,0.00468,0.00033,-0.0135,-0.02624,0.15868
130,133120,43.66023,476.0,1.0,0.95,1.906109,-0.029545,6.691765,0.000875,519,0.06714,0.0,0.0,-0.01,0.00275,0.00036,-0.01035,-0.02433,0.05458
131,134144,44.13301,319.5,1.0,0.97,1.827502,-0.025935,11.045448,0.001848,604,0.07057,0.25,0.0,-0.01,0.00282,0.00062,-0.00906,-0.00046,0.26938
132,135168,18.02459,364.33333,1.0,0.97,1.864634,0.021957,7.486815,0.000849,517,0.06518,0.33333,0.0,-0.01,0.00472,0.00053,-0.01399,-0.02055,0.10191
133,136192,26.88373,290.0,1.0,0.97,1.785579,-0.011787,13.864134,0.000508,553,0.0694,0.66667,0.0,-0.01,0.00271,0.00051,-0.0057,-0.05159,0.15731
134,137216,34.14221,341.0,1.0,0.97,1.84117,-0.00057,14.999488,0.000292,559,0.07069,0.4,0.0,-0.01,0.0066,0.00034,-0.014,-0.0191,0.26036
135,138240,nan,nan,0.0,0.97,1.86622,-0.014185,7.406453,0.003024,535,0.06853,0.0,0.0,-0.01,0.00477,0.00047,-0.01133,-0.038,0.0
136,139264,35.77016,307.25,1.0,0.97,1.809149,-0.000446,19.959552,0.000387,640,0.0785,0.25,0.0,-0.01,0.00358,0.00054,-0.00622,-0.02367,0.23001
137,140288,11.88835,424.33333,0.66667,0.96,1.865071,0.071764,6.199523,0.001694,556,0.07062,0.66667,0.0,-0.01,0.00456,0.00038,-0.01144,0.0021,0.09883
138,141312,-5.15935,600.0,0.0,0.95,1.847828,-0.000214,5.629882,0.001063,519,0.06668,0.0,0.0,-0.01,0.00174,0.00052,-0.0068,0.00216,0.0
139,142336,42.72319,326.0,1.0,0.96,1.826618,0.052853,16.054703,0.00045,559,0.06924,0.16667,0.0,-0.01,0.00428,0.00041,-0.01177,-0.04653,0.34986
140,143360,30.81123,302.5,1.0,0.96,1.931602,-0.08519,3.526804,0.000803,509,0.06549,0.5,0.0,-0.01,0.00334,0.00064,-0.01403,0.00337,0.08904
141,144384,42.45307,285.75,1.0,0.96,1.829735,-0.029784,13.576334,0.002421,559,0.06995,0.0,0.0,-0.01,0.00156,0.00053,-0.0094,-0.02849,0.21262
142,145408,42.15633,303.33333,1.0,0.96,1.821105,-0.000747,5.233835,0.000241,510,0.06289,0.33333,0.0,-0.01,0.00203,0.00061,-0.01382,-0.01657,0.17098
143,146432,18.12844,401.0,1.0,0.97,1.782651,0.089602,14.250131,0.000735,577,0.07188,1.0,0.0,-0.01,0.00252,0.00072,-0.00848,-0.0012,0.04696
144,147456,37.32494,289.4,1.0,0.97,1.860113,-0.036646,14.60713,0.000827,568,0.06848,0.2,0.0,-0.01,0.00456,0.00042,-0.01329,-0.01452,0.2603
145,148480,32.38744,447.5,1.0,0.97,1.804559,0.029533,15.538011,0.000508,553,0.06695,0.0,0.0,-0.01,0.00397,0.00063,-0.00837,-0.02914,0.08547
146,149504,41.59019,287.8,1.0,0.97,1.79673,-0.000264,8.824876,0.000481,567,0.06851,0.0,0.0,-0.01,0.00354,0.00055,-0.0116,0.00237,0.26045
147,150528,19.04795,336.0,1.0,0.97,1.844175,-0.000293,15.535142,0.000509,523,0.06635,1.0,0.0,-0.01,0.00186,0.00047,-0.01149,-0.04535,0.09341
148,151552,32.6945,319.25,1.0,0.97,1.797483,-0.006671,15.723678,0.000827,576,0.07097,0.25,0.0,-0.01,0.00238,0.00064,-0.01213,-0.04822,0.20532
149,152576,35.94254,296.25,1.0,0.97,1.847369,-0.000918,8.005719,0.000411,510,0.06363,0.5,0.0,-0.01,0.00413,0.00058,-0.01663,-0.02095,0.21068
