iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1426,1460224,73.58072,73.15385,1.0,0.94,0.948307,-0.003229,0.003957,0.002662,0.320983,0.028181,0.950008,65.726425,7.816873,66.14003,8.237591,4.0,0.00015408,13,768,0.06069,0.07296,0.05,0.0,0.0,0.0,,,-0.01,0.01322,-0.00022,0.00331,0.0,0.92627
1427,1461248,68.41383,94.07143,0.92857,0.94,0.87841,-0.001041,0.008997,0.001375,0.267074,0.010045,0.934687,65.657516,9.400807,65.608772,10.188422,4.0,0.00015398,14,770,0.05654,0.07119,0.05,0.0,0.0,0.0,,,-0.01,0.01559,-0.00022,0.00329,-0.00129,0.97541
1428,1462272,73.73091,67.45455,1.0,0.95,0.887681,-0.002077,0.009292,0.001944,0.205108,0.016183,0.941269,65.316414,10.722361,65.221474,11.024495,4.0,0.00015388,11,788,0.06547,0.07838,0.04,0.0,0.0,0.0,,,-0.01,0.01475,-0.00036,0.00367,-0.00068,0.85564
1429,1463296,72.87946,89.5,1.0,0.95,0.984759,-0.002537,0.006772,0.003459,0.310617,0.041399,0.961337,61.945232,12.336167,61.747765,12.6713,4.0,0.00015377,8,791,0.06581,0.07362,0.04,0.0,0.0,0.0,,,-0.01,0.01388,-0.00047,0.00335,0.0,0.60927
1430,1464320,65.45324,135.1,0.9,0.95,1.005672,-0.00192,0.012026,0.002439,0.309262,0.022984,0.92591,63.333996,10.966749,63.013874,11.21346,4.0,0.00015367,10,783,0.06703,0.0778,0.04,0.0,0.0,0.0,,,-0.01,0.01442,-0.00042,0.00346,-0.00205,0.67923
1431,1465344,73.69529,67.44444,1.0,0.96,1.049742,-0.001888,0.003506,0.002834,0.361932,0.021938,0.970763,63.852016,9.294312,63.165974,9.878594,4.0,0.00015357,9,787,0.07133,0.08004,0.03,0.0,0.0,0.0,,,-0.01,0.01376,-0.00046,0.0034,-0.00027,0.69208
1432,1466368,71.57099,134.66667,1.0,0.97,1.118249,-0.002369,0.008825,0.002916,0.315315,0.027797,0.948664,60.078075,11.796658,59.259819,11.814187,4.0,0.00015347,6,767,0.06605,0.07381,0.03,0.0,0.16667,0.0,,,-0.01,0.01328,-0.00028,0.00307,-0.00133,0.45324
1433,1467392,65.71722,161.0,0.91667,0.96,1.034058,-0.003466,0.008044,0.003291,0.425264,0.040737,0.949437,62.806038,11.193507,63.274822,11.116375,4.0,0.00015336,12,773,0.07168,0.08255,0.04,0.0,0.0,0.0,,,-0.01,0.01343,-0.00032,0.00198,0.0,0.802
1434,1468416,73.56455,70.8125,1.0,0.97,0.966856,-0.003542,0.002002,0.003472,0.387806,0.043736,0.161603,69.892105,1.615785,70.181877,1.459122,4.0,0.00015326,16,761,0.0572,0.07129,0.03,0.0,0.0,0.0,,,-0.01,0.01494,-7e-05,0.00303,0.0,1.14124
1435,1469440,73.65262,69.69231,1.0,0.97,0.979104,-0.002533,0.002383,0.003094,0.314618,0.028739,0.814493,69.632729,2.656168,69.469337,3.350331,4.0,0.00015316,13,771,0.05232,0.06403,0.03,0.0,0.0,0.0,,,-0.01,0.01393,3e-05,0.00232,0.0,0.92773
1436,1470464,73.32166,74.58333,1.0,0.98,0.99076,-0.002498,0.002564,0.00248,0.295925,0.024309,0.956857,67.84623,6.508894,67.673294,6.955832,4.0,0.00015306,12,771,0.05863,0.06951,0.02,0.0,0.08333,0.0,,,-0.01,0.01401,-7e-05,0.00287,-0.0005,0.85494
1437,1471488,73.72697,66.81818,1.0,0.98,0.997442,-0.003594,0.002836,0.003688,0.308016,0.050188,0.971246,66.576645,8.522721,66.275108,9.068309,4.0,0.00015295,11,774,0.06557,0.07785,0.02,0.0,0.0,0.0,,,-0.01,0.01339,-0.00025,0.00338,-1e-05,0.78604
1438,1472512,68.159,102.78571,0.92857,0.97,0.967208,-0.003075,0.005266,0.003144,0.280087,0.038365,0.932171,67.814171,7.764706,67.783302,7.964901,4.0,0.00015285,14,765,0.0622,0.07467,0.03,0.0,0.0,0.0,,,-0.01,0.01495,-0.0002,0.00239,-4e-05,0.92892
1439,1473536,73.61311,70.21429,1.0,0.98,0.929991,-0.001455,0.004235,0.003345,0.222699,0.041155,-0.031202,69.749588,2.774405,70.249893,1.829178,4.0,0.00015275,14,762,0.05239,0.06822,0.02,0.0,0.07143,0.0,,,-0.01,0.01564,0.00018,0.00276,-0.00076,1.00292
1440,1474560,73.75438,68.6875,1.0,0.99,0.933743,-0.002602,0.00044,0.002139,0.352155,0.019636,0.855368,70.584145,1.761765,70.794785,1.566425,4.0,0.00015265,16,750,0.05399,0.07087,0.01,0.0,0.0,0.0,,,-0.01,0.01602,1e-05,0.00341,0.0,1.14235
1441,1475584,73.78176,67.84615,1.0,0.99,0.859888,-0.002552,0.007921,0.003074,0.31472,0.032924,0.9063,68.259842,7.200297,67.547592,8.062172,4.0,0.00015254,13,759,0.04348,0.06096,0.01,0.0,0.07692,0.0,,,-0.01,0.01593,5e-05,0.00351,-0.00319,1.0118
1442,1476608,73.67637,67.6,1.0,0.99,0.851788,-0.002256,0.004297,0.002083,0.331331,0.01981,0.978056,62.289246,12.690446,61.628662,13.409117,4.0,0.00015244,10,805,0.03922,0.05213,0.01,0.0,0.1,0.0,,,-0.01,0.01392,0.00017,0.00344,-0.00105,0.83678
1443,1477632,73.315,78.25,1.0,0.99,0.876053,-0.003736,0.003906,0.00356,0.381613,0.047433,0.987446,58.196194,14.962567,57.234528,15.034401,4.0,0.00015234,4,823,0.05575,0.06112,0.01,0.0,0.25,0.0,,,-0.01,0.01226,-8e-05,0.00259,-0.00062,0.33222
1444,1478656,54.93498,165.75,0.75,0.97,0.932066,-0.00251,0.002953,0.002564,0.376228,0.025495,0.98708,57.181671,13.331275,56.205631,13.571803,4.0,0.00015224,8,795,0.05356,0.06299,0.03,0.0,0.0,0.0,,,-0.01,0.0111,1e-05,0.00237,0.0,0.46674
1445,1479680,64.70716,116.875,0.875,0.96,1.021835,-0.002086,0.009108,0.003311,0.357397,0.029332,0.945933,59.433979,10.559817,58.360809,11.104733,4.0,0.00015213,8,786,0.05013,0.05715,0.04,0.0,0.0,0.0,,,-0.01,0.0122,-0.00013,0.00159,-0.001,0.51295
1446,1480704,58.71738,151.3,0.8,0.94,0.975196,-0.002171,0.004438,0.0026,0.392668,0.031948,0.97438,58.113441,12.187681,58.090664,13.129793,4.0,0.00015203,10,783,0.06213,0.07092,0.06,0.0,0.0,0.5,,,-0.01,0.0131,1e-05,0.00293,-0.00028,0.60777
1447,1481728,67.66436,101.91667,0.91667,0.94,0.943142,-0.002333,0.002524,0.003239,0.330947,0.035889,0.988701,61.974068,13.294661,62.265556,13.919857,4.0,0.00015193,12,786,0.05784,0.07091,0.06,0.0,0.0,0.0,,,-0.01,0.01493,-0.00024,0.00353,0.0,0.84517
1448,1482752,68.26861,100.07143,0.92857,0.93,0.928477,-0.002833,0.00339,0.003055,0.332384,0.034145,0.980007,65.492882,11.259852,66.005424,11.547604,4.0,0.00015183,14,768,0.06753,0.08382,0.07,0.0,0.0,0.0,,,-0.01,0.01528,-0.00024,0.00343,-7e-05,0.97468
1449,1483776,73.81643,68.14286,1.0,0.93,0.961037,-0.003569,0.000645,0.003412,0.344348,0.036237,0.835043,70.052216,1.899268,70.458946,1.727661,4.0,0.00015172,14,763,0.06376,0.07812,0.07,0.0,0.0,0.0,,,-0.01,0.01696,-0.00023,0.00342,-1e-05,0.9998
1450,1484800,73.75247,68.85714,1.0,0.93,0.890594,-0.002697,0.012592,0.002727,0.33421,0.035889,0.652573,69.920395,3.949146,69.242271,5.152986,4.0,0.00015162,14,766,0.05976,0.0772,0.07,0.0,0.0,0.0,,,-0.01,0.01644,-0.0001,0.00358,-0.00296,1.0242
1451,1485824,73.6798,69.08333,1.0,0.93,0.851395,-0.001569,0.004549,0.001951,0.216386,0.017683,0.977862,62.666443,13.023746,62.47467,13.979556,4.0,0.00015152,12,792,0.05166,0.06719,0.07,0.0,0.08333,0.0,,,-0.01,0.01554,0.00033,0.00225,-7e-05,1.00379
1452,1486848,73.78114,66.75,1.0,0.93,0.80017,-0.001651,0.007805,0.00214,0.333233,0.022705,0.980456,57.419518,17.473253,56.848206,18.12793,4.0,0.00015142,8,814,0.05299,0.06338,0.07,0.0,0.125,0.0,,,-0.01,0.0139,-9e-05,0.00355,-0.00169,0.72144
1453,1487872,65.43857,114.44444,0.88889,0.94,0.77025,-0.001361,0.007977,0.001393,0.308588,0.013358,0.983636,54.68885,19.094538,54.139458,19.376657,4.0,0.00015132,9,811,0.03964,0.05285,0.06,0.0,0.0,0.0,,,-0.01,0.01386,0.00014,0.00351,-0.00143,0.7297
1454,1488896,67.02041,102.0,0.90909,0.95,0.836698,-0.00207,0.006093,0.003139,0.323704,0.041957,0.983477,59.403217,16.735872,59.364056,17.31942,4.0,0.00015121,11,801,0.0561,0.07098,0.05,0.0,0.09091,0.0,,,-0.01,0.01573,-4e-05,0.00364,-0.00064,0.83762
1455,1489920,67.34425,99.41667,0.91667,0.95,0.892345,-0.002118,0.002986,0.002261,0.308051,0.025007,0.989254,62.667854,15.016407,62.519775,15.348855,4.0,0.00015111,12,779,0.05998,0.07375,0.05,0.0,0.0,0.0,,,-0.01,0.01334,-9e-05,0.00151,0.0,0.86176
1456,1490944,67.58651,100.16667,0.91667,0.95,0.945876,-0.00387,0.002716,0.002236,0.306384,0.018032,0.988343,63.127937,13.384047,63.000416,13.89934,4.0,0.00015101,12,752,0.07943,0.09128,0.05,0.0,0.0,0.0,,,-0.01,0.01343,-0.00047,0.00315,0.0,0.82363
1457,1491968,73.71213,66.23077,1.0,0.96,1.001617,-0.002706,0.01142,0.003187,0.313949,0.033831,0.940969,64.707024,11.371011,64.197273,12.208257,4.0,0.00015091,13,757,0.0898,0.10297,0.04,0.0,0.0,0.0,,,-0.01,0.01392,-0.00057,0.00179,-0.00092,0.94341
1458,1492992,67.87543,97.38462,0.92308,0.95,0.936558,-0.001914,0.004269,0.002191,0.285024,0.025391,0.985312,62.124855,15.108747,62.069939,15.867114,4.0,0.0001508,13,780,0.081,0.09442,0.05,0.0,0.0,0.0,,,-0.01,0.01352,-0.00054,0.00275,1e-05,0.91635
1459,1494016,73.57983,68.5,1.0,0.95,0.906379,-0.003525,0.013916,0.003748,0.329308,0.046143,0.956105,63.561512,15.130359,63.05698,15.559906,4.0,0.0001507,12,785,0.05745,0.07029,0.05,0.0,0.0,0.0,,,-0.01,0.01537,2e-05,0.00196,-0.00242,0.92847
1460,1495040,66.62493,109.27273,0.90909,0.94,0.858113,-0.002194,0.011005,0.001995,0.285635,0.017439,0.968957,60.391567,16.512503,60.075443,17.240389,4.0,0.0001506,11,798,0.06309,0.07698,0.06,0.0,0.18182,0.0,,,-0.01,0.01415,-0.00032,0.00314,-0.00032,0.81497
1461,1496064,73.83898,65.45455,1.0,0.94,0.870373,-0.00305,0.01399,0.003537,0.331001,0.038958,0.969454,58.065228,17.900827,57.400311,18.628857,4.0,0.0001505,11,776,0.07042,0.08431,0.06,0.0,0.0,0.0,,,-0.01,0.01441,-0.00042,0.00281,-0.00074,0.92121
1462,1497088,66.59994,98.54545,0.90909,0.95,0.775839,-0.002312,0.021043,0.003762,0.256767,0.050153,0.964734,53.138531,21.31995,52.523052,22.663485,4.0,0.00015039,11,829,0.07404,0.09323,0.04,0.0,0.27273,0.0,,,-0.01,0.01424,-0.00051,0.00306,-0.00301,0.92408
1463,1498112,67.83538,98.07692,0.92308,0.95,0.91205,-0.002293,0.008769,0.002308,0.245388,0.020473,0.982042,59.484093,18.911537,59.576294,19.433163,4.0,0.00015029,13,803,0.07885,0.09336,0.04,0.0,0.0,1.0,,,-0.01,0.01323,-0.00017,0.00126,-0.00077,0.96848
1464,1499136,67.03163,100.58333,0.91667,0.94,0.9232,-0.002808,0.037058,0.003663,0.251881,0.05113,0.901132,60.70557,17.258694,60.721619,17.54328,4.0,0.00015019,12,787,0.09477,0.10924,0.05,0.0,0.0,0.75,,,-0.01,0.01436,-0.00055,0.00181,-0.00286,0.89508
1465,1500160,73.44959,70.25,1.0,0.95,0.928074,-0.003025,0.024042,0.003056,0.276979,0.040039,0.926324,61.70956,15.356784,61.573479,15.966925,4.0,0.00015009,12,783,0.10116,0.11454,0.04,0.0,0.0,1.0,,,-0.01,0.01426,-0.00067,0.00303,-0.00247,0.96553
1466,1501184,73.63371,67.0,1.0,0.95,0.902856,-0.001715,0.003762,0.001834,0.253073,0.015067,0.991094,57.937038,19.179613,58.026062,19.992617,4.0,0.00014998,10,789,0.10127,0.11156,0.04,0.0,0.0,0.0,,,-0.01,0.0139,-0.00049,0.00287,-0.00046,0.8366
1467,1502208,67.41991,101.08333,0.91667,0.95,0.94726,-0.001888,0.004584,0.002793,0.2682,0.027797,0.989747,60.13282,18.983269,60.453808,19.368391,4.0,0.00014988,12,786,0.09705,0.10877,0.04,0.0,0.0,0.0,,,-0.01,0.01561,-0.00033,0.00294,-2e-05,0.87948
1468,1503232,67.80864,105.07692,0.92308,0.94,0.976954,-0.002782,0.009638,0.003281,0.271271,0.050293,0.973173,62.625641,16.22093,62.498501,16.46023,4.0,0.00014978,13,773,0.11087,0.127,0.05,0.0,0.0,0.0,,,-0.01,0.01404,-0.00061,0.00341,-0.00135,0.93978
1469,1504256,73.5139,68.45455,1.0,0.95,0.97423,-0.001114,0.003569,0.002296,0.326322,0.015939,0.973673,64.017563,12.475426,63.540516,13.869323,4.0,0.00014968,11,790,0.10922,0.12178,0.04,0.0,0.0,0.0,,,-0.01,0.01419,-0.00066,0.00247,-2e-05,0.86245
1470,1505280,73.07434,87.08333,1.0,0.95,0.949496,-0.002904,0.017622,0.005166,0.306496,0.074672,0.955672,61.757515,17.810663,62.199005,17.651344,4.0,0.00014957,12,788,0.10087,0.11432,0.04,0.0,0.0,0.0,,,-0.01,0.01404,-0.00055,0.00347,-0.00073,0.93073
1471,1506304,73.5757,67.72727,1.0,0.96,0.890914,-0.002871,0.023633,0.003221,0.319145,0.03704,0.944176,60.134708,17.746828,59.248787,17.936516,4.0,0.00014947,11,808,0.10663,0.12087,0.04,0.0,0.0,0.0,,,-0.01,0.01394,-0.00068,0.00354,-0.00434,0.95473
1472,1507328,65.7241,117.0,0.9,0.96,0.940896,-0.002506,0.015146,0.003012,0.267219,0.034703,0.953836,59.686626,16.327978,59.375755,17.13394,4.0,0.00014937,10,807,0.10998,0.12231,0.04,0.0,0.0,0.0,,,-0.01,0.0132,-0.00078,0.00352,-0.0006,0.76357
1473,1508352,72.98006,89.4,1.0,0.97,0.986997,-0.002617,0.006131,0.003427,0.389441,0.034354,0.988071,57.172356,19.772432,56.997063,20.259214,4.0,0.00014927,10,800,0.1224,0.13232,0.03,0.0,0.0,0.0,,,-0.01,0.01268,-0.00105,0.0032,0.0,0.8251
1474,1509376,59.78506,143.36364,0.81818,0.95,0.950675,-0.003624,0.001569,0.003603,0.364656,0.039621,0.997041,60.342648,20.3946,60.259922,20.662169,4.0,0.00014916,11,785,0.14165,0.15374,0.05,0.0,0.0,0.0,,,-0.01,0.01408,-0.00155,0.00324,-2e-05,0.72114
1475,1510400,73.34163,71.38462,1.0,0.95,1.021278,-0.002394,0.011311,0.003212,0.34318,0.04248,0.834521,68.474464,6.040359,67.667984,7.169951,4.0,0.00014906,13,774,0.11282,0.12716,0.05,0.0,0.0,0.0,,,-0.01,0.01386,-0.00094,0.00159,-0.00257,0.98253
1476,1511424,73.67659,68.5,1.0,0.96,0.945109,-0.002606,0.009442,0.003538,0.424219,0.047084,0.972479,58.657356,15.579504,57.117237,16.587591,4.0,0.00014896,6,822,0.12075,0.1322,0.04,0.0,0.0,0.0,,,-0.01,0.01391,-0.00112,0.00376,-0.00153,0.53277
1477,1512448,73.69047,66.28571,1.0,0.96,0.91197,-0.002394,0.009994,0.002495,0.380129,0.035261,0.983221,49.045002,20.343821,47.878166,20.835203,4.0,0.00014886,7,827,0.13239,0.14159,0.04,0.0,0.0,0.0,,,-0.01,0.01345,-0.00108,0.00341,-0.00158,0.66034
1478,1513472,50.77356,231.14286,0.71429,0.94,0.930795,-0.001437,0.011131,0.002846,0.394754,0.037702,0.9776,45.016315,21.588129,44.583393,21.66762,4.0,0.00014876,7,839,0.16324,0.17123,0.06,0.0,0.0,0.0,,,-0.01,0.01102,-0.00143,0.0033,0.0,0.47022
1479,1514496,66.76829,102.90909,0.90909,0.94,0.989129,-0.001876,0.003121,0.003587,0.364949,0.041155,0.992698,57.239841,18.643372,57.202675,19.264452,4.0,0.00014865,11,787,0.13585,0.14772,0.06,0.0,0.0,0.0,,,-0.01,0.01358,-0.00117,0.00252,-3e-05,0.79932
1480,1515520,66.48723,129.0,0.91667,0.93,0.992537,-0.003408,0.019165,0.003681,0.313933,0.040458,0.949983,59.612873,17.224482,59.542534,17.262266,4.0,0.00014855,12,770,0.11935,0.13246,0.07,0.0,0.0,1.0,,,-0.01,0.01392,-0.00094,0.00365,-0.00149,0.83629
1481,1516544,73.48126,75.125,1.0,0.93,0.977899,-0.003022,0.018145,0.003065,0.371193,0.039342,0.931355,61.178078,13.119195,59.94154,13.853572,4.0,0.00014845,8,787,0.10116,0.11241,0.07,0.0,0.0,0.0,,,-0.01,0.01364,-0.00072,0.00297,-0.00193,0.62948
1482,1517568,72.54632,100.71429,1.0,0.94,0.926497,-0.001684,0.029113,0.002291,0.320142,0.022321,0.926926,51.452969,17.465021,50.708645,17.859108,4.0,0.00014835,7,828,0.09812,0.10735,0.06,0.0,0.0,1.0,,,-0.01,0.01109,-0.00062,0.00368,-0.00173,0.61521
1483,1518592,73.61477,69.33333,1.0,0.94,0.896871,-0.002566,0.007315,0.00286,0.343682,0.043527,0.98477,46.120884,19.824553,45.336121,20.483204,4.0,0.00014824,6,851,0.10999,0.11665,0.06,0.0,0.0,0.0,,,-0.01,0.01154,-0.0008,0.00363,-0.00019,0.58415
1484,1519616,55.98723,184.44444,0.77778,0.92,0.87703,-0.001789,0.030877,0.002889,0.305058,0.032471,0.949763,49.067505,21.491528,48.752251,21.622156,4.0,0.00014814,9,828,0.11761,0.1322,0.08,0.0,0.0,1.0,,,-0.01,0.01294,-0.00101,0.00331,-0.00222,0.64942
1485,1520640,56.77656,113.11111,0.77778,0.9,0.955872,-0.001632,0.030377,0.00156,0.313174,0.010219,0.940274,53.048786,19.011898,51.541046,20.542362,4.0,0.00014804,9,815,0.12788,0.13881,0.09,0.0,0.11111,0.0,,,-0.01,0.01158,-0.00118,0.00326,-0.00268,0.60957
1486,1521664,66.11402,123.63636,0.90909,0.91,0.997203,-0.002678,0.027811,0.003918,0.31472,0.055036,0.932136,55.69273,17.876234,56.281223,17.946119,4.0,0.00014794,11,788,0.11393,0.12498,0.08,0.0,0.0,0.0,,,-0.01,0.01248,-0.00092,0.00319,-0.00101,0.79938
1487,1522688,73.39073,71.4,1.0,0.91,0.994513,-0.002344,0.034901,0.004585,0.315075,0.072335,0.914605,55.851437,17.367676,55.679203,17.669933,4.0,0.00014783,10,779,0.09552,0.10609,0.08,0.0,0.0,0.0,,,-0.01,0.01179,-0.00073,0.00328,-0.00208,0.80698
1488,1523712,65.10029,111.33333,0.88889,0.9,0.937473,-0.002371,0.02369,0.002945,0.292757,0.035261,0.94306,54.196751,17.879732,54.227581,18.348661,4.0,0.00014773,9,796,0.10585,0.11559,0.09,0.0,0.0,1.0,,,-0.01,0.01195,-0.00088,0.00322,-0.00117,0.67596
1489,1524736,67.23952,115.23077,0.92308,0.92,1.003829,-0.003466,0.021365,0.003979,0.329443,0.053327,0.927715,59.983025,15.276186,60.515949,15.360025,4.0,0.00014763,13,778,0.11079,0.12298,0.07,0.0,0.0,0.0,,,-0.01,0.01279,-0.00045,0.00301,-0.00038,0.92793
1490,1525760,61.11205,131.5,0.83333,0.91,0.979179,-0.00234,0.016911,0.003097,0.3772,0.03261,0.956747,53.613033,16.503998,52.054939,16.846533,4.0,0.00014753,6,818,0.10061,0.10725,0.08,0.0,0.0,0.0,,,-0.01,0.01,-0.00103,0.00336,-0.00252,0.4358
1491,1526784,73.54382,70.0,1.0,0.91,1.057175,-0.003202,0.004366,0.003073,0.376618,0.038853,0.985619,48.969948,15.949568,47.96719,16.430361,4.0,0.00014742,4,829,0.11279,0.1154,0.08,0.0,0.0,0.0,,,-0.01,0.01,-0.00088,0.00338,0.0,0.33299
1492,1527808,58.76107,142.4,0.8,0.9,1.090217,-0.002269,0.002727,0.001936,0.309073,0.015137,0.992181,45.283142,16.928787,44.836487,17.399775,4.0,0.00014732,5,829,0.11914,0.12256,0.09,0.0,0.0,0.0,,,-0.01,0.01004,-0.00082,0.00362,0.0,0.33367
1493,1528832,52.35959,198.90909,0.72727,0.88,1.091157,-0.002714,0.01529,0.003491,0.327548,0.040179,0.955328,58.059692,16.073689,57.76762,16.180639,4.0,0.00014722,11,791,0.1116,0.12203,0.11,0.0,0.0,0.0,,,-0.01,0.01135,-0.00071,0.00352,-0.00044,0.59132
1494,1529856,67.18271,112.0,0.91667,0.87,1.020743,-0.001782,0.012688,0.001927,0.289913,0.013811,0.944164,62.21629,12.625594,62.365284,13.116956,4.0,0.00014712,12,790,0.11192,0.12507,0.12,0.0,0.0,0.0,,,-0.01,0.0125,-0.0009,0.00364,-0.0013,0.8364
1495,1530880,73.4605,70.25,1.0,0.9,0.973813,-0.002832,0.012243,0.00321,0.305595,0.04269,0.953714,63.286316,14.133357,63.770321,14.320123,4.0,0.00014701,12,793,0.12508,0.13985,0.09,0.0,0.0,0.0,,,-0.01,0.01285,-0.00092,0.003,-3e-05,0.93493
1496,1531904,73.42518,68.75,1.0,0.92,0.99642,-0.002632,0.003622,0.002515,0.329741,0.028006,0.987172,63.523571,14.771268,63.438328,15.085672,4.0,0.00014691,12,775,0.13161,0.14438,0.08,0.0,0.0,0.0,,,-0.01,0.01287,-0.00095,0.00281,-2e-05,0.92264
1497,1532928,68.18713,102.73333,0.93333,0.91,1.029741,-0.003453,0.009933,0.002712,0.303558,0.033378,0.931795,65.605354,10.631124,66.172104,10.513138,4.0,0.00014681,15,766,0.12536,0.14076,0.09,0.0,0.0,1.0,,,-0.01,0.01287,-0.00155,0.00331,0.0,1.01749
1498,1533952,73.35189,72.07692,1.0,0.93,1.023307,-0.00233,0.029668,0.003481,0.239018,0.045201,0.693344,67.230278,8.38203,66.993217,8.607227,4.0,0.00014671,13,777,0.12189,0.13753,0.07,0.0,0.0,0.5,,,-0.01,0.01354,-0.00078,0.00294,-0.00229,0.97088
1499,1534976,73.60248,66.16667,1.0,0.93,1.034184,-0.002475,0.005859,0.002939,0.32941,0.03418,0.964965,64.299957,10.946817,64.036819,11.777822,4.0,0.0001466,12,780,0.12337,0.13734,0.07,0.0,0.0,0.0,,,-0.01,0.01273,-0.00109,0.00342,-0.00039,0.92387
1500,1536000,73.63364,65.55556,1.0,0.94,1.078796,-0.002303,0.007741,0.002711,0.303428,0.030727,0.971543,60.37878,14.821684,59.903515,15.388726,4.0,0.0001465,9,796,0.1122,0.12356,0.06,0.0,0.0,0.0,,,-0.01,0.01268,-0.00097,0.00318,-0.00091,0.69845
1501,1537024,65.12391,112.22222,0.88889,0.95,1.090494,-0.002572,0.012581,0.002833,0.341968,0.033587,0.966214,57.443153,16.101854,56.45269,16.408615,4.0,0.0001464,9,800,0.12345,0.1325,0.05,0.0,0.0,0.0,,,-0.01,0.01163,-0.00112,0.00358,-0.00138,0.62747
1502,1538048,67.0125,122.84615,0.92308,0.97,1.008806,-0.002442,0.017236,0.002922,0.253483,0.035052,0.92915,62.334209,13.569489,62.553078,13.778823,4.0,0.0001463,13,779,0.11687,0.13111,0.03,0.0,0.15385,1.0,,,-0.01,0.01197,-0.00109,0.00344,-0.00088,0.9089
1503,1539072,73.17588,72.57143,1.0,0.97,1.080247,-0.002275,0.018142,0.003492,0.321819,0.043108,0.921244,61.196812,13.983169,60.596127,13.911529,4.0,0.0001462,7,802,0.13035,0.13987,0.03,0.0,0.0,0.0,,,-0.01,0.01127,-0.00128,0.00361,-0.00066,0.54907
1504,1540096,66.12021,105.7,0.9,0.96,1.085761,-0.002465,0.01162,0.002059,0.331866,0.020612,0.959054,59.365383,14.227841,58.442451,14.705267,4.0,0.00014609,10,775,0.12956,0.14133,0.04,0.0,0.0,0.0,,,-0.01,0.01148,-0.00141,0.00338,-0.00138,0.70414
1505,1541120,73.42194,70.0,1.0,0.96,1.092214,-0.002909,0.002245,0.003087,0.325926,0.032227,0.990864,58.915569,14.319249,58.594116,14.988188,4.0,0.00014599,10,777,0.13296,0.14408,0.04,0.0,0.0,0.0,,,-0.01,0.01166,-0.00124,0.00255,0.0,0.76843
1506,1542144,62.10797,127.38462,0.84615,0.95,0.969261,-0.002719,0.011939,0.003645,0.268199,0.050084,0.958867,61.821659,14.959744,62.055416,15.206296,4.0,0.00014589,13,778,0.11231,0.12649,0.05,0.0,0.0,1.0,,,-0.01,0.01306,-0.00098,0.00285,-0.00102,0.85788
1507,1543168,68.32777,94.85714,0.92857,0.94,0.983166,-0.003397,0.001613,0.0032,0.31964,0.04269,0.98983,66.36805,11.490376,66.86866,11.756186,4.0,0.00014579,14,771,0.11176,0.12616,0.06,0.0,0.0,0.0,,,-0.01,0.01539,-0.00083,0.00323,0.0,0.96865
1508,1544192,73.42855,71.30769,1.0,0.94,0.956143,-0.00289,0.018808,0.002885,0.296964,0.03275,0.879483,66.400711,9.792112,65.558769,10.744552,4.0,0.00014568,13,749,0.11991,0.13514,0.06,0.0,0.0,1.0,,,-0.01,0.01406,-0.00091,0.00299,-0.00346,1.03217
1509,1545216,73.71331,67.2,1.0,0.94,0.971368,-0.002414,0.00227,0.00292,0.310106,0.034807,0.990442,61.100464,15.375239,60.774685,16.20631,4.0,0.00014558,10,784,0.11198,0.12354,0.06,0.0,0.0,0.0,,,-0.01,0.01455,-0.00103,0.00355,0.0,0.83353
1510,1546240,72.82463,90.3,1.0,0.95,0.978219,-0.002878,0.015376,0.002658,0.269621,0.031006,0.966287,57.636986,18.623621,57.581646,18.870056,4.0,0.00014548,10,788,0.10867,0.12157,0.05,0.0,0.1,0.0,,,-0.01,0.01236,-0.00122,0.00338,-0.00185,0.83812
1511,1547264,60.79791,135.66667,0.83333,0.94,0.921281,-0.002124,0.008551,0.001577,0.233347,0.013079,0.968935,62.722614,15.673795,62.924072,15.791613,4.0,0.00014538,12,782,0.09723,0.11262,0.06,0.0,0.0,0.0,,,-0.01,0.01325,-0.00088,0.00344,-0.00135,0.78587
1512,1548288,73.65818,68.42857,1.0,0.94,0.977174,-0.003171,0.000685,0.00291,0.397043,0.034075,0.82693,69.577721,1.562158,69.962959,1.671589,4.0,0.00014527,14,746,0.08998,0.10547,0.06,0.0,0.0,0.0,,,-0.01,0.01533,-0.00065,0.00335,-1e-05,0.99967
1513,1549312,73.56852,69.13333,1.0,0.96,0.93869,-0.002357,0.007834,0.003815,0.242015,0.044713,0.767175,69.085289,4.565371,68.893204,5.116716,4.0,0.00014517,15,748,0.10004,0.11706,0.04,0.0,0.06667,0.0,,,-0.01,0.01401,-0.00072,0.00294,-0.00144,1.11604
1514,1550336,73.32297,73.0,1.0,0.97,0.981443,-0.002041,0.005224,0.002314,0.30159,0.023263,0.96811,65.991798,11.52438,65.455383,12.62387,4.0,0.00014507,11,770,0.09964,0.11504,0.03,0.0,0.09091,0.0,,,-0.01,0.01406,-0.00081,0.00275,-0.00186,0.84819
