iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
146,149504,-16.98691,375.0,0.0,0.0,1.446864,-0.006601,0.377437,0.003363,2571,-0.01,-0.03971,-0.00385,-0.00019,-0.00335,0.0
147,150528,-14.52701,166.2,0.0,0.0,1.416177,0.005026,2.127045,0.009874,3123,-0.01,-0.03759,-0.00362,0.00023,-0.04473,-0.00224
148,151552,-14.05682,288.0,0.0,0.0,1.322788,0.074413,6.124306,0.006433,2869,-0.01,-0.03931,-0.0008,0.00022,-0.11134,-0.00071
149,152576,-11.47709,375.0,0.0,0.0,1.369989,0.130623,2.426823,0.003321,2525,-0.01,-0.04164,-0.00115,0.00085,-0.03467,0.0
150,153600,-35.14783,375.0,0.0,0.0,1.420545,0.069945,0.069514,0.00728,2780,-0.01,-0.04038,-0.00112,0.00057,0.0,0.0
151,154624,-20.88855,200.33333,0.0,0.0,1.330675,-0.050607,4.878611,0.00328,2576,-0.01,-0.03447,-0.00032,-0.00069,-0.12887,-0.00198
152,155648,-19.3077,200.83333,0.0,0.0,1.312206,0.064604,1.670735,0.006126,2853,-0.01,-0.03528,-0.0008,-0.00039,-0.02128,-0.00201
153,156672,-7.51322,375.0,0.0,0.0,1.284654,-0.005983,0.245946,0.006295,2573,-0.01,-0.03458,-0.00234,-0.00048,-0.00226,0.0
154,157696,-17.262,166.0,0.0,0.0,1.277743,-0.001558,1.23711,0.004355,1817,-0.01,-0.03159,-0.00152,-0.00099,-0.03309,-0.00166
155,158720,-18.4684,305.8,0.0,0.0,1.294887,-0.051788,1.611332,0.004697,1596,-0.01,-0.0312,-0.00106,-0.00145,-0.02507,-0.00059
156,159744,-12.98699,375.0,0.0,0.0,1.195086,-0.062317,0.050956,0.008877,2023,-0.01,-0.02935,-0.00157,-0.00055,0.0,0.0
157,160768,-12.34028,177.42857,0.0,0.0,1.167714,-0.030634,2.229133,0.007597,1953,-0.01,-0.02546,-0.00028,4e-05,-0.05414,-0.00237
158,161792,-14.86361,154.54545,0.0,0.0,1.095885,-0.00076,7.081602,0.002898,1893,-0.01,-0.02259,0.00017,-0.00112,-0.13863,-0.00427
159,162816,-13.29708,143.33333,0.0,0.0,1.103884,-0.014538,0.9163,0.002736,1776,-0.01,-0.02638,-0.00104,-0.00055,-0.04552,-0.0013
160,163840,-11.80402,375.0,0.0,0.0,1.109396,-0.010473,0.860355,0.00436,1973,-0.01,-0.01892,-0.00094,-0.00019,-0.01712,0.0
