iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
81,82944,22.15136,188.25,0.75,0.7,1.56638,0.01954,24.466682,0.001589,2327,0.18007,0.5,0.0,-0.01,0.00824,-0.00062,-0.01785,-0.11128,0.18167
82,83968,47.20592,169.0,0.83333,0.71,1.595275,0.000506,67.204704,0.001343,2227,0.1834,0.16667,1.0,-0.01,0.01274,-0.00154,-0.01868,-0.09081,0.401
83,84992,-6.05982,220.83333,0.66667,0.69,1.44952,-0.045487,27.05829,0.00316,2263,0.19163,1.0,0.0,-0.01,0.01059,0.00036,-0.01871,-0.09931,0.16895
84,86016,25.62485,140.71429,0.85714,0.74,1.497915,-0.134115,40.463204,0.002566,2099,0.14659,0.57143,0.0,-0.01,-0.00301,0.00013,-0.01428,-0.01782,0.35112
85,87040,47.47235,103.8,0.8,0.74,1.584241,-0.108793,73.337131,0.000862,2303,0.15808,0.2,0.0,-0.01,0.00713,-0.00046,-0.01379,-0.09042,0.3421
86,88064,17.5111,204.71429,0.57143,0.72,1.589318,-0.165856,49.611669,0.002443,1956,0.15679,0.28571,0.0,-0.01,0.00818,-0.00028,-0.0152,-0.08426,0.22806
87,89088,17.56822,186.33333,0.66667,0.73,1.522698,0.021461,26.075621,0.001241,2015,0.17063,0.66667,1.0,-0.01,0.00699,0.00028,-0.01351,-0.04317,0.25008
88,90112,32.06699,111.4,0.8,0.75,1.58307,-0.004976,39.510913,0.005071,2220,0.16065,0.6,1.0,-0.01,0.00982,-0.00096,-0.01365,-0.11925,0.29087
89,91136,22.93478,223.5,0.625,0.75,1.516099,0.001111,44.200948,0.003534,2300,0.17305,0.25,1.0,-0.01,0.00615,-0.00086,-0.01678,-0.08479,0.32233
90,92160,36.5592,107.5,1.0,0.75,1.568962,-0.00042,51.693513,0.001629,1891,0.16018,0.5,1.0,-0.01,0.00672,0.00015,-0.01496,-0.06448,0.444
91,93184,50.0411,139.75,1.0,0.77,1.594717,9.3e-05,54.773827,0.003439,2009,0.17309,0.25,1.0,-0.01,0.00382,0.00075,-0.0148,0.01025,0.52295
92,94208,19.9703,126.16667,1.0,0.77,1.494816,-0.00065,47.988985,0.001141,2343,0.2078,0.66667,0.0,-0.01,0.00437,-0.00195,-0.01382,-0.17692,0.29214
93,95232,32.88903,141.7,0.8,0.79,1.519477,-0.00065,63.573054,0.000478,2078,0.16901,0.3,1.0,-0.01,0.00476,0.00072,-0.01693,-0.13305,0.49672
94,96256,31.61786,103.3,1.0,0.82,1.585885,-0.012915,41.940004,0.002496,1926,0.17967,0.6,0.0,-0.01,0.00745,0.00124,-0.01768,-0.03292,0.54142
95,97280,50.06558,126.75,1.0,0.84,1.54867,2.7e-05,67.350205,0.00092,2045,0.1831,0.125,1.0,-0.01,0.00661,-0.00025,-0.01601,-0.11799,0.50101
96,98304,26.29006,89.0,1.0,0.85,1.525458,-0.094628,62.861517,0.002967,2045,0.18575,0.6,1.0,-0.01,0.00856,-0.00049,-0.01722,-0.09771,0.49339
97,99328,19.96207,114.54545,0.81818,0.86,1.492489,0.001203,58.270567,0.00442,1999,0.19761,0.72727,1.0,-0.01,0.0129,0.00059,-0.01839,-0.28076,0.50527
98,100352,41.74243,94.25,1.0,0.89,1.476331,0.000599,51.172479,0.001718,1985,0.20416,0.5,0.0,-0.01,0.0101,-0.00114,-0.01432,-0.07315,0.51893
99,101376,25.99366,139.0,0.75,0.9,1.493081,-0.022856,53.079368,0.002258,2414,0.23053,0.625,1.0,-0.01,0.00924,-0.0012,-0.01738,-0.13239,0.47413
100,102400,50.41326,118.16667,1.0,0.92,1.560402,1.1e-05,42.988022,0.002295,2122,0.17525,0.33333,1.0,-0.01,0.00358,0.00031,-0.01454,-0.01539,0.42647
101,103424,34.80415,203.5,0.75,0.93,1.549402,-0.048425,27.035612,0.007199,2155,0.20132,0.25,1.0,-0.01,0.00475,-0.0015,-0.01567,-0.05642,0.23166
102,104448,25.78037,182.28571,0.85714,0.92,1.596718,-0.046435,39.006486,0.002163,2115,0.18335,0.42857,1.0,-0.01,0.00465,-0.00083,-0.01674,-0.08215,0.31637
103,105472,13.9278,181.4,0.8,0.91,1.573264,-0.001493,19.429773,0.001915,2096,0.17477,0.6,1.0,-0.01,0.00502,-0.00063,-0.01511,-0.04833,0.18352
104,106496,44.51873,151.66667,0.88889,0.9,1.540498,-0.00136,47.774417,0.001895,2103,0.15809,0.33333,1.0,-0.01,0.00505,-0.00049,-0.017,-0.13912,0.57297
105,107520,21.94855,168.0,0.75,0.89,1.57099,0.000713,31.443422,0.003251,2162,0.16886,0.5,1.0,-0.01,0.00315,-0.00146,-0.01733,-0.05529,0.18354
106,108544,18.7363,211.25,0.75,0.89,1.565353,-0.000983,21.630909,0.002179,2471,0.1965,0.5,0.0,-0.01,0.00893,-0.00199,-0.01828,0.01092,0.1859
107,109568,25.86603,239.16667,0.66667,0.88,1.558906,0.006794,32.242578,0.002702,2058,0.16965,0.5,0.0,-0.01,0.0062,-0.0007,-0.01811,-0.06785,0.27362
108,110592,54.39412,159.85714,1.0,0.88,1.560601,-0.012981,47.670921,0.001971,1995,0.16024,0.14286,1.0,-0.01,0.00666,-0.00106,-0.01339,-0.06907,0.43846
109,111616,44.84083,160.28571,1.0,0.88,1.56261,0.017335,30.048697,0.002956,1853,0.17035,0.42857,1.0,-0.01,0.00371,0.00016,-0.01383,-0.01712,0.42267
110,112640,49.50701,130.66667,1.0,0.88,1.59031,0.001365,37.523701,0.002468,2361,0.19846,0.33333,1.0,-0.01,-0.0007,-0.00195,-0.01221,-0.09094,0.2241
111,113664,21.53815,220.0,0.66667,0.87,1.576683,0.009552,22.380801,0.003399,2495,0.21065,0.33333,1.0,-0.01,-0.00011,-0.00232,-0.01579,-0.03382,0.16035
112,114688,-5.36029,319.5,0.33333,0.83,1.61602,-0.000461,9.62147,0.001318,2309,0.17122,0.5,1.0,-0.01,0.00467,-0.00103,-0.0205,0.00645,0.08657
113,115712,56.72754,230.33333,1.0,0.83,1.667326,-0.002527,32.037908,0.003421,1919,0.15819,0.0,0.0,-0.01,-0.01197,-0.00091,-0.01071,-0.05137,0.19482
