iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
59,60416,-10.52994,600.0,0.0,0.0,0.848476,-0.004619,0.003613,0.002457,0.170105,0.034744,0.97192,-4.959699,9.311963,-4.986631,9.245533,4.0,0.00029406,2,220,0.18304,0.22315,0.62,1.0,0.82353,,,-0.01,0.00459,-0.00158,-0.03336,0.00208,0.0
60,61440,-12.6157,600.0,0.0,0.0,1.226891,-0.004936,0.004825,0.002539,0.174171,0.027206,0.971421,-5.988695,9.654384,-6.081007,9.82437,4.0,0.00029396,2,205,0.19556,0.24039,0.63,1.0,0.90909,,,-0.01,0.00491,-0.00152,-0.02856,-0.00418,0.0
61,62464,-14.24675,600.0,0.0,0.0,1.239977,-0.002401,0.007005,0.001804,0.146209,0.014572,0.952059,-5.804592,8.824629,-5.906098,9.172167,4.0,0.00029386,2,225,0.19898,0.24977,0.63,0.5,0.84615,,,-0.01,0.00494,-0.00199,-0.02694,-0.00416,0.0
62,63488,nan,nan,0.0,0.0,1.218929,-0.003948,0.006414,0.001865,0.162837,0.02034,0.951878,-5.739131,8.467813,-5.936825,9.045266,4.0,0.00029375,0,224,0.17165,0.21663,0.63,0.0,0.0,,,-0.01,0.00445,-0.00104,-0.03004,-0.00246,0.0
63,64512,-16.73437,600.0,0.0,0.0,1.111256,-0.004002,0.004996,0.001448,0.194626,0.009964,0.971287,-5.724864,9.601285,-5.938105,10.340513,4.0,0.00029365,2,210,0.18736,0.23641,0.63,0.5,0.65217,,,-0.01,0.00475,-0.00204,-0.03293,-0.00224,0.0
64,65536,-14.37841,600.0,0.0,0.0,1.254421,-0.003402,0.007717,0.001718,0.147387,0.016037,0.953826,-5.982151,9.310971,-6.059258,9.539283,4.0,0.00029355,2,206,0.16839,0.22069,0.63,0.5,0.96,,,-0.01,0.00644,-0.00105,-0.03069,-0.00654,0.0
65,66560,-13.06768,531.66667,0.0,0.0,1.242317,-0.003523,0.006664,0.002655,0.137567,0.027191,0.954365,-6.218527,8.385077,-6.311387,8.748232,4.0,0.00029345,3,206,0.1493,0.19915,0.62,0.66667,0.80435,,,-0.01,0.00591,-0.00088,-0.02707,-0.00637,-0.00288
66,67584,-18.16135,600.0,0.0,0.0,0.872777,-0.003318,0.007196,0.001786,0.159107,0.019714,0.946193,-5.243961,7.785846,-5.317509,8.193627,4.0,0.00029334,1,227,0.16894,0.22521,0.62,0.0,0.82609,,,-0.01,0.00609,-0.00055,-0.02503,-0.00926,0.0
67,68608,-12.04511,472.5,0.0,0.0,0.830383,-0.003235,0.004654,0.001712,0.160382,0.018417,0.970625,-5.221641,8.467998,-5.324523,9.045999,4.0,0.00029324,2,235,0.19458,0.24612,0.61,1.0,0.55556,,,-0.01,0.00489,-0.00031,-0.03101,-9e-05,-0.00421
68,69632,-12.59899,600.0,0.0,0.0,0.94556,-0.004472,0.006299,0.002207,0.149155,0.028427,0.965517,-5.673548,9.096452,-5.801095,9.667186,4.0,0.00029314,2,227,0.15769,0.20387,0.61,1.0,0.73171,,,-0.01,0.00441,-0.00048,-0.02948,-0.00097,0.0
69,70656,-10.57619,600.0,0.0,0.0,1.100796,-0.004897,0.005434,0.002898,0.155888,0.033875,0.973922,-6.153208,10.1405,-6.261809,10.562891,4.0,0.00029304,2,220,0.1507,0.1943,0.62,1.0,0.69231,,,-0.01,0.00453,-0.00222,-0.02615,-0.00086,0.0
70,71680,-8.48877,600.0,0.0,0.0,1.436237,-0.00333,0.009393,0.002119,0.202236,0.014343,0.962028,-7.134721,10.374181,-7.323424,10.928724,4.0,0.00029293,1,208,0.13963,0.18118,0.62,1.0,0.75,,,-0.01,0.00472,-0.0013,-0.02606,-0.0021,0.0
71,72704,-16.4008,600.0,0.0,0.0,1.251818,-0.004112,0.00655,0.003129,0.188647,0.037643,0.971753,-6.556603,10.316596,-6.80797,10.955059,4.0,0.00029283,2,220,0.15033,0.19529,0.62,0.0,0.78378,,,-0.01,0.00538,-0.00104,-0.02611,-0.00354,0.0
72,73728,-12.74859,600.0,0.0,0.0,1.091179,-0.002589,0.011511,0.002472,0.192507,0.027084,0.937645,-6.524902,9.132055,-6.644294,9.330629,4.0,0.00029273,2,219,0.15102,0.19433,0.62,1.0,0.79167,,,-0.01,0.00461,-0.00023,-0.02777,-0.00624,0.0
73,74752,-18.67022,600.0,0.0,0.0,1.148441,-0.003425,0.006723,0.002473,0.184077,0.029297,0.965109,-6.847507,9.372141,-7.018719,10.125976,4.0,0.00029263,1,208,0.17558,0.22492,0.62,1.0,0.6,,,-0.01,0.00604,0.00022,-0.02667,-0.00223,0.0
74,75776,-14.00256,600.0,0.0,0.0,1.057797,-0.003076,0.011778,0.00173,0.151837,0.011703,0.943577,-6.750636,9.429488,-6.804183,9.786835,4.0,0.00029252,3,218,0.17494,0.22405,0.64,1.0,0.71186,,,-0.01,0.00753,-0.00086,-0.0261,-0.00425,0.0
