iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
72,73728,61.1532,153.875,0.875,0.89,1.229581,-0.004684,0.009114,0.003026,0.197886,0.033064,0.857173,57.842598,8.611958,58.327034,9.23992,4.0,0.00029273,8,515,0.14085,0.22095,0.04,0.125,0.25532,,,-0.01,0.00733,0.00503,-0.02121,-0.00048,0.64083
73,74752,42.5233,120.0,0.625,0.86,1.02699,-0.001396,0.062339,0.002287,0.401988,0.020891,0.519918,57.256138,7.402521,54.122471,13.515548,4.0,0.00029263,8,550,0.14527,0.22593,0.04,0.375,0.21875,,,-0.01,0.00744,0.00719,-0.0195,-0.00325,0.51588
74,75776,61.40794,112.625,0.875,0.86,1.120958,-0.002885,0.034934,0.003429,0.171575,0.03418,0.545589,56.956665,8.970844,57.02874,10.204008,4.0,0.00029252,8,534,0.14305,0.22211,0.04,0.5,0.16,,,-0.01,0.00604,0.00968,-0.01918,-0.00222,0.68674
75,76800,69.84243,115.5,1.0,0.87,1.182621,-0.002778,0.01372,0.002257,0.161744,0.023437,0.726358,57.994865,7.942088,57.977757,8.449378,4.0,0.00029242,6,569,0.16437,0.24462,0.04,0.33333,0.16129,,,-0.01,0.00781,0.00878,-0.02604,0.00052,0.5825
76,77824,62.2652,144.3,0.9,0.88,1.345992,-0.004387,0.012131,0.004209,0.172518,0.057513,0.782409,58.608067,8.758438,59.677612,8.982727,4.0,0.00029232,10,502,0.15629,0.23778,0.04,0.2,0.23009,,,-0.01,0.00739,0.00641,-0.02248,-0.00317,0.79705
77,78848,57.65621,178.0,0.83333,0.87,1.278696,-0.004432,0.00843,0.002959,0.193824,0.031564,0.832939,59.392822,8.383612,59.269268,8.472905,4.0,0.00029222,6,546,0.15436,0.2455,0.05,0.66667,0.2027,,,-0.01,0.00713,0.01399,-0.0205,0.00027,0.44935
78,79872,68.48417,160.5,1.0,0.87,1.361651,-0.005717,0.006028,0.003873,0.252419,0.051235,0.848814,61.079918,6.754538,60.461399,7.374257,4.0,0.00029212,4,567,0.15597,0.24517,0.05,0.25,0.22581,,,-0.01,0.006,0.01485,-0.02397,-0.00157,0.33841
79,80896,67.88244,172.25,1.0,0.87,1.302651,-0.004561,0.007874,0.004139,0.210143,0.050363,0.7986,59.214756,7.375274,58.597565,7.598756,4.0,0.00029201,4,513,0.17802,0.2613,0.05,0.5,0.15385,,,-0.01,0.00615,0.01502,-0.02731,9e-05,0.3554
80,81920,43.93967,248.0,0.66667,0.86,1.280324,-0.005137,0.005006,0.003825,0.256255,0.047747,0.906216,58.365925,7.954059,57.485298,8.555578,4.0,0.00029191,3,515,0.16425,0.249,0.06,0.33333,0.19737,,,-0.01,0.00618,0.01624,-0.02236,0.00214,0.17874
81,82944,51.92489,211.0,0.75,0.85,1.309962,-0.00495,0.004766,0.003589,0.249051,0.04391,0.917149,57.919392,8.589333,56.956539,8.906868,4.0,0.00029181,4,474,0.17087,0.24946,0.07,0.75,0.18391,,,-0.01,0.00542,0.01522,-0.02784,-0.00084,0.26883
