iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1120,1146880,18.29758,174.25,0.625,0.86,1.341723,0.21485,48.130514,0.000526,3111,0.08184,-0.01,0.00582,-0.00384,0.00018,-0.04969,0.19156
1121,1147904,30.24554,131.875,0.875,0.85,1.444157,-0.009668,22.388224,4.1e-05,3234,0.07077,-0.01,0.00725,0.00138,0.0006,-0.0255,0.32713
1122,1148928,30.88675,145.88889,0.77778,0.85,1.412398,-0.000164,27.198818,0.000403,2914,0.07567,-0.01,0.00737,0.00124,-0.00073,-0.04395,0.33322
1123,1149952,32.98598,137.6,1.0,0.86,1.396498,-0.000243,29.75422,0.000173,3068,0.08026,-0.01,0.00741,0.00118,0.00065,-0.0345,0.21123
1124,1150976,24.67362,152.5,1.0,0.87,1.411229,0.000108,18.816107,4.4e-05,3323,0.08451,-0.01,0.00708,-0.00462,0.00083,-0.0222,0.30393
1125,1152000,44.7585,119.5,1.0,0.88,1.386064,0.000285,21.025133,0.000386,3014,0.07575,-0.01,0.00748,0.00063,-1e-05,-0.03162,0.39765
1126,1153024,38.97099,117.75,1.0,0.89,1.387704,0.030996,16.584072,8.9e-05,3144,0.08856,-0.01,0.00779,-0.00211,-7e-05,-0.01836,0.38052
1127,1154048,26.0529,173.2,0.8,0.89,1.39231,-0.058837,17.947143,0.000478,3178,0.09116,-0.01,0.00684,-0.00226,-0.00041,-0.03336,0.18309
1128,1155072,31.43733,142.36364,0.90909,0.89,1.356201,-0.000232,18.165456,3.9e-05,3062,0.07596,-0.01,0.00824,0.0014,0.00041,-0.01173,0.40472
1129,1156096,14.64052,132.8,0.6,0.87,1.416942,0.015022,50.680538,2.1e-05,3272,0.08299,-0.01,0.00757,-0.00374,0.00029,-0.07776,0.12755
1130,1157120,15.71498,169.71429,0.85714,0.86,1.390252,-0.069041,20.111915,0.00028,3249,0.12595,-0.01,0.00639,-0.02295,0.00059,-0.04864,0.22251
1131,1158144,18.49623,134.85714,0.57143,0.84,1.391107,0.101907,57.616416,0.000111,3051,0.0842,-0.01,0.00701,-0.002,-0.00072,-0.02146,0.18966
1132,1159168,29.7252,158.2,1.0,0.85,1.365846,-0.00035,11.216543,3.2e-05,3178,0.0893,-0.01,0.00537,-0.00301,0.00083,-0.0187,0.18504
1133,1160192,36.61878,159.22222,1.0,0.87,1.404112,-0.000407,22.491671,0.000239,3227,0.09096,-0.01,0.00566,-0.00346,-1e-05,-0.01145,0.38795
1134,1161216,26.44893,144.16667,0.83333,0.88,1.399406,-0.000238,25.218685,4.5e-05,3033,0.08162,-0.01,0.00736,-0.00137,0.00049,-0.06089,0.21739
1135,1162240,26.86921,149.125,0.875,0.89,1.403787,-0.000303,21.299666,4.1e-05,3139,0.08743,-0.01,0.00692,-0.00238,0.00083,-0.03222,0.29424
1136,1163264,40.32381,142.0,1.0,0.9,1.394359,-0.000326,19.74521,6.7e-05,3119,0.09458,-0.01,0.0073,-0.00546,0.00031,-0.02266,0.32561
1137,1164288,35.39884,133.0,1.0,0.9,1.355931,8.8e-05,23.654525,0.000135,3105,0.09129,-0.01,0.00625,-0.00085,-0.00034,-0.04542,0.24391
1138,1165312,20.94343,154.85714,0.71429,0.88,1.347938,-0.000175,36.031392,0.000303,3159,0.09626,-0.01,0.00761,-0.00152,9e-05,-0.05665,0.21277
1139,1166336,22.22388,150.0,0.85714,0.87,1.417103,0.045882,17.628015,0.000199,3092,0.07365,-0.01,0.0056,-0.00296,5e-05,-0.04099,0.25047
1140,1167360,7.76647,146.14286,0.85714,0.86,1.360997,-0.000389,34.118941,0.000111,3267,0.08205,-0.01,0.00648,-0.00227,0.00071,-0.10676,0.17617
1141,1168384,35.40709,161.28571,1.0,0.87,1.390038,1.5e-05,12.681573,1.4e-05,3135,0.09756,-0.01,0.00662,-0.00608,0.00034,0.00296,0.29363
1142,1169408,14.24409,139.6,0.4,0.84,1.398904,-0.049866,34.218906,2.3e-05,3196,0.08291,-0.01,0.00617,-0.00108,0.00016,-0.08775,0.12015
1143,1170432,16.73773,172.57143,0.71429,0.83,1.367797,0.021642,29.289114,0.000445,3263,0.097,-0.01,0.00632,-0.00963,-0.00022,-0.03654,0.21981
1144,1171456,14.28284,167.66667,1.0,0.85,1.374768,-0.00098,19.364304,0.000218,3383,0.08023,-0.01,0.00602,-0.00229,0.0003,-0.06861,0.17694
1145,1172480,13.97204,158.0,0.71429,0.84,1.412221,0.00825,31.489305,0.000627,3044,0.07315,-0.01,0.00716,-0.00167,0.00055,-0.05477,0.19047
1146,1173504,38.24831,155.5,0.83333,0.86,1.530771,-0.03717,15.168635,9e-05,2807,0.08413,-0.01,0.00599,-0.00454,0.0004,-0.0173,0.25274
1147,1174528,9.85833,177.42857,0.57143,0.83,1.38127,3e-06,30.00851,3e-05,3280,0.08188,-0.01,0.00523,-0.0006,0.00095,-0.09816,0.16195
1148,1175552,22.13536,154.5,1.0,0.83,1.432279,-0.024397,10.697504,0.000145,2962,0.07969,-0.01,0.0063,-0.00059,0.00084,-0.04531,0.14152
1149,1176576,15.84635,189.28571,0.85714,0.83,1.433845,-0.033511,21.084816,0.000211,3276,0.0738,-0.01,0.0058,0.00074,0.00111,-0.06114,0.21809
1150,1177600,18.3786,176.6,0.8,0.82,1.461968,-0.000268,16.467118,0.000137,3134,0.07999,-0.01,0.00583,-0.00247,0.00025,-0.03288,0.13964
1151,1178624,28.52133,184.0,0.75,0.82,1.478575,-0.02846,9.027279,9.2e-05,3022,0.08372,-0.01,0.00393,-0.00038,-0.0001,-0.01214,0.13415
1152,1179648,28.75128,204.66667,1.0,0.82,1.480711,-0.000395,14.637698,0.000129,3221,0.08716,-0.01,0.00483,-0.00491,0.00037,-0.02642,0.22461
1153,1180672,4.91943,201.0,0.25,0.79,1.538366,-0.092188,18.838931,0.000116,3118,0.07186,-0.01,0.00517,0.00035,0.00041,-0.02996,0.05732
1154,1181696,21.92496,191.42857,0.85714,0.79,1.465971,3.5e-05,19.613477,6.4e-05,3187,0.0769,-0.01,0.00604,-0.00121,0.00125,-0.06995,0.22614
1155,1182720,13.57684,188.4,0.8,0.79,1.486393,0.015899,9.429928,8.3e-05,3212,0.0703,-0.01,0.0045,0.00013,0.00108,-0.01718,0.11745
1156,1183744,18.63761,190.0,0.75,0.79,1.543553,-0.074182,9.973294,0.000324,3104,0.08107,-0.01,0.00517,0.00032,0.00078,-0.02996,0.11419
1157,1184768,18.7102,230.8,0.8,0.79,1.4482,-0.040635,11.875406,6.4e-05,3400,0.07743,-0.01,0.00457,-0.00163,0.00087,-0.0458,0.15086
1158,1185792,9.6943,203.0,0.8,0.78,1.495186,-0.000921,17.515459,0.000195,3363,0.08751,-0.01,0.00605,-0.00237,0.00083,-0.03829,0.10178
1159,1186816,27.57416,205.0,0.75,0.77,1.507258,-0.253994,20.669094,0.000156,3001,0.07437,-0.01,0.00458,-0.00015,0.00111,-0.01745,0.12819
1160,1187840,12.65199,231.0,0.6,0.77,1.49536,-0.024401,7.765472,0.000454,3230,0.07697,-0.01,0.00497,-0.00173,0.00011,-0.01443,0.11121
1161,1188864,30.01357,235.75,1.0,0.78,1.511454,-0.000179,12.352617,0.000218,3230,0.07909,-0.01,0.00533,-0.00169,0.00164,-0.0213,0.14244
1162,1189888,26.13248,221.83333,0.83333,0.79,1.530434,-0.000182,7.900331,0.000152,3157,0.07282,-0.01,0.00452,0.00074,0.00072,0.00036,0.19609
1163,1190912,9.7997,194.83333,0.5,0.76,1.540431,3.8e-05,20.524687,3.7e-05,3173,0.07493,-0.01,0.00457,-0.00058,0.0009,-0.04943,0.11977
1164,1191936,41.16493,220.66667,1.0,0.77,1.51656,-0.113849,8.582754,5.3e-05,3034,0.07461,-0.01,0.00455,0.00018,0.00101,0.00107,0.12727
1165,1192960,33.64685,233.0,1.0,0.79,1.466623,0.029976,10.983669,0.000387,3030,0.08109,-0.01,0.00558,-0.0012,0.00069,0.00181,0.19087
1166,1193984,26.98292,211.83333,1.0,0.79,1.471705,0.046487,15.11733,5.2e-05,3244,0.08575,-0.01,0.00541,-0.00216,0.00015,-0.06512,0.23145
1167,1195008,10.12839,155.66667,0.66667,0.8,1.525673,0.101316,12.913719,8.7e-05,3269,0.08056,-0.01,0.00463,-0.00034,0.00034,-0.01221,0.07337
1168,1196032,25.12888,209.42857,0.85714,0.8,1.505288,-2.9e-05,13.737109,0.000252,3245,0.0815,-0.01,0.00711,-0.00124,0.00017,-0.04067,0.24043
1169,1197056,32.63276,160.85714,0.85714,0.8,1.500133,-0.000129,25.687545,0.000115,3076,0.08304,-0.01,0.00614,-0.0015,2e-05,-0.03809,0.26674
1170,1198080,18.45409,174.2,0.8,0.8,1.499783,0.000326,21.652003,9.3e-05,3234,0.089,-0.01,0.00618,-0.00467,0.00038,-0.02893,0.14632
1171,1199104,18.85293,187.75,0.75,0.8,1.471236,0.153933,25.44996,0.000248,3127,0.08434,-0.01,0.00618,-0.00331,0.00033,-0.03383,0.10778
1172,1200128,27.36564,176.375,0.875,0.81,1.480783,-0.069491,14.655705,7e-05,2999,0.07739,-0.01,0.00625,0.00081,-0.00124,-0.0129,0.27455
1173,1201152,23.45175,152.875,0.75,0.81,1.467794,-0.000691,22.927774,0.000296,3193,0.0783,-0.01,0.0069,0.00017,0.00026,-0.0223,0.24071
1174,1202176,37.14046,156.5,0.83333,0.82,1.464623,-0.000692,29.509567,0.000272,3067,0.07692,-0.01,0.00655,-0.00151,0.00032,-0.03043,0.24951
1175,1203200,21.86217,180.0,1.0,0.82,1.461947,-0.000344,20.357068,0.000147,3252,0.08302,-0.01,0.00652,-0.00134,0.00031,-0.03451,0.16402
1176,1204224,38.88681,162.83333,1.0,0.84,1.511497,-0.000336,10.747656,0.000115,2935,0.07136,-0.01,0.00636,9e-05,-3e-05,0.00455,0.25577
1177,1205248,36.82973,155.375,1.0,0.87,1.444544,-0.027292,15.077155,8.5e-05,3140,0.08672,-0.01,0.00744,-0.00168,0.00154,-0.01415,0.34572
1178,1206272,21.83759,134.57143,0.71429,0.85,1.457738,-0.089663,23.557221,0.000195,2976,0.07775,-0.01,0.00795,-0.00071,0.00041,-0.05203,0.21908
1179,1207296,39.74685,166.0,1.0,0.86,1.382818,-0.027207,14.349392,0.000163,3058,0.09378,-0.01,0.00616,-0.00195,0.00096,0.00226,0.2595
1180,1208320,39.75027,156.8,1.0,0.88,1.409861,-0.019083,16.891533,0.000113,3088,0.09134,-0.01,0.00701,-0.00411,0.00018,-0.01212,0.22723
1181,1209344,33.4028,162.625,0.875,0.88,1.456892,-0.000625,12.548743,0.000162,3057,0.08279,-0.01,0.00606,-0.00208,3e-05,0.00272,0.29821
1182,1210368,22.35222,147.14286,0.85714,0.87,1.389574,0.00012,21.485016,1.7e-05,3170,0.09915,-0.01,0.00659,-0.00213,0.00025,-0.04231,0.21889
1183,1211392,27.98201,141.66667,1.0,0.89,1.400374,0.098691,23.645738,0.000278,3264,0.0992,-0.01,0.00601,-0.00352,0.0003,-0.03966,0.23467
1184,1212416,6.71042,183.0,0.57143,0.87,1.42769,-0.000161,32.998754,0.000139,3334,0.08529,-0.01,0.00533,-0.00195,0.00124,-0.06903,0.15009
1185,1213440,29.96013,139.375,0.75,0.86,1.458121,2e-06,30.109384,0.000176,3049,0.09076,-0.01,0.00706,-0.00307,0.00045,-0.01316,0.27536
1186,1214464,21.38617,131.42857,0.71429,0.85,1.44741,0.057597,38.304519,0.000128,3077,0.07344,-0.01,0.00681,-0.00046,0.0008,-0.05629,0.2101
1187,1215488,21.50533,147.2,0.8,0.85,1.437292,-0.000255,16.408389,9.6e-05,3183,0.07859,-0.01,0.00609,0.00038,0.00034,-0.01444,0.14721
1188,1216512,30.43576,159.28571,1.0,0.87,1.437165,0.02348,12.568564,0.000101,3074,0.08205,-0.01,0.00597,-0.00061,0.00071,-0.02358,0.25576
1189,1217536,40.55141,141.6,1.0,0.88,1.441968,-0.000327,12.230818,0.000222,3181,0.08487,-0.01,0.00624,-0.00191,-0.00018,-0.01404,0.23396
1190,1218560,27.16382,173.875,0.875,0.87,1.415504,-0.047833,18.122891,6.8e-05,3065,0.08382,-0.01,0.00684,-0.0018,0.0006,-0.01901,0.28315
1191,1219584,9.56649,125.6,0.6,0.85,1.390541,-0.072883,27.038024,0.000128,3221,0.09245,-0.01,0.00608,-0.00738,0.00032,-0.08898,0.12328
1192,1220608,15.53975,180.875,0.75,0.83,1.411116,0.017635,18.712513,0.000209,3120,0.09374,-0.01,0.0059,-0.00744,-6e-05,-0.04345,0.23112
1193,1221632,35.9858,143.28571,0.85714,0.83,1.418741,-7.4e-05,25.796895,2.5e-05,3069,0.08543,-0.01,0.00616,0.00097,0.00074,-0.04378,0.28746
1194,1222656,15.27206,153.33333,0.66667,0.82,1.419197,-8.6e-05,27.369028,1.1e-05,3127,0.09103,-0.01,0.00626,-0.00193,0.00063,-0.02928,0.16081
1195,1223680,38.85186,172.0,1.0,0.82,1.424322,0.049916,13.799258,7e-06,2975,0.09573,-0.01,0.00563,-0.00198,-0.00068,-0.01762,0.25612
1196,1224704,21.12004,183.0,0.66667,0.81,1.375339,-0.045636,14.092499,4.9e-05,3244,0.08762,-0.01,0.00481,-0.002,0.00018,-0.0214,0.19787
1197,1225728,11.18426,169.5,0.5,0.79,1.426139,0.000128,32.898896,0.000264,3355,0.07957,-0.01,0.00656,4e-05,0.00062,-0.09065,0.07277
1198,1226752,28.35484,169.55556,0.88889,0.79,1.417865,-6.2e-05,14.188842,1.4e-05,3118,0.09807,-0.01,0.00577,-0.00659,6e-05,-0.02404,0.39568
1199,1227776,42.28595,149.83333,1.0,0.81,1.446996,-0.000406,15.833759,0.000236,2971,0.08408,-0.01,0.00633,-0.0004,5e-05,0.00267,0.2627
1200,1228800,35.18425,157.0,1.0,0.83,1.451031,-0.000176,17.285625,0.00022,3137,0.08729,-0.01,0.00657,-0.004,2e-05,-0.01758,0.33172
1201,1229824,24.7899,143.25,0.75,0.83,1.418177,-0.000199,22.835452,3.7e-05,2960,0.07976,-0.01,0.00571,0.00012,0.00056,-0.02738,0.11522
1202,1230848,30.4621,156.5,1.0,0.85,1.440733,4.6e-05,15.047714,1.2e-05,2980,0.08991,-0.01,0.00794,-0.00464,0.00122,0.00219,0.29416
1203,1231872,33.75706,139.375,0.875,0.85,1.430905,-6e-06,29.830194,2.1e-05,3156,0.08934,-0.01,0.00636,-0.00225,0.00053,-0.07494,0.32566
1204,1232896,19.61614,147.5,1.0,0.85,1.447951,-0.00043,18.80036,0.000137,3031,0.08431,-0.01,0.00678,-0.00261,0.0003,-0.03908,0.21678
1205,1233920,27.56891,150.42857,1.0,0.86,1.408496,-0.000223,28.287582,0.000107,3280,0.08788,-0.01,0.00596,-0.00202,0.00041,-0.07978,0.26807
1206,1234944,8.23536,189.0,0.8,0.86,1.453874,0.004778,16.969818,0.000333,3222,0.08414,-0.01,0.00581,-0.00071,1e-05,-0.01391,0.10869
1207,1235968,31.54436,151.16667,1.0,0.88,1.451017,-0.001002,27.309086,0.000167,3010,0.07927,-0.01,0.00499,0.00109,0.0005,-0.07237,0.22707
1208,1236992,23.05616,159.83333,0.83333,0.89,1.458002,-0.00016,19.118907,4.3e-05,3109,0.07805,-0.01,0.00675,-0.00206,0.001,-0.03379,0.20657
1209,1238016,15.77685,166.25,0.875,0.88,1.454446,-0.006456,23.757309,2.3e-05,3108,0.07751,-0.01,0.00598,-0.00066,0.00059,-0.06758,0.24625
1210,1239040,39.12525,161.42857,1.0,0.9,1.447337,-3e-05,14.494064,2.4e-05,2937,0.08567,-0.01,0.00765,-0.00131,0.00121,-0.03086,0.31482
1211,1240064,20.68375,145.25,0.75,0.9,1.434992,4.1e-05,23.062318,5.3e-05,3038,0.07988,-0.01,0.00758,-0.00157,0.00017,-0.04812,0.24453
1212,1241088,19.64537,152.75,0.75,0.91,1.466985,-0.0,16.356774,6.2e-05,3089,0.07937,-0.01,0.00523,0.00063,0.00012,-0.03749,0.12226
1213,1242112,48.60122,170.0,1.0,0.91,1.444934,-0.000267,15.612474,7.8e-05,3445,0.08214,-0.01,0.00472,-0.00015,0.00145,-0.0521,0.17199
1214,1243136,14.76431,206.83333,0.83333,0.91,1.453781,0.036024,13.566339,7.2e-05,3258,0.07914,-0.01,0.00595,-0.00127,0.00124,-0.03544,0.18326
1215,1244160,32.09446,191.25,0.875,0.9,1.432892,0.162287,17.57818,0.000108,3023,0.08539,-0.01,0.00531,-0.00099,0.00016,0.00201,0.28719
1216,1245184,37.39818,162.4,1.0,0.9,1.447136,-0.000961,21.620333,0.000202,3134,0.08547,-0.01,0.00633,0.00105,3e-05,-0.03771,0.22977
1217,1246208,30.17211,157.83333,1.0,0.91,1.451016,-5e-06,19.248865,4.5e-05,3163,0.08057,-0.01,0.00743,-0.00223,1e-05,-0.03345,0.23606
1218,1247232,9.60569,158.125,0.75,0.89,1.3948,-0.0251,27.187413,0.000301,3197,0.08728,-0.01,0.0055,-0.00176,0.00076,-0.07489,0.18326
1219,1248256,28.65123,145.85714,0.85714,0.89,1.495727,-0.04921,19.872181,4.8e-05,3025,0.08266,-0.01,0.00549,0.00066,0.0002,-0.03752,0.25201
1220,1249280,23.77138,145.66667,0.66667,0.87,1.429832,-0.007793,27.870834,2e-05,3030,0.09506,-0.01,0.00641,-0.00156,-0.00019,-0.06312,0.19604
1221,1250304,31.91973,161.16667,1.0,0.87,1.450434,-8.7e-05,14.172593,9e-06,3095,0.08915,-0.01,0.0058,-0.00202,0.00077,0.00255,0.22975
1222,1251328,20.35232,183.5,0.83333,0.87,1.414908,0.020244,20.661931,2.6e-05,3254,0.09139,-0.01,0.00624,-0.00363,0.00091,-0.03704,0.17233
1223,1252352,10.99776,169.42857,0.71429,0.86,1.419453,-0.000423,30.701743,0.00014,3340,0.0911,-0.01,0.00645,-0.00684,0.00099,-0.08711,0.1768
1224,1253376,27.78512,158.14286,1.0,0.87,1.45935,0.049967,11.592611,2.3e-05,3087,0.08732,-0.01,0.00706,-0.00157,0.00043,-0.01686,0.25935
1225,1254400,39.4875,163.2,1.0,0.87,1.479911,6.9e-05,11.777584,0.000136,3231,0.08065,-0.01,0.00726,-0.00141,-0.00014,0.00347,0.21306
1226,1255424,22.36098,142.0,0.71429,0.85,1.446465,-0.000406,19.211253,5.1e-05,2813,0.07842,-0.01,0.0067,-0.00095,0.00052,-0.02636,0.19317
1227,1256448,33.19093,151.42857,1.0,0.86,1.433334,-0.015286,30.870115,5.7e-05,3103,0.08595,-0.01,0.00665,1e-05,0.00061,-0.06752,0.30797
1228,1257472,-9.20527,139.83333,0.16667,0.83,1.430175,0.012998,30.87949,0.000266,3386,0.09849,-0.01,0.00609,-0.01058,0.00017,-0.06428,0.02803
1229,1258496,19.57143,173.875,0.75,0.82,1.441513,0.112868,18.341297,0.000114,3108,0.09041,-0.01,0.0065,-0.00545,0.00047,-0.05725,0.25781
1230,1259520,37.10725,138.0,1.0,0.83,1.456392,-0.035238,19.469106,0.000109,3064,0.0846,-0.01,0.00658,-0.00025,0.00087,-0.0583,0.21745
1231,1260544,13.5195,150.71429,0.85714,0.82,1.427526,-0.000293,13.748957,6.3e-05,3260,0.07426,-0.01,0.00489,-0.00088,0.00091,-0.05635,0.19257
1232,1261568,29.0432,165.75,0.75,0.81,1.452292,0.05514,23.26168,0.000133,3606,0.10394,-0.01,0.00555,-0.01013,0.00017,-0.05011,0.16975
1233,1262592,18.69681,219.16667,1.0,0.81,1.450127,-0.000462,9.537636,5.9e-05,3297,0.09478,-0.01,0.00622,-0.00876,-0.00045,0.0026,0.19539
1234,1263616,22.98719,191.5,1.0,0.83,1.451621,-6.2e-05,22.32039,1.4e-05,3215,0.09456,-0.01,0.00554,-0.00388,0.0005,-0.06376,0.20352
1235,1264640,1.93219,202.25,0.25,0.81,1.464688,-0.115867,25.0361,0.000261,3151,0.07675,-0.01,0.00496,0.00022,0.00028,-0.07831,0.05726
1236,1265664,12.55571,201.16667,1.0,0.83,1.47239,0.012077,14.252634,0.000259,3340,0.09149,-0.01,0.00459,-0.00495,0.00045,-0.02234,0.17907
1237,1266688,23.47039,177.83333,0.83333,0.82,1.49075,-0.119633,14.753006,0.000184,3065,0.08575,-0.01,0.00452,-0.00046,0.00052,-0.03816,0.19977
1238,1267712,33.20191,171.16667,0.83333,0.82,1.454737,8.4e-05,15.266729,0.000157,3025,0.07976,-0.01,0.00635,-0.0006,0.00056,-0.01969,0.23116
1239,1268736,34.79577,178.33333,1.0,0.82,1.461225,-0.001333,18.178682,0.000242,3116,0.08709,-0.01,0.00687,-0.00052,0.00028,-0.024,0.25295
1240,1269760,24.98623,169.83333,0.83333,0.83,1.447378,-0.000129,17.636312,1.5e-05,3004,0.0916,-0.01,0.00532,-0.00029,0.00056,-0.03285,0.192
1241,1270784,14.20596,154.25,0.5,0.81,1.461736,0.077676,21.093165,0.00016,3152,0.08256,-0.01,0.00461,-6e-05,0.00152,-0.04273,0.08577
1242,1271808,12.49282,204.0,0.83333,0.8,1.443678,0.000572,18.37464,0.000131,3327,0.07523,-0.01,0.0044,-7e-05,0.0012,-0.04562,0.14498
1243,1272832,36.01358,194.4,1.0,0.81,1.448808,0.15997,12.012919,6.3e-05,3098,0.07935,-0.01,0.00598,0.00122,0.00033,0.00297,0.20347
1244,1273856,33.55391,189.16667,1.0,0.82,1.469342,7.6e-05,15.326763,0.000181,3158,0.08637,-0.01,0.00607,0.00109,0.0004,-0.01883,0.23869
1245,1274880,38.79751,186.66667,1.0,0.84,1.509172,0.044001,10.819141,0.000457,3127,0.07744,-0.01,0.00581,-0.00047,0.0012,-0.01715,0.25286
1246,1275904,32.77136,178.4,1.0,0.87,1.453465,0.000242,16.953747,0.00019,3057,0.07846,-0.01,0.00704,0.00113,-7e-05,-0.0091,0.20083
1247,1276928,35.27655,160.0,1.0,0.89,1.463454,0.0001,13.462441,1.2e-05,3065,0.08439,-0.01,0.00533,-0.0015,0.00048,-0.04074,0.28686
1248,1277952,31.7589,169.5,1.0,0.89,1.390839,0.009153,14.731649,0.000129,3202,0.09309,-0.01,0.00747,-0.00148,-0.00065,0.00131,0.31656
1249,1278976,32.00616,154.5,1.0,0.91,1.455176,-0.000148,16.277523,7.8e-05,3040,0.10553,-0.01,0.00539,0.00065,-0.00021,-0.01799,0.15534
1250,1280000,20.35761,180.14286,0.57143,0.88,1.410659,-0.000157,25.487929,7.9e-05,3025,0.09677,-0.01,0.0054,-0.00096,0.00017,-0.02176,0.18089
1251,1281024,43.70336,151.0,1.0,0.88,1.461786,-0.054172,14.498813,2.3e-05,2993,0.09939,-0.01,0.00543,-0.00042,0.00049,-0.01676,0.17668
1252,1282048,11.16066,181.8,0.6,0.87,1.452335,-0.0002,28.32773,2.9e-05,3275,0.08768,-0.01,0.00499,-0.0014,-0.0001,-0.07164,0.12467
1253,1283072,15.65795,206.75,0.75,0.87,1.446594,-0.000329,11.344233,1.3e-05,3467,0.09852,-0.01,0.00679,-0.00962,0.00091,0.00239,0.21646
1254,1284096,32.92914,148.75,0.875,0.87,1.449334,-0.000192,24.534647,9.3e-05,3103,0.08268,-0.01,0.00733,-0.00104,0.00012,-0.01803,0.30681
1255,1285120,29.21129,140.75,0.75,0.87,1.43946,0.004219,20.402369,2.9e-05,3044,0.09001,-0.01,0.00631,-0.00171,0.00028,-0.02515,0.13711
1256,1286144,24.42839,177.33333,0.83333,0.86,1.419211,0.008408,21.042056,5.1e-05,3078,0.07598,-0.01,0.00601,-0.00034,0.00078,-0.0396,0.19324
1257,1287168,27.17369,154.14286,0.85714,0.86,1.437094,0.191129,36.974519,9.4e-05,3035,0.08656,-0.01,0.00713,-0.00159,0.00048,-0.06356,0.24959
1258,1288192,14.78943,144.5,0.66667,0.86,1.45308,-0.00027,21.048985,4.9e-05,3302,0.10519,-0.01,0.00561,-0.01098,6e-05,-0.03679,0.17188
1259,1289216,29.18771,181.57143,1.0,0.87,1.406715,-0.010743,14.744881,7.8e-05,3080,0.09441,-0.01,0.00675,-0.00072,0.00077,-0.02388,0.26605
1260,1290240,4.12582,152.28571,0.57143,0.84,1.463453,-0.000164,40.316225,1.6e-05,3105,0.08352,-0.01,0.00568,-0.00296,0.00087,-0.10521,0.13393
1261,1291264,24.5531,167.5,1.0,0.84,1.470362,0.00045,19.50011,0.000101,3174,0.08736,-0.01,0.00617,-0.00406,0.00039,-0.03364,0.20935
1262,1292288,28.88243,163.0,1.0,0.84,1.53151,0.002532,11.459207,4.9e-05,3095,0.0867,-0.01,0.00602,-0.00363,0.00038,-0.01825,0.11286
1263,1293312,23.43617,175.5,1.0,0.84,1.45055,7.9e-05,19.37455,1.7e-05,3124,0.0804,-0.01,0.00704,0.00018,0.00071,-0.06293,0.27561
1264,1294336,20.2398,147.0,0.71429,0.82,1.456485,-0.027342,28.777953,0.000145,3118,0.08311,-0.01,0.00639,2e-05,7e-05,-0.06938,0.23276
1265,1295360,22.67395,160.57143,0.85714,0.81,1.437285,-0.153832,31.002136,4.8e-05,3004,0.08524,-0.01,0.00688,-0.00058,0.00055,-0.05956,0.22495
1266,1296384,15.21784,149.85714,0.71429,0.82,1.434896,0.177744,40.301315,6.3e-05,3132,0.08214,-0.01,0.0056,3e-05,0.00115,-0.05035,0.1944
1267,1297408,23.5395,184.75,0.75,0.81,1.444031,-0.000125,19.202732,8.7e-05,3233,0.09721,-0.01,0.00421,-0.00199,0.0006,-0.04169,0.12733
1268,1298432,21.84132,201.33333,0.83333,0.83,1.48035,-9.2e-05,15.037948,1e-05,3096,0.10258,-0.01,0.00536,-0.00063,-8e-05,-0.01974,0.18662
1269,1299456,6.50295,186.66667,0.5,0.81,1.482112,-0.000146,16.189398,1e-05,3069,0.08445,-0.01,0.00556,-0.00098,0.00077,-0.05923,0.10763
1270,1300480,30.32039,170.5,0.83333,0.81,1.485937,-0.000216,27.33977,6e-06,3196,0.08631,-0.01,0.00713,-0.00057,0.00106,-0.02946,0.21883
1271,1301504,22.97107,159.4,1.0,0.82,1.497827,0.002104,11.994654,0.000138,3089,0.08533,-0.01,0.00605,0.00078,0.0007,-0.01801,0.15724
1272,1302528,31.51962,180.28571,1.0,0.83,1.451952,-0.000213,18.956651,2.8e-05,3163,0.09485,-0.01,0.00577,-0.00189,-0.00018,-0.06335,0.29663
1273,1303552,0.71799,171.25,0.5,0.82,1.496663,2.4e-05,18.737629,0.000103,3257,0.07847,-0.01,0.00547,2e-05,0.00115,-0.04178,0.07096
1274,1304576,34.09088,197.5,1.0,0.83,1.536011,0.014712,12.971292,1.4e-05,3116,0.07983,-0.01,0.0058,-0.00029,0.00092,0.00136,0.22962
1275,1305600,34.64448,185.0,1.0,0.84,1.508969,-0.00642,11.753591,0.000176,2966,0.07989,-0.01,0.00682,-0.0003,0.00071,0.00204,0.22383
1276,1306624,18.18395,163.6,0.6,0.82,1.436266,-0.000244,30.125451,0.00011,3120,0.09053,-0.01,0.00603,-0.00066,0.00017,-0.06064,0.13939
1277,1307648,30.33887,171.0,1.0,0.85,1.472486,-0.031848,13.686353,3e-05,3018,0.08938,-0.01,0.00512,-0.00045,-0.00031,-0.01647,0.26311
1278,1308672,28.49874,213.75,0.75,0.84,1.423519,0.057973,22.340229,4.8e-05,3120,0.09305,-0.01,0.00676,9e-05,6e-05,-0.03923,0.12759
1279,1309696,27.23271,186.57143,1.0,0.84,1.475173,-0.023764,11.898253,2.3e-05,3127,0.0818,-0.01,0.00626,-0.00036,0.00026,-0.03982,0.27645
1280,1310720,18.72335,183.83333,0.83333,0.83,1.443541,-2.3e-05,20.647687,6e-06,2978,0.09122,-0.01,0.00525,-0.00207,0.00068,-0.04417,0.19224
