iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
103,105472,50.28732,161.33333,1.0,0.94,1.600894,-0.00098,35.80642,0.000489,1190,0.09397,0.33333,0.0,-0.01,0.00907,0.00146,-0.01024,-0.06322,0.3786
104,106496,21.28457,147.0,1.0,0.94,1.662032,-0.017182,13.239456,0.001199,1104,0.10281,1.0,0.0,-0.01,0.00743,0.00077,-0.01378,-0.04778,0.18208
105,107520,63.96132,221.66667,1.0,0.94,1.708255,-0.067913,22.248877,0.002118,1147,0.10507,0.0,0.0,-0.01,0.00497,0.00086,-0.00824,-0.0246,0.20586
106,108544,50.84438,226.0,1.0,0.94,1.734603,-0.00012,28.426045,0.002084,1147,0.10172,0.25,0.0,-0.01,0.00727,0.00063,-0.00831,-0.02497,0.24532
107,109568,50.97993,272.85714,1.0,0.94,1.61629,0.1112,39.715694,0.000945,1131,0.09153,0.28571,0.0,-0.01,0.00695,0.0011,-0.00901,-0.04094,0.44172
108,110592,52.68271,134.83333,1.0,0.94,1.586389,-0.001019,45.919781,0.00055,1178,0.08463,0.33333,0.0,-0.01,0.00805,0.00104,-0.01114,-0.07315,0.39785
109,111616,54.72268,173.25,1.0,0.94,1.577325,-0.001487,34.437894,0.002039,1368,0.08203,0.25,0.0,-0.01,0.00608,0.0011,-0.01135,-0.09024,0.30883
110,112640,40.40089,223.66667,1.0,0.95,1.610795,-0.145878,46.119329,0.002419,1287,0.08762,0.33333,0.0,-0.01,0.00551,0.00093,-0.01086,-0.02826,0.37572
111,113664,38.35568,212.6,1.0,0.96,1.62586,0.000401,29.769414,0.000705,1273,0.08636,0.4,0.0,-0.01,0.00669,0.00073,-0.01377,-0.02146,0.31056
112,114688,47.27906,233.5,1.0,0.97,1.700123,-0.035657,15.597584,0.002146,1233,0.09603,0.25,0.0,-0.01,0.00796,0.00038,-0.01424,0.00055,0.25217
113,115712,54.51326,235.2,1.0,0.97,1.618838,0.000118,14.094995,0.000433,1089,0.09371,0.2,1.0,-0.01,0.00823,0.00045,-0.01554,0.0,0.29861
114,116736,67.21447,172.75,1.0,0.97,1.666518,-0.000622,18.804683,0.000655,1097,0.10519,0.0,0.0,-0.01,0.00792,0.00026,-0.01362,0.0,0.27204
115,117760,61.44838,211.33333,1.0,0.97,1.593618,-0.033133,20.961116,0.002139,1091,0.0933,0.0,0.0,-0.01,0.00863,0.00016,-0.01273,-4e-05,0.38815
116,118784,52.96748,232.2,0.8,0.97,1.612099,-0.129771,23.965366,0.004329,1098,0.10222,0.0,1.0,-0.01,0.01177,0.00065,-0.00769,-0.00031,0.27203
117,119808,66.38336,187.5,1.0,0.97,1.59585,-0.001973,21.107681,0.002542,1124,0.09587,0.0,0.0,-0.01,0.00883,0.00029,-0.01427,-0.00036,0.41068
118,120832,62.43248,146.75,1.0,0.98,1.5975,0.02932,9.915977,0.00094,1094,0.10709,0.0,0.0,-0.01,0.00785,0.00034,-0.01253,0.00064,0.25912
119,121856,60.57764,199.5,1.0,0.99,1.582642,-0.001039,21.244711,0.001969,1107,0.10029,0.0,0.0,-0.01,0.00876,0.00047,-0.0109,0.00091,0.37664
120,122880,64.26438,164.0,1.0,0.99,1.495151,0.107868,35.09568,0.000594,1103,0.10486,0.0,0.0,-0.01,0.00711,0.00036,-0.01541,-0.02256,0.47
121,123904,57.19507,142.33333,1.0,0.99,1.53927,-0.000831,24.764613,0.000681,1185,0.10399,0.16667,0.0,-0.01,0.00738,0.00076,-0.01828,-9e-05,0.406
122,124928,47.31146,214.4,0.8,0.98,1.561919,-0.138648,20.650989,0.001152,1177,0.10288,0.0,0.0,-0.01,0.00827,0.00037,-0.01345,0.0007,0.27572
123,125952,40.60196,219.2,0.8,0.97,1.484305,0.054863,16.108654,0.002775,1187,0.09225,0.2,0.0,-0.01,0.00781,0.00079,-0.01382,-0.01434,0.2437
124,126976,63.32591,170.57143,1.0,0.97,1.508282,-0.022796,21.759194,0.001533,1104,0.10722,0.0,0.0,-0.01,0.00684,0.0008,-0.0112,0.00235,0.46797
125,128000,68.3615,147.5,1.0,0.97,1.492149,-0.000693,21.403002,0.00108,1131,0.10973,0.0,0.0,-0.01,0.0068,0.0007,-0.0128,-0.00021,0.43662
126,129024,57.046,161.66667,1.0,0.97,1.468137,-0.015795,40.505127,0.001765,982,0.10103,0.16667,0.0,-0.01,0.00671,0.00087,-0.01372,-0.06016,0.41085
127,130048,52.81498,138.625,1.0,0.97,1.510766,-0.001162,38.203499,0.000911,1175,0.09927,0.25,0.0,-0.01,0.0076,0.00123,-0.01245,-0.0546,0.55527
128,131072,38.79924,160.375,0.875,0.96,1.427764,-0.001164,31.394954,0.000402,1073,0.10177,0.5,0.0,-0.01,0.00669,0.00133,-0.01148,-0.04889,0.43236
129,132096,56.11562,122.83333,1.0,0.96,1.489604,-0.037495,35.931796,0.00211,1033,0.09788,0.16667,0.0,-0.01,0.00613,0.00152,-0.01714,-0.07103,0.37597
130,133120,54.03832,138.375,1.0,0.96,1.46742,-0.000797,15.388982,0.000475,1004,0.10293,0.25,0.0,-0.01,0.00645,0.00056,-0.01437,0.00032,0.49868
131,134144,69.36221,122.5,1.0,0.96,1.498883,-0.035677,21.217406,0.002006,1081,0.10246,0.0,0.0,-0.01,0.00589,0.00062,-0.01223,-0.04785,0.43166
132,135168,62.29976,135.7,1.0,0.97,1.386634,-0.000689,26.809847,0.000452,1121,0.09113,0.1,0.0,-0.01,0.00678,0.00117,-0.01274,-0.0006,0.7013
133,136192,46.00337,134.71429,1.0,0.97,1.397303,0.075646,30.012645,0.000679,1198,0.08314,0.28571,0.0,-0.01,0.00839,0.00077,-0.01012,-0.03946,0.4056
