iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
2161,2212864,74.32402,75.77778,1.0,0.99,0.741921,-0.001759,0.006159,0.001618,0.311647,0.013288,0.977909,61.991951,11.681031,61.44622,12.383048,4.0,7.882e-05,9,841,0.06415,0.07972,0.01,0.0,0.0,0.0,,,-0.01,0.01969,0.00061,0.003,-0.00035,0.70795
2162,2213888,68.45025,99.91667,0.91667,0.98,0.697457,-0.002186,0.002046,0.001501,0.317094,0.009801,0.993721,63.085377,12.616184,62.815865,12.778898,4.0,7.871e-05,12,839,0.06142,0.07861,0.02,0.0,0.0,0.0,,,-0.01,0.02112,0.00149,0.00329,-0.00017,0.87999
2163,2214912,61.34619,136.75,0.83333,0.96,0.647345,-0.000888,0.065467,0.001802,0.257691,0.018729,0.779036,64.46254,10.681455,63.853001,12.754004,4.0,7.861e-05,12,833,0.06163,0.07735,0.03,0.0,0.16667,0.0,,,-0.01,0.02118,0.00128,0.00339,-0.00099,0.78111
2164,2215936,74.36639,67.91667,1.0,0.96,0.651685,-0.002303,0.002893,0.002366,0.251077,0.031145,0.728966,70.006096,2.181718,70.084541,2.427933,4.0,7.851e-05,12,800,0.05456,0.07131,0.03,0.0,0.0,0.0,,,-0.01,0.02495,0.00138,0.00313,-0.00045,0.8573
2165,2216960,74.21692,73.0625,1.0,0.96,0.699396,-0.002524,0.0027,0.002634,0.305569,0.030273,0.415341,70.137863,1.666642,70.36145,1.586084,4.0,7.841e-05,16,789,0.0611,0.08287,0.03,0.0,0.0,0.0,,,-0.01,0.0233,0.00037,0.00334,-3e-05,1.14007
2166,2217984,74.32563,70.2,1.0,0.96,0.691943,-0.001447,0.002013,0.001147,0.191369,0.011998,0.665253,70.314102,1.775434,70.492569,1.761789,4.0,7.83e-05,15,796,0.05761,0.07682,0.03,0.0,0.0,0.0,,,-0.01,0.02341,0.00141,0.00339,-0.0012,1.07532
2167,2219008,73.88796,81.61538,1.0,0.97,0.781217,-0.001268,0.008915,0.002297,0.212519,0.023158,0.376038,69.908165,3.247105,69.806885,2.789551,4.0,7.82e-05,13,805,0.06821,0.08829,0.02,0.0,0.07692,1.0,,,-0.01,0.02255,0.00076,0.00369,-0.00112,0.95576
2168,2220032,74.25648,70.0,1.0,0.97,0.687154,-0.002716,0.00482,0.002706,0.325829,0.033238,0.809249,69.70089,2.682407,69.583275,3.551183,4.0,7.81e-05,15,805,0.06917,0.09383,0.02,0.0,0.0,0.0,,,-0.01,0.02216,0.00071,0.00311,-0.00344,1.11951
2169,2221056,67.5506,79.33333,0.91667,0.97,0.594397,-0.001207,0.049201,0.001555,0.328112,0.018032,0.684014,68.409775,5.287411,67.50914,9.782985,4.0,7.8e-05,12,829,0.05826,0.077,0.01,0.0,0.25,1.0,,,-0.01,0.02441,0.00179,0.00331,-0.00246,0.89018
2170,2222080,67.82126,75.5,0.91667,0.98,0.607912,-0.000746,0.044818,0.001597,0.41995,0.016218,0.75473,68.742912,6.402201,67.539322,10.663867,4.0,7.789e-05,12,819,0.05647,0.07773,0.0,0.0,0.16667,1.0,,,-0.01,0.02435,0.00172,0.00355,-0.0031,0.85197
2171,2223104,74.26271,73.46154,1.0,0.98,0.67809,-0.00173,0.0227,0.001773,0.419472,0.016009,0.871891,68.547989,8.277052,67.235794,9.492723,4.0,7.779e-05,13,814,0.06901,0.09051,0.0,0.0,0.0,0.0,,,-0.01,0.02298,0.00115,0.00352,-0.0038,0.99813
2172,2224128,68.60913,81.0,0.92857,0.97,0.697368,-0.001154,0.040099,0.001348,0.329121,0.01137,0.809232,67.497704,8.249336,66.442436,10.604332,4.0,7.769e-05,14,807,0.07243,0.09313,0.0,0.0,0.14286,0.0,,,-0.01,0.02148,0.00136,0.00352,-0.00154,0.97855
2173,2225152,74.00735,73.33333,1.0,0.97,0.571813,-0.001629,0.053387,0.002043,0.530185,0.024449,0.920515,52.814724,18.128328,50.885197,18.630735,4.0,7.759e-05,6,903,0.07251,0.09422,0.0,0.0,0.16667,0.0,,,-0.01,0.0199,0.00199,0.0029,-0.00509,0.59405
2174,2226176,73.54665,91.0,1.0,0.97,0.634084,-0.001695,0.031021,0.001402,0.332053,0.013707,0.962105,51.9571,20.154694,52.903503,20.292549,4.0,7.748e-05,10,915,0.06739,0.08419,0.0,0.0,0.2,0.0,,,-0.01,0.02197,0.00086,0.00344,-9e-05,0.9671
2175,2227200,60.73279,125.72727,0.81818,0.95,0.667068,-0.000296,0.02081,0.000438,0.205598,0.001569,0.964086,60.245701,16.782589,60.081867,18.155363,4.0,7.738e-05,11,855,0.06845,0.08994,0.01,0.0,0.18182,0.0,,,-0.01,0.02488,0.00144,0.00338,-0.0006,0.76377
2176,2228224,68.95644,97.64286,0.92857,0.94,0.73007,-0.001224,0.019232,0.001827,0.234529,0.014893,0.797366,67.607193,7.892857,67.815048,7.596562,4.0,7.728e-05,14,802,0.08115,0.10362,0.02,0.0,0.28571,0.0,,,-0.01,0.02281,0.00161,0.00303,-0.00512,0.98262
2177,2229248,73.68234,77.84615,1.0,0.94,0.731755,-0.001131,0.013841,0.002424,0.233261,0.024414,0.306277,68.575691,4.023351,68.922295,3.45755,4.0,7.718e-05,13,813,0.07651,0.09974,0.02,0.0,0.23077,0.0,,,-0.01,0.0238,0.00125,0.00346,-0.00447,0.99974
2178,2230272,74.09011,76.23077,1.0,0.95,0.734268,-0.000806,0.005481,0.001403,0.196128,0.013358,0.658281,68.865471,3.302393,69.330063,2.996081,4.0,7.708e-05,13,810,0.08071,0.10055,0.02,0.0,0.15385,0.0,,,-0.01,0.02443,0.00126,0.00334,-0.0013,0.98913
2179,2231296,74.06108,76.33333,1.0,0.96,0.824047,-0.002997,0.002634,0.00181,0.256048,0.011335,0.495289,69.965843,1.783563,70.221939,1.630641,4.0,7.697e-05,15,798,0.09019,0.11341,0.02,0.0,0.0,0.0,,,-0.01,0.02353,0.00035,0.0027,-0.00082,1.08309
2180,2232320,74.24811,72.25,1.0,0.97,0.854858,-0.001751,0.003215,0.001631,0.274763,0.011091,0.651581,70.064842,2.045876,70.05349,2.164263,4.0,7.687e-05,12,800,0.08289,0.10442,0.02,0.0,0.0,1.0,,,-0.01,0.02368,0.00068,0.00303,-0.00204,0.86283
2181,2233344,74.03223,76.66667,1.0,0.97,0.842578,-0.002743,0.006598,0.001995,0.309947,0.019706,0.850482,68.70578,4.543108,68.392204,5.48986,4.0,7.677e-05,12,809,0.08809,0.10774,0.02,0.0,0.16667,0.0,,,-0.01,0.02277,0.00093,0.00276,-0.00029,0.90436
2182,2234368,74.27115,74.72727,1.0,0.97,0.853983,-0.001599,0.003446,0.001626,0.258731,0.01144,0.988515,66.056244,12.186251,65.720505,12.617756,4.0,7.667e-05,11,808,0.09354,0.11444,0.02,0.0,0.09091,0.0,,,-0.01,0.02281,0.00099,0.00324,-0.00108,0.82052
2183,2235392,68.86462,105.46154,0.92308,0.98,0.876655,-0.002882,0.001707,0.002504,0.334171,0.027972,0.986338,69.057022,8.024939,68.945045,8.043394,4.0,7.656e-05,13,800,0.08021,0.09964,0.02,0.0,0.07692,0.0,,,-0.01,0.02563,0.00106,0.00329,4e-05,0.85504
2184,2236416,74.53163,75.75,1.0,0.99,0.881771,-0.003191,0.005299,0.003817,0.557179,0.054862,0.946033,68.008987,7.63046,67.377762,8.815945,4.0,7.646e-05,12,806,0.07843,0.09734,0.01,0.0,0.0,0.0,,,-0.01,0.02426,0.00104,0.00348,-0.00085,0.85735
2185,2237440,73.53762,95.0,1.0,0.99,0.746671,-0.001588,0.00938,0.002993,0.302865,0.033761,0.351196,70.139427,3.066099,69.93261,2.73805,4.0,7.636e-05,12,809,0.07613,0.09408,0.01,0.0,0.16667,0.0,,,-0.01,0.02411,0.00062,0.00317,-0.00153,0.87822
2186,2238464,74.30936,85.33333,1.0,0.99,0.798294,-0.00099,0.007445,0.000728,0.377492,0.002825,0.95597,66.959389,9.262946,65.824928,10.631288,4.0,7.626e-05,9,779,0.08942,0.10435,0.01,0.0,0.0,0.0,,,-0.01,0.02271,0.00043,0.00308,-0.00166,0.66896
2187,2239488,74.10153,80.63636,1.0,0.99,0.818062,-0.000733,0.017808,0.001259,0.215301,0.008824,0.950433,64.349037,14.338418,64.289032,14.151168,4.0,7.615e-05,11,801,0.08958,0.10761,0.01,0.0,0.09091,0.0,,,-0.01,0.02181,0.00025,0.00295,0.0004,0.80121
2188,2240512,67.86563,104.0,0.91667,0.98,0.871143,-0.001688,0.004651,0.001928,0.34525,0.015625,0.985182,63.394619,14.207729,62.999317,14.911526,4.0,7.605e-05,12,808,0.09492,0.11138,0.02,0.0,0.08333,0.0,,,-0.01,0.02311,0.00071,0.00307,-0.00185,0.79733
2189,2241536,74.36639,77.5,1.0,0.98,0.92293,-0.003002,0.002846,0.00292,0.342547,0.03683,0.991779,65.795273,12.634228,65.50071,12.831895,4.0,7.595e-05,12,805,0.10178,0.122,0.02,0.0,0.0,0.0,,,-0.01,0.0228,0.00026,0.00277,-0.00078,0.86466
2190,2242560,68.82974,104.07692,0.92308,0.97,0.856666,-0.000826,0.001722,0.002505,0.298588,0.029018,0.978613,69.387489,6.625512,69.512489,6.666675,4.0,7.585e-05,13,805,0.08973,0.10818,0.03,0.0,0.07692,0.0,,,-0.01,0.02778,0.00036,0.00346,0.00056,0.8625
2191,2243584,74.23058,78.33333,1.0,0.98,0.775523,-0.00214,0.00634,0.002007,0.288346,0.013707,0.632743,69.922966,2.282237,69.456192,2.91041,4.0,7.574e-05,12,814,0.0924,0.11367,0.02,0.0,0.08333,0.0,,,-0.01,0.0259,0.00041,0.0036,-0.00402,0.90973
2192,2244608,68.67713,83.21429,0.92857,0.97,0.791114,-0.000615,0.038702,0.002666,0.480013,0.032227,0.643928,69.069008,4.170448,68.187172,9.133933,4.0,7.564e-05,14,817,0.0967,0.11849,0.02,0.0,0.14286,0.0,,,-0.01,0.02531,0.00017,0.00327,-0.00107,0.9871
2193,2245632,74.24569,81.16667,1.0,0.97,0.794303,-0.002282,0.009949,0.001768,0.503173,0.010254,0.042272,70.419403,2.46435,70.007866,2.268856,4.0,7.554e-05,12,810,0.08418,0.10166,0.02,0.0,0.0,0.0,,,-0.01,0.026,0.00057,0.00361,-0.00123,0.85391
2194,2246656,67.88026,82.25,0.91667,0.96,0.779585,-0.000471,0.041361,0.001407,0.551781,0.009138,0.825485,67.69725,7.914358,66.150314,11.608669,4.0,7.544e-05,12,827,0.08611,0.10513,0.02,0.0,0.16667,0.0,,,-0.01,0.02463,0.00073,0.00351,-0.00306,0.8514
2195,2247680,74.24922,82.76923,1.0,0.96,0.864643,-0.001963,0.009548,0.002512,0.430499,0.030239,-0.448078,69.411011,3.114051,69.599121,2.019598,4.0,7.533e-05,13,805,0.08494,0.10283,0.02,0.0,0.07692,0.0,,,-0.01,0.0264,0.00058,0.00316,0.00068,0.93116
2196,2248704,74.29279,74.33333,1.0,0.97,0.781076,-0.001027,0.005713,0.001048,0.22399,0.005441,0.499565,69.186272,2.321078,69.199165,2.469064,4.0,7.523e-05,12,798,0.08366,0.10284,0.01,0.0,0.0,1.0,,,-0.01,0.0263,0.00059,0.00354,-0.00114,0.87009
2197,2249728,74.55397,75.38462,1.0,0.97,0.829435,-0.001757,0.006774,0.001463,0.36729,0.008161,0.920591,67.226845,6.973328,66.874954,8.490924,4.0,7.513e-05,13,789,0.0852,0.10311,0.01,0.0,0.0,0.0,,,-0.01,0.02614,0.00032,0.00309,-0.00041,0.92791
2198,2250752,74.56522,71.58333,1.0,0.98,0.938273,-0.003852,0.009457,0.002454,0.411866,0.032296,0.971826,63.432587,14.231378,62.792797,14.869289,4.0,7.503e-05,12,803,0.10276,0.12201,0.0,0.0,0.0,0.0,,,-0.01,0.02383,0.00019,0.00315,-0.00149,0.86213
2199,2251776,66.57443,127.4,0.9,0.97,0.822372,-0.003144,0.027896,0.003284,0.365258,0.047363,0.929778,62.968403,14.293749,62.469872,14.555918,4.0,7.492e-05,10,829,0.09682,0.11045,0.01,0.0,0.0,0.0,,,-0.01,0.02455,-0.00167,0.00345,-0.00049,0.71407
2200,2252800,65.89357,91.66667,0.88889,0.97,0.874678,-0.000849,0.026138,0.000813,0.545396,0.001988,0.917172,67.289413,10.310738,65.462967,13.023129,4.0,7.482e-05,9,823,0.09712,0.11116,0.01,0.0,0.11111,1.0,,,-0.01,0.02761,0.00026,0.00354,0.00013,0.59448
2201,2253824,73.74049,103.44444,1.0,0.97,1.019459,-0.002539,0.042864,0.001963,0.401839,0.014369,0.919602,58.288403,16.315462,57.622925,16.894732,4.0,7.472e-05,9,820,0.12063,0.1396,0.01,0.0,0.0,0.0,,,-0.01,0.02006,0.00119,0.00244,-0.00088,0.67175
2202,2254848,73.55822,95.3,1.0,0.97,0.846102,-0.000845,0.062709,0.00196,0.294596,0.020054,0.849527,59.60141,17.18964,59.603218,15.709417,4.0,7.462e-05,10,818,0.10784,0.12888,0.01,0.0,0.3,0.0,,,-0.01,0.02339,0.00101,0.00359,-0.00285,0.78785
2203,2255872,67.59007,109.18182,0.90909,0.97,0.87828,-0.002075,0.027039,0.001563,0.397082,0.014997,0.917636,62.043209,12.361321,61.277946,12.998354,4.0,7.452e-05,11,792,0.10134,0.12446,0.02,0.0,0.09091,1.0,,,-0.01,0.02178,-0.00099,0.00287,-0.00287,0.72834
2204,2256896,74.26138,74.63636,1.0,0.97,0.789252,-0.001262,0.031377,0.001245,0.215889,0.011335,0.936259,57.943211,15.533055,57.808498,16.189119,4.0,7.441e-05,11,832,0.10616,0.12804,0.02,0.0,0.09091,0.0,,,-0.01,0.02048,0.00079,0.00334,-0.00234,0.91691
2205,2257920,66.92885,125.33333,0.91667,0.96,0.765844,-0.001151,0.06769,0.001319,0.424661,0.008196,0.695397,60.570904,11.735579,61.964802,11.017269,4.0,7.431e-05,12,813,0.11334,0.14025,0.03,0.0,0.41667,0.0,,,-0.01,0.0218,0.00136,0.00212,-0.00335,0.85973
2206,2258944,73.38913,83.75,1.0,0.96,0.742034,-0.00093,0.033505,0.001782,0.26065,0.014683,0.367103,64.885559,5.741194,65.396416,5.581415,4.0,7.421e-05,12,822,0.0912,0.12347,0.03,0.0,0.33333,0.0,,,-0.01,0.02355,0.00167,0.00311,-0.00921,0.9793
2207,2259968,73.37777,79.41667,1.0,0.96,0.758409,-0.001416,0.019826,0.002184,0.412712,0.030029,0.236229,65.29055,4.852494,66.77037,3.956172,4.0,7.411e-05,12,821,0.0993,0.12604,0.03,0.0,0.41667,0.0,,,-0.01,0.02323,0.00131,0.00314,-0.00608,0.95563
2208,2260992,67.63719,80.07143,0.92857,0.96,0.537892,-0.000484,0.098155,0.000517,0.176081,0.000628,0.27496,64.82843,3.412339,64.607628,8.199842,4.0,7.4e-05,14,839,0.08159,0.11968,0.02,0.0,0.57143,0.0,,,-0.01,0.02447,0.00212,0.00299,-0.01582,1.19286
2209,2262016,67.95194,74.30769,0.92308,0.96,0.768889,-0.001219,0.089705,0.002078,0.228206,0.025077,0.354954,65.90358,3.762307,65.306725,8.413142,4.0,7.39e-05,13,818,0.11099,0.14019,0.02,0.0,0.23077,1.0,,,-0.01,0.02053,0.00019,0.00278,-0.00447,0.95813
2210,2263040,67.86355,88.46154,0.92308,0.95,0.703298,-0.000465,0.033693,0.000306,0.242038,0.001116,0.852245,63.302956,8.73032,63.466099,12.389151,4.0,7.38e-05,13,833,0.10063,0.12385,0.02,0.0,0.15385,0.0,,,-0.01,0.02234,0.00144,0.00219,-0.00237,0.98421
2211,2264064,74.33173,75.0,1.0,0.96,0.839093,-0.002155,0.00401,0.001619,0.354289,0.012137,0.763011,68.421417,3.23243,69.284866,2.909009,4.0,7.37e-05,14,795,0.0941,0.11581,0.01,0.0,0.0,0.0,,,-0.01,0.0245,0.00141,0.00334,-0.00074,1.00045
2212,2265088,74.12742,78.5,1.0,0.96,0.845611,-0.000776,0.006098,0.000505,0.284421,0.001325,0.577752,69.0756,3.295602,69.775871,2.765355,4.0,7.359e-05,12,805,0.11053,0.13261,0.01,0.0,0.08333,0.0,,,-0.01,0.02603,0.00109,0.00325,-0.00066,0.88799
2213,2266112,73.86227,80.90909,1.0,0.97,0.772283,-0.002434,0.008046,0.002754,0.22026,0.032261,0.560328,69.414017,3.411576,69.469734,3.138986,4.0,7.349e-05,11,814,0.10855,0.13427,0.0,0.0,0.18182,0.0,,,-0.01,0.02361,0.00147,0.0034,-0.00309,0.83704
2214,2267136,74.10921,81.38462,1.0,0.97,0.983183,-0.001295,0.002367,0.001388,0.23204,0.010707,0.416658,70.439491,2.069638,70.47612,1.547705,4.0,7.339e-05,13,794,0.15401,0.17706,0.0,0.0,0.15385,0.0,,,-0.01,0.02419,-0.00021,0.00297,0.00021,0.93545
2215,2268160,73.85275,78.93333,1.0,0.97,0.73805,-0.001827,0.008276,0.00241,0.246562,0.020926,0.357531,69.455368,2.80323,69.719994,2.591122,4.0,7.329e-05,15,800,0.10427,0.13394,0.0,0.0,0.2,0.0,,,-0.01,0.02437,0.00093,0.00323,-0.00476,1.1333
2216,2269184,73.66808,77.83333,1.0,0.98,0.73309,-0.000925,0.008288,0.001193,0.169614,0.008022,0.283043,69.777672,2.508592,69.627396,2.473745,4.0,7.318e-05,12,815,0.10161,0.1311,0.0,0.0,0.25,1.0,,,-0.01,0.02468,0.0012,0.00299,-0.00867,0.94436
2217,2270208,74.04297,78.72727,1.0,0.99,0.767674,-0.002011,0.004545,0.001204,0.312841,0.008859,0.888708,68.652725,3.634116,68.051468,4.527127,4.0,7.308e-05,11,831,0.11655,0.14458,0.0,0.0,0.18182,0.0,,,-0.01,0.02125,0.00221,0.00084,-0.00275,0.88737
2218,2271232,73.22554,88.1,1.0,0.99,0.717034,-0.000562,0.008344,0.001577,0.222143,0.008266,0.960955,65.002327,10.756724,64.828629,11.799384,4.0,7.298e-05,10,858,0.11229,0.13683,0.0,0.0,0.2,0.0,,,-0.01,0.02243,0.00099,0.00199,-0.00184,0.85265
2219,2272256,73.14515,96.66667,1.0,1.0,0.948614,-0.00071,0.020691,0.000995,0.188097,0.003767,-1.852795,70.040062,4.704676,70.267311,1.943311,4.0,7.288e-05,12,805,0.13252,0.1564,0.0,0.0,0.16667,0.0,,,-0.01,0.02262,0.00053,0.00301,-0.00023,0.86675
2220,2273280,73.89603,84.66667,1.0,1.0,0.864107,-0.002512,0.003612,0.002152,0.296199,0.02117,0.557699,69.913574,1.897975,69.988228,2.033342,4.0,7.277e-05,15,804,0.1171,0.1422,0.0,0.0,0.06667,0.0,,,-0.01,0.02387,0.00046,0.00316,-0.00218,1.09903
2221,2274304,74.22996,72.0,1.0,1.0,0.808503,-0.001835,0.001099,0.001297,0.257406,0.008824,0.691056,70.456703,1.093892,70.426254,1.33059,4.0,7.267e-05,12,810,0.11499,0.13847,0.0,0.0,0.08333,0.0,,,-0.01,0.0232,0.00063,0.00287,-0.00106,0.86733
2222,2275328,73.70227,79.53333,1.0,1.0,0.806738,-0.001542,0.002816,0.00212,0.240331,0.018276,0.616055,70.015221,1.789539,69.932655,1.917565,4.0,7.257e-05,15,809,0.11862,0.14349,0.0,0.0,0.06667,0.0,,,-0.01,0.02096,0.00066,0.00227,-0.00194,1.12416
2223,2276352,73.97484,77.81818,1.0,1.0,0.795019,-0.001474,0.002358,0.000675,0.220945,0.002407,0.678313,70.070221,1.764212,70.07914,1.919651,4.0,7.247e-05,11,815,0.10852,0.12976,0.0,0.0,0.09091,0.0,,,-0.01,0.02303,0.00105,0.00267,-0.00066,0.81555
2224,2277376,73.80111,80.14286,1.0,1.0,0.798847,-0.001694,0.001688,0.002669,0.264457,0.020891,0.596534,70.174187,1.307753,70.228737,1.448315,4.0,7.236e-05,14,805,0.10096,0.12311,0.0,0.0,0.14286,0.0,,,-0.01,0.02548,0.00079,0.00304,-0.00128,1.03837
2225,2278400,74.4784,74.0,1.0,1.0,0.827426,-0.002908,0.000458,0.001892,0.351133,0.018171,0.817189,70.522781,0.97695,70.610535,1.113203,4.0,7.226e-05,14,802,0.10254,0.12347,0.0,0.0,0.0,0.0,,,-0.01,0.02593,0.00056,0.00336,0.0,0.99714
2226,2279424,74.09831,76.33333,1.0,1.0,0.806988,-0.001986,0.000533,0.001956,0.327305,0.017997,0.784389,70.664467,1.000691,70.633919,1.109754,4.0,7.216e-05,12,809,0.11049,0.13002,0.0,0.0,0.0,0.0,,,-0.01,0.02303,0.00054,0.0029,0.0,0.85378
2227,2280448,73.95036,79.0,1.0,1.0,0.842114,-0.002207,0.002484,0.000738,0.292427,0.004185,0.725912,70.118736,1.595505,69.830299,2.122422,4.0,7.206e-05,14,805,0.12478,0.15052,0.0,0.0,0.07143,1.0,,,-0.01,0.0202,0.00033,0.00283,-0.00218,1.02518
2228,2281472,74.4594,73.25,1.0,1.0,0.742374,-0.001334,0.004384,0.001634,0.2973,0.016044,0.956414,67.579697,8.187551,67.154716,9.520354,4.0,7.196e-05,12,833,0.11661,0.13663,0.0,0.0,0.0,0.0,,,-0.01,0.02612,0.00063,0.00357,-0.00127,0.93665
2229,2282496,74.43285,76.8,1.0,1.0,0.806977,-0.001995,0.000723,0.001645,0.290381,0.013393,0.998058,65.899132,13.190192,65.845871,13.32992,4.0,7.185e-05,10,837,0.11734,0.1325,0.0,0.0,0.0,0.0,,,-0.01,0.0256,0.0002,0.00339,-2e-05,0.79669
2230,2283520,68.50652,102.42857,0.92857,0.99,0.780318,-0.000578,0.020713,0.001477,0.246059,0.01552,0.909748,68.121101,8.925338,67.407753,11.697059,4.0,7.175e-05,14,816,0.10775,0.1306,0.0,0.0,0.07143,0.0,,,-0.01,0.02283,0.0011,0.0032,-0.00068,0.98133
2231,2284544,74.11779,71.81818,1.0,0.99,0.852782,-0.003503,0.005408,0.002551,0.407845,0.028251,0.902359,68.376396,5.325546,67.958519,6.570191,4.0,7.165e-05,11,809,0.10387,0.12574,0.0,0.0,0.09091,0.0,,,-0.01,0.0219,0.00105,0.00224,-0.00182,0.80873
2232,2285568,74.31797,72.58333,1.0,0.99,0.884151,-0.002098,0.001237,0.002133,0.379166,0.023228,0.996209,65.734138,13.463758,65.560112,14.014518,4.0,7.155e-05,12,809,0.10017,0.12291,0.0,0.0,0.0,0.0,,,-0.01,0.0227,0.00111,0.00328,0.0,0.85524
2233,2286592,69.0078,105.28571,0.92857,0.98,0.948248,-0.00283,0.003368,0.003204,0.326499,0.041888,0.988276,67.050797,11.916514,67.023865,12.045647,4.0,7.144e-05,14,807,0.10868,0.12988,0.01,0.0,0.0,0.0,,,-0.01,0.0229,0.00053,0.00308,0.0,0.92389
2234,2287616,74.30095,74.57143,1.0,0.98,0.771682,-0.001409,0.004972,0.002281,0.271574,0.029925,0.760123,69.987648,2.599967,69.695847,3.213867,4.0,7.134e-05,14,807,0.10184,0.12618,0.01,0.0,0.0,0.0,,,-0.01,0.02416,0.00109,0.00301,-0.00403,1.06699
2235,2288640,67.3544,81.91667,0.91667,0.97,0.717906,-0.000332,0.095163,0.00116,0.243692,0.006173,0.499911,67.784988,7.992045,67.216713,9.905527,4.0,7.124e-05,12,786,0.09296,0.1124,0.01,0.0,0.16667,0.0,,,-0.01,0.02475,0.00122,0.00316,-0.00028,0.87499
2236,2289664,73.7164,77.30769,1.0,0.97,0.656367,-0.000728,0.035129,0.001431,0.182713,0.019043,0.489363,67.520332,6.830665,67.725151,6.053576,4.0,7.114e-05,13,819,0.09827,0.12716,0.01,0.0,0.15385,0.0,,,-0.01,0.02152,0.00141,0.00272,-0.00523,1.01282
2237,2290688,73.80271,78.61538,1.0,0.97,0.904746,-0.001694,0.007742,0.00214,0.272284,0.019461,0.330261,69.137985,2.839862,69.318459,2.509491,4.0,7.103e-05,13,811,0.123,0.14486,0.01,0.0,0.15385,0.0,,,-0.01,0.0218,0.00087,0.00272,-0.0009,0.96516
2238,2291712,74.29964,77.42857,1.0,0.98,1.039307,-0.002947,0.006383,0.003306,0.496684,0.038644,0.928774,67.548782,7.070051,66.676353,8.317982,4.0,7.093e-05,7,802,0.13698,0.1581,0.01,0.0,0.0,0.0,,,-0.01,0.02081,0.00043,0.0027,-0.00086,0.50234
2239,2292736,74.1019,75.45455,1.0,0.98,1.080963,-0.002218,0.006485,0.001598,0.402538,0.010289,0.984888,60.909294,15.583413,59.902676,16.403078,4.0,7.083e-05,11,805,0.15305,0.17683,0.01,0.0,0.09091,0.0,,,-0.01,0.01958,0.00011,0.00161,-0.00383,0.80878
2240,2293760,66.59025,112.7,0.9,0.97,0.986308,-0.000806,0.011209,0.00086,0.210654,0.003871,0.98017,59.067585,17.923204,58.728107,18.618643,4.0,7.073e-05,10,817,0.13768,0.15631,0.02,0.0,0.2,0.0,,,-0.01,0.0209,-2e-05,0.0018,-0.0009,0.67912
2241,2294784,67.27284,109.9,0.9,0.96,0.925292,-0.001214,0.006036,0.00157,0.294188,0.00715,0.990064,63.697762,16.977493,62.981903,17.374403,4.0,7.062e-05,10,811,0.13319,0.1541,0.03,0.0,0.0,0.0,,,-0.01,0.02489,-0.00013,0.00235,-0.00122,0.66794
2242,2295808,63.69761,101.66667,0.86667,0.95,0.830043,-0.001546,0.09952,0.00148,0.306317,0.011963,0.801143,66.262405,14.301523,65.296501,15.933276,4.0,7.052e-05,15,807,0.11824,0.1423,0.03,0.0,0.13333,1.0,,,-0.01,0.02607,2e-05,0.00276,-0.00284,0.95714
2243,2296832,74.19275,82.18182,1.0,0.96,0.916367,-0.001293,0.003492,0.00142,0.252638,0.006592,0.529157,70.421753,2.270593,70.498459,1.944743,4.0,7.042e-05,11,802,0.12546,0.14334,0.03,0.0,0.0,0.0,,,-0.01,0.02681,0.00025,0.00351,-0.00075,0.79405
2244,2297856,74.38363,76.86667,1.0,0.96,0.919192,-0.001019,0.001661,0.00219,0.250715,0.015032,0.662345,70.321312,1.920376,70.531593,1.641994,4.0,7.032e-05,15,795,0.12178,0.14191,0.03,0.0,0.06667,0.0,,,-0.01,0.02655,0.00068,0.00367,-0.00082,1.07672
2245,2298880,74.23299,80.5,1.0,0.96,0.992579,-0.002037,0.006292,0.002459,0.290667,0.027414,0.645546,70.264099,2.634918,69.854942,2.957817,4.0,7.021e-05,10,810,0.1319,0.14923,0.03,0.0,0.1,0.0,,,-0.01,0.02557,-0.00015,0.00365,-0.00273,0.73536
2246,2299904,73.69889,88.15385,1.0,0.96,0.865062,-0.000543,0.009942,0.001229,0.252431,0.004953,-0.174699,69.347427,2.968454,69.516434,2.183248,4.0,7.011e-05,13,804,0.10963,0.13015,0.03,0.0,0.23077,0.0,,,-0.01,0.02393,0.00048,0.00291,-0.00219,0.96644
2247,2300928,74.00876,80.4,1.0,0.96,1.01123,-0.00134,0.003315,0.000918,0.2771,0.007185,0.720166,69.733696,1.867781,69.31617,2.360873,4.0,7.001e-05,10,804,0.12179,0.14062,0.03,0.0,0.0,0.0,,,-0.01,0.02199,-2e-05,0.00328,0.0,0.71016
2248,2301952,72.90252,119.16667,1.0,0.96,1.278358,-0.002434,0.030953,0.00213,0.564362,0.021729,0.804557,63.869595,9.130472,62.302849,9.478,4.0,6.991e-05,6,807,0.15276,0.16811,0.03,0.0,0.0,0.0,,,-0.01,0.01816,-0.00036,0.00305,0.0,0.41852
