iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
578,591872,30.24034,102.78571,0.78571,0.85,1.303124,0.000863,31.583402,0.004339,3054,-0.01,0.01343,0.0007,-0.00275,-0.02585,0.54613
579,592896,29.77331,86.83333,0.83333,0.84,1.230947,-0.001042,33.760859,0.001156,3147,-0.01,0.01428,0.0013,-0.0034,-0.01415,0.45307
580,593920,36.24101,85.18182,1.0,0.86,1.236534,-0.051727,27.135758,0.002673,3011,-0.01,0.01433,0.00042,-0.00281,-0.01224,0.46204
581,594944,39.51017,77.33333,0.83333,0.87,1.253374,-0.151852,38.938904,0.004269,3673,-0.01,0.01176,0.00165,-0.0042,-0.03259,0.35511
582,595968,27.80289,120.25,0.75,0.86,1.325229,-0.000582,25.95704,0.001663,3469,-0.01,0.01196,-0.00179,-0.00311,-0.0151,0.51619
583,596992,32.6443,114.1,0.8,0.86,1.298381,0.02294,30.500411,0.003687,3141,-0.01,0.01332,0.00159,-0.00381,-0.01284,0.41828
584,598016,19.78034,90.72727,0.72727,0.84,1.245784,-8.1e-05,41.46244,0.003453,3259,-0.01,0.01413,-0.00258,-0.00195,-0.0441,0.31901
585,599040,26.72122,86.77778,0.77778,0.83,1.369809,-0.015011,23.792522,0.003985,3039,-0.01,0.01148,-0.00122,-0.0029,-0.01421,0.30292
586,600064,20.81701,128.22222,0.66667,0.8,1.377401,-0.001901,26.405199,0.003843,3306,-0.01,0.01299,-0.0021,-0.0024,-0.02311,0.26632
587,601088,36.2981,105.0,0.88889,0.8,1.304411,0.001074,28.200993,0.004076,3323,-0.01,0.01253,-6e-05,-0.00235,-0.0042,0.43009
588,602112,29.39132,178.5,1.0,0.8,1.605297,-0.11002,16.865094,0.005514,4740,-0.01,0.00733,-0.01094,-0.00264,0.00269,0.20069
589,603136,28.49582,158.875,0.875,0.82,1.284906,-0.074293,31.048165,0.004079,3231,-0.01,0.01251,0.00048,-0.00343,-0.03082,0.31204
590,604160,22.17501,119.33333,0.83333,0.82,1.291273,0.001364,23.408884,0.00321,3393,-0.01,0.01433,0.00073,-0.00275,-0.02137,0.41058
591,605184,46.70973,83.55556,1.0,0.82,1.220762,0.078648,23.691512,0.003274,3021,-0.01,0.01584,0.00123,-0.00372,0.00585,0.48026
592,606208,33.14048,81.75,0.83333,0.81,1.265232,-0.003502,34.627738,0.005682,3169,-0.01,0.01246,-0.00181,-0.00253,-0.03725,0.50747
593,607232,26.83712,126.28571,0.85714,0.83,1.268303,-0.039388,38.603964,0.005748,3659,-0.01,0.01225,-0.00085,-0.00315,-0.01185,0.29783
594,608256,37.39914,116.54545,1.0,0.85,1.245256,-0.00187,24.053529,0.002008,3261,-0.01,0.01242,-0.0007,-0.00368,0.00626,0.52684
595,609280,28.52299,91.5,0.8,0.86,1.286629,-0.001892,34.963888,0.00405,3379,-0.01,0.01206,-0.00364,-0.00341,-0.01367,0.39769
596,610304,27.17902,112.3,0.9,0.87,1.208992,-0.002477,31.03462,0.002277,3272,-0.01,0.01398,-0.00201,-0.00249,-0.04352,0.38721
597,611328,28.82514,93.09091,0.81818,0.89,1.299088,-0.015416,30.633229,0.002901,2968,-0.01,0.01329,-0.00027,-0.0029,-0.02624,0.38742
598,612352,27.05376,111.75,0.875,0.88,1.300443,-0.101868,24.968024,0.007174,3170,-0.01,0.01127,-0.00229,-0.00357,-0.00297,0.29145
599,613376,26.06826,108.72727,0.72727,0.86,1.316475,0.054392,37.225138,0.007104,2946,-0.01,0.01377,-0.00065,-0.0035,-0.0214,0.35547
600,614400,29.6342,92.42857,0.85714,0.86,1.300929,-0.00042,26.79506,0.00201,3011,-0.01,0.01342,0.00281,-0.00243,-0.01332,0.50536
601,615424,40.31861,90.0,0.88889,0.85,1.21978,-0.029691,31.463253,0.005685,2914,-0.01,0.01378,0.00141,-0.00378,-0.0039,0.41277
602,616448,26.75547,98.27273,0.81818,0.85,1.228479,-0.025059,29.121608,0.001941,3204,-0.01,0.01163,-0.00219,-0.0031,-0.01563,0.38847
603,617472,31.50176,83.08333,0.91667,0.85,1.205616,-0.001325,35.609454,0.002937,3025,-0.01,0.01421,0.00041,-0.00359,-0.00534,0.44895
604,618496,31.61275,86.85714,0.85714,0.84,1.341963,-0.001213,25.552102,0.003565,3203,-0.01,0.00841,-0.00909,-0.00331,-0.00726,0.27423
605,619520,29.70389,114.33333,1.0,0.86,1.335837,0.000416,16.988879,0.003646,3022,-0.01,0.01021,-0.00891,-0.0044,-0.0008,0.31861
606,620544,37.45266,132.18182,0.90909,0.86,1.283574,0.003078,23.378089,0.004763,2996,-0.01,0.01177,-0.00395,-0.00324,0.00174,0.4877
607,621568,39.20898,99.5,1.0,0.88,1.349839,-0.022707,28.630679,0.0081,3131,-0.01,0.01146,-0.008,-0.00317,0.00451,0.47988
608,622592,32.94957,118.5,0.875,0.88,1.332316,0.082328,30.840074,0.002906,3060,-0.01,0.01224,-0.01028,-0.00357,-0.01245,0.33502
609,623616,38.18981,83.23077,0.92308,0.9,1.203595,-0.039728,23.679666,0.008631,2859,-0.01,0.01297,0.00113,-0.00276,-0.02409,0.55592
610,624640,39.05129,87.0,1.0,0.92,1.223894,-3.5e-05,24.045619,0.001781,3164,-0.01,0.01341,-0.00124,-0.00247,0.00284,0.53317
611,625664,37.57349,102.63636,0.81818,0.92,1.216137,-0.005446,19.109771,0.003378,3142,-0.01,0.01271,-0.00272,-0.00447,-0.00377,0.4884
612,626688,9.19403,102.5,0.5,0.91,1.338733,-0.00047,38.700493,0.00293,3803,-0.01,0.00944,-0.01885,-0.00255,-0.02239,0.07953
613,627712,32.30115,150.0,0.875,0.9,1.367812,0.01605,19.464274,0.007878,3415,-0.01,0.00994,-0.01659,-0.00032,0.00151,0.37604
614,628736,31.11836,147.875,0.875,0.9,1.351202,0.029293,17.81145,0.006109,3068,-0.01,0.00938,-0.00725,-0.00224,0.00418,0.30151
615,629760,42.8372,113.875,1.0,0.91,1.384114,-0.004459,30.369255,0.004029,3151,-0.01,0.0106,-0.00914,-0.00264,-0.02643,0.41689
616,630784,27.67265,154.16667,0.83333,0.9,1.505994,0.10187,20.555739,0.003564,3373,-0.01,0.00783,-0.01633,-0.00209,0.00195,0.23094
617,631808,23.57615,148.55556,0.88889,0.9,1.376109,0.00185,25.104129,0.005441,3217,-0.01,0.00864,-0.00663,-0.00129,-0.05237,0.34016
618,632832,31.00976,156.83333,1.0,0.9,1.459317,0.106547,18.469152,0.005824,3283,-0.01,0.00899,-0.00972,-0.0027,-0.02095,0.26061
619,633856,37.67209,142.14286,1.0,0.9,1.358824,-0.001386,24.396243,0.004607,3048,-0.01,0.00983,-0.00372,-0.00224,-0.01867,0.30303
620,634880,32.14409,140.5,1.0,0.91,1.461103,-0.002397,16.323902,0.003194,3748,-0.01,0.00682,-0.00763,-0.00039,-0.03456,0.21191
621,635904,22.02241,180.875,0.875,0.9,1.309271,-0.092658,15.187466,0.005575,2993,-0.01,0.00892,-0.00494,-0.00314,0.00195,0.24345
622,636928,25.06854,112.25,0.75,0.89,1.497379,0.006086,15.155824,0.007671,3330,-0.01,0.00649,-0.0136,-0.00341,-0.00641,0.12847
623,637952,33.59198,196.88889,0.88889,0.89,1.353454,-0.003379,13.340377,0.0024,3133,-0.01,0.01061,-0.00434,-0.00194,-0.00061,0.3921
624,638976,22.20051,112.71429,0.71429,0.87,1.296287,-0.004776,21.083903,0.002666,3252,-0.01,0.01015,-0.00695,-0.00267,-0.02323,0.22392
625,640000,23.19781,118.9,0.8,0.87,1.164794,-0.001856,33.534364,0.002423,3008,-0.01,0.0097,-0.0036,-0.00262,-0.07971,0.3104
626,641024,34.8191,115.75,1.0,0.89,1.192123,-3.9e-05,27.663833,0.002667,2980,-0.01,0.00865,-0.00321,-0.00209,-0.05416,0.35286
627,642048,19.45353,121.14286,0.85714,0.89,1.195721,-0.000333,15.498653,0.00229,3425,-0.01,0.00852,-0.00572,-0.00225,-0.00951,0.23334
628,643072,23.27287,166.375,0.875,0.89,1.218577,-0.047316,13.524242,0.003998,3288,-0.01,0.00834,-0.00387,-0.00253,0.00048,0.27646
629,644096,32.10391,132.0,1.0,0.89,1.157552,0.04216,15.759227,0.003171,3200,-0.01,0.00974,-0.0029,-0.00303,0.00416,0.31633
630,645120,46.16799,111.33333,1.0,0.91,1.201707,0.000276,17.704345,0.000753,2897,-0.01,0.01081,-0.00096,-0.00399,0.00367,0.43734
631,646144,41.71177,106.75,1.0,0.91,1.23262,-0.105439,17.14729,0.001956,2906,-0.01,0.00979,-0.00615,-0.00353,0.00687,0.36286
632,647168,35.2428,141.66667,0.88889,0.9,1.314756,-0.014564,18.220433,0.002936,2918,-0.01,0.00832,-0.00617,-0.00294,-0.00576,0.37016
633,648192,36.08004,125.33333,0.83333,0.89,1.236739,0.007783,22.818064,0.003945,3092,-0.01,0.00833,-0.00685,-0.00302,-0.00669,0.26331
634,649216,37.43707,145.33333,1.0,0.9,1.291028,-0.001216,16.838481,0.004884,3235,-0.01,0.00776,-0.00982,-0.00284,0.00278,0.27659
635,650240,34.56341,149.77778,0.88889,0.9,1.260576,-0.001239,14.763341,0.001846,3080,-0.01,0.00924,-0.00938,-0.00301,0.00252,0.38378
636,651264,25.10554,147.0,0.875,0.92,1.165852,-0.003616,17.188707,0.002222,3119,-0.01,0.01054,-0.00117,-0.00431,0.00366,0.24647
637,652288,41.78638,91.25,0.91667,0.92,1.274337,0.036924,20.22462,0.002054,2812,-0.01,0.01059,-0.00025,-0.00339,-0.00317,0.54249
638,653312,37.70639,108.85714,1.0,0.93,1.074859,0.012576,19.497784,0.004653,3213,-0.01,0.01203,-0.00314,-0.00332,0.00066,0.33047
639,654336,40.99312,106.0,1.0,0.94,1.279203,0.051479,16.020998,0.004189,3360,-0.01,0.00997,-0.00125,-0.004,0.00408,0.59224
640,655360,39.45259,101.85714,1.0,0.95,1.169686,-0.00103,21.311353,0.003983,3304,-0.01,0.00791,-0.00573,-0.00444,-0.02048,0.34619
641,656384,26.56928,148.375,0.75,0.93,1.102176,-0.091031,11.985653,0.005517,3269,-0.01,0.00853,-0.00577,-0.00247,0.00498,0.29967
642,657408,40.43365,121.25,1.0,0.93,1.145394,-0.027109,18.53364,0.003827,2917,-0.01,0.00985,-0.00138,-0.00522,0.00344,0.35683
643,658432,36.77748,113.875,0.875,0.92,1.085817,0.000583,20.900382,0.00218,3140,-0.01,0.00883,-0.00158,-0.00372,-0.0301,0.35905
644,659456,23.53622,131.875,0.75,0.91,1.113117,-0.000604,29.193279,0.002366,3139,-0.01,0.00896,-0.00614,-0.00366,-0.01448,0.27239
645,660480,36.19271,124.66667,0.88889,0.91,1.112979,-0.006452,14.166588,0.003083,2951,-0.01,0.01026,-0.00304,-0.00403,0.00341,0.37347
646,661504,22.90867,94.0,0.61538,0.87,1.039191,0.009699,37.547174,0.004106,2953,-0.01,0.01068,0.00199,-0.00277,-0.04367,0.38885
647,662528,42.07979,102.88889,1.0,0.88,1.169715,0.004431,17.85702,0.008741,2855,-0.01,0.01041,0.00084,-0.00369,0.00668,0.39482
648,663552,34.01829,87.5,0.83333,0.87,1.191197,-0.003984,33.838911,0.003014,3117,-0.01,0.01345,0.00112,-0.00208,-0.03714,0.5139
649,664576,34.05397,87.66667,0.88889,0.86,1.254014,-0.036537,27.233939,0.003248,3222,-0.01,0.01345,-0.00345,-0.00371,-0.03794,0.39926
650,665600,34.11792,97.45455,0.90909,0.85,1.185261,-0.128207,25.975869,0.003792,3230,-0.01,0.0116,-0.00349,-0.00256,-0.0019,0.48839
651,666624,31.59014,104.69231,0.84615,0.85,1.156021,0.012418,31.649317,0.003185,2922,-0.01,0.01223,-0.00076,-0.00389,-0.02809,0.52949
652,667648,30.4195,88.71429,0.85714,0.84,1.196752,0.09337,44.268358,0.003104,3371,-0.01,0.01156,-0.00839,-0.00288,-0.03579,0.31084
653,668672,20.65811,118.5,0.66667,0.83,1.294623,-0.048541,17.949384,0.005088,3951,-0.01,0.00906,-0.01779,-0.00288,-0.0077,0.21439
654,669696,36.19374,128.69231,0.84615,0.83,1.154368,0.008211,23.887422,0.004354,2996,-0.01,0.01012,-0.00057,-0.00243,-0.03073,0.57592
655,670720,29.49479,102.7,0.8,0.82,1.116865,0.001665,32.816574,0.006547,3159,-0.01,0.01169,-0.00067,-0.00341,-0.00874,0.38883
656,671744,30.93663,100.5,0.83333,0.86,1.191931,0.001642,20.410299,0.005011,3303,-0.01,0.00932,-0.00507,-0.00352,-0.00307,0.23765
657,672768,29.99918,125.45455,0.90909,0.85,1.142172,-0.011702,35.211461,0.010999,3467,-0.01,0.01158,-0.0025,-0.00184,-0.0095,0.4301
658,673792,40.38899,100.75,1.0,0.86,1.142055,-0.000619,24.355196,0.001474,3368,-0.01,0.01209,-0.00364,-0.00257,0.00238,0.4085
659,674816,30.02776,116.22222,0.77778,0.86,1.081886,0.056287,25.049969,0.002487,3125,-0.01,0.01362,-0.00099,-0.0028,-0.00418,0.34358
660,675840,44.60835,86.27273,1.0,0.86,1.096225,-0.001833,24.768601,0.001321,2966,-0.01,0.01168,0.00309,-0.00368,-0.01081,0.54013
661,676864,33.21121,119.875,1.0,0.87,1.209084,-0.002249,24.57178,0.004803,3563,-0.01,0.00885,-0.00584,-0.00289,0.00413,0.34875
662,677888,38.50465,123.81818,0.81818,0.87,1.17474,0.000682,19.696208,0.006356,2959,-0.01,0.01116,-0.0,-0.00379,0.00714,0.48755
663,678912,36.71834,82.0,0.88889,0.88,1.083455,0.003185,35.898754,0.003464,3037,-0.01,0.01336,-0.00052,-0.0031,-0.01327,0.39259
664,679936,25.75823,100.875,0.75,0.88,1.198677,-0.002285,42.214512,0.003134,3606,-0.01,0.00993,-0.00575,-0.00246,-0.03657,0.31671
665,680960,35.85724,123.45455,0.81818,0.89,1.187682,-0.131995,24.558614,0.00593,3323,-0.01,0.00985,-0.00476,-0.00362,0.00517,0.50529
666,681984,35.91605,105.1,0.9,0.89,1.144129,0.000759,39.236386,0.004499,3098,-0.01,0.01187,-0.0016,-0.00366,-0.00462,0.43656
667,683008,25.91774,120.55556,0.88889,0.88,1.222361,-0.001422,28.613794,0.006171,3206,-0.01,0.01107,7e-05,-0.00261,-0.02184,0.31475
668,684032,45.22696,94.8,1.0,0.89,1.193594,0.000732,24.587125,0.003171,3062,-0.01,0.0109,0.00191,-0.00386,0.00251,0.51766
669,685056,39.98614,108.66667,1.0,0.9,1.253506,-0.000847,20.182357,0.0065,3140,-0.01,0.01032,-0.0003,-0.00365,-0.01506,0.44435
670,686080,40.46948,107.54545,1.0,0.91,1.137236,0.00079,21.249853,0.006118,2926,-0.01,0.0121,0.00145,-0.00238,-0.01713,0.50897
671,687104,31.026,129.375,0.875,0.9,1.327369,0.080506,23.353607,0.007367,3578,-0.01,0.00831,-0.0054,-0.00198,-0.00639,0.32643
672,688128,45.43183,135.28571,1.0,0.9,1.317249,-0.002496,12.997591,0.002943,3022,-0.01,0.00847,-0.00677,-0.00444,0.00599,0.35117
673,689152,45.01575,114.42857,1.0,0.92,1.19781,-0.001999,19.985523,0.002895,3039,-0.01,0.00982,-0.0032,-0.00497,-0.01156,0.35681
674,690176,36.42451,114.7,1.0,0.93,1.196166,-0.043042,20.215735,0.00298,3127,-0.01,0.011,-0.00191,-0.00364,-0.02057,0.45124
675,691200,34.62407,117.41667,1.0,0.95,1.2002,-0.000306,15.869029,0.002046,2898,-0.01,0.01066,-0.00012,-0.00289,0.00447,0.49313
676,692224,36.1319,127.66667,1.0,0.97,1.163429,0.0984,18.009701,0.006007,3217,-0.01,0.01067,-0.00382,-0.00384,0.00094,0.26639
677,693248,35.30668,128.625,1.0,0.97,1.261504,-0.034256,11.083467,0.008058,3117,-0.01,0.00829,-0.00228,-0.00438,0.00294,0.31907
678,694272,33.52617,102.66667,0.88889,0.98,1.181353,0.006607,28.022955,0.004079,2880,-0.01,0.01026,0.00239,-0.00343,-0.02019,0.3529
679,695296,32.29759,92.36364,0.81818,0.96,1.192071,0.002082,24.482997,0.003881,3002,-0.01,0.00981,-8e-05,-0.00197,-0.02719,0.43269
680,696320,26.92421,140.0,0.875,0.95,1.168337,0.000794,16.428035,0.002312,3150,-0.01,0.01086,-0.00131,-0.0035,-0.00092,0.26237
681,697344,31.72903,118.22222,1.0,0.95,1.247973,0.049323,17.738559,0.002497,3108,-0.01,0.0092,-0.00364,-0.00322,-0.01972,0.3464
682,698368,40.11841,100.11111,1.0,0.96,1.181448,-0.093668,23.064452,0.006734,2989,-0.01,0.01086,-0.00253,-0.0038,0.00332,0.44865
683,699392,18.73428,129.375,0.875,0.95,1.189304,0.021289,25.631675,0.006025,3465,-0.01,0.00986,-0.00629,-0.00334,-0.02588,0.22585
684,700416,39.94515,145.5,0.875,0.94,1.257668,0.000134,10.70309,0.00289,2889,-0.01,0.00964,-0.00487,-0.00494,0.00312,0.34964
685,701440,28.99113,122.0,0.83333,0.93,1.201715,-0.002448,17.187229,0.003598,3014,-0.01,0.00877,-0.00318,-0.00433,-0.01246,0.21048
686,702464,35.03923,132.75,1.0,0.93,1.232546,-0.001992,14.265023,0.003176,3204,-0.01,0.00961,-0.00486,-0.00369,-6e-05,0.33958
687,703488,37.61298,128.6,1.0,0.93,1.221202,-4e-06,13.699074,0.001895,3042,-0.01,0.01055,-0.00469,-0.00442,0.00418,0.44003
688,704512,22.43048,113.44444,0.66667,0.9,1.250886,-0.035245,25.467628,0.001941,2918,-0.01,0.00927,-0.00206,-0.00284,-0.04366,0.27186
689,705536,20.74101,118.5,0.75,0.89,1.231459,-0.022965,16.540402,0.003754,3288,-0.01,0.00709,-0.01089,-0.00355,-0.0235,0.11554
690,706560,17.83603,191.71429,0.85714,0.88,1.317387,0.055833,15.083258,0.001675,3382,-0.01,0.00821,-0.01226,-0.00271,-0.01697,0.20208
691,707584,22.44007,180.8,0.8,0.89,1.224738,0.010872,6.622992,0.004475,3102,-0.01,0.00833,-0.00381,-0.00411,0.00181,0.1508
692,708608,18.77904,129.83333,0.83333,0.89,1.138013,-0.001951,12.392229,0.003246,2925,-0.01,0.00847,-0.00313,-0.00725,-0.00808,0.13774
693,709632,30.19791,166.125,0.75,0.88,1.24471,0.006588,19.399894,0.003035,2986,-0.01,0.00971,0.00138,-0.00412,-0.01488,0.30546
694,710656,28.72036,117.1,0.8,0.86,1.17561,0.057323,21.269394,0.002545,3157,-0.01,0.00951,-0.00062,-0.00477,-0.03532,0.37309
695,711680,34.10442,135.25,1.0,0.86,1.247054,-0.047822,14.791774,0.006383,3199,-0.01,0.0097,-0.00447,-0.00427,0.00197,0.34117
696,712704,40.86074,113.11111,1.0,0.87,1.202293,0.16644,23.868348,0.001503,3041,-0.01,0.00919,-0.00839,-0.00385,0.00341,0.42713
697,713728,23.8916,129.5,0.875,0.87,1.236774,-0.050342,24.070001,0.003871,3208,-0.01,0.01066,-0.00229,-0.00399,-0.0329,0.25913
698,714752,30.30836,131.75,0.875,0.87,1.264733,0.023911,18.982812,0.003053,3210,-0.01,0.00858,-0.00419,-0.00553,-0.0058,0.3389
699,715776,31.129,105.0,0.9,0.86,1.230569,0.000959,20.320443,0.004547,3012,-0.01,0.01215,-0.00098,-0.00551,-0.00333,0.36706
700,716800,44.81513,91.91667,1.0,0.87,1.249334,0.00227,17.638375,0.002237,2905,-0.01,0.01148,0.00014,-0.00419,0.00246,0.59116
701,717824,28.07613,89.625,0.75,0.88,1.187038,-0.000285,26.561502,0.006149,3160,-0.01,0.01134,-0.00591,-0.00463,-0.01437,0.28721
702,718848,23.8163,102.61538,0.61538,0.85,1.153053,-0.001606,38.578096,0.000965,2816,-0.01,0.01168,2e-05,-0.00452,-0.03427,0.38561
703,719872,40.05701,101.4,1.0,0.87,1.212327,-0.001721,18.474472,0.001045,2952,-0.01,0.01165,-0.00274,-0.00378,-0.01771,0.46767
704,720896,37.81548,94.44444,1.0,0.9,1.157348,-0.000101,22.78177,0.000914,2941,-0.01,0.0122,-0.00039,-0.0055,0.00359,0.37479
705,721920,36.36755,103.08333,1.0,0.9,1.187228,-0.000785,23.584579,0.001174,3059,-0.01,0.01193,-0.00024,-0.00317,0.00198,0.52462
706,722944,21.124,97.2,0.7,0.87,1.080989,0.013109,31.785566,0.006087,3068,-0.01,0.01093,-0.00105,-0.00321,-0.02572,0.28364
707,723968,35.69837,107.22222,1.0,0.88,1.242777,-0.123498,15.788528,0.007644,3055,-0.01,0.0106,-0.00062,-0.00456,0.00102,0.3769
708,724992,42.22586,88.91667,0.91667,0.88,1.305616,0.005261,30.392826,0.005005,2877,-0.01,0.01204,0.00333,-0.00466,-0.00346,0.56647
709,726016,32.93135,90.09091,0.90909,0.88,1.322388,0.033298,25.660381,0.001896,3042,-0.01,0.01224,-0.00219,-0.00423,-0.0044,0.43643
710,727040,38.34442,93.09091,0.81818,0.87,1.308246,-0.002218,29.852107,0.003384,2812,-0.01,0.01123,-0.00233,-0.00422,-0.00878,0.46394
711,728064,45.56587,102.85714,1.0,0.89,1.408838,0.003489,20.723417,0.005865,2986,-0.01,0.01016,-0.01005,-0.00463,0.00641,0.35351
712,729088,28.1422,159.71429,0.85714,0.92,1.44116,-0.001158,23.411214,0.005753,3060,-0.01,0.00854,-0.01413,-0.00319,-0.00608,0.25789
713,730112,35.27277,129.0,0.875,0.91,1.355905,-0.001708,20.601375,0.001749,2868,-0.01,0.00914,-0.0055,-0.00497,-0.0054,0.3339
714,731136,42.21138,123.11111,1.0,0.91,1.29496,0.002746,14.651451,0.004448,2835,-0.01,0.00846,-0.00414,-0.00539,0.00312,0.42063
715,732160,45.3794,127.625,1.0,0.91,1.37441,-0.00103,16.524357,0.003097,2959,-0.01,0.01057,-0.00312,-0.00475,0.00464,0.40443
716,733184,39.35822,99.75,0.91667,0.91,1.341323,0.001333,19.937324,0.005162,2910,-0.01,0.01171,0.0013,-0.0043,-0.00257,0.53541
717,734208,51.8861,95.22222,1.0,0.93,1.378383,-0.027766,20.981481,0.003012,2995,-0.01,0.01198,-0.0007,-0.00412,0.00493,0.52761
718,735232,26.94005,113.6,0.9,0.92,1.264593,-0.012166,21.687802,0.003819,3627,-0.01,0.01266,-0.00491,-0.00457,-0.00802,0.37228
719,736256,25.34533,124.85714,1.0,0.93,1.235752,2.3e-05,23.83098,0.00373,3348,-0.01,0.01081,-0.00908,-0.00589,-0.01282,0.25471
720,737280,45.19809,107.91667,1.0,0.94,1.22391,-0.115455,22.914389,0.008873,2967,-0.01,0.01383,0.00033,-0.00565,0.00712,0.59885
721,738304,48.10873,90.0,1.0,0.96,1.311669,-0.000327,16.679239,0.00268,2895,-0.01,0.01204,9e-05,-0.00411,0.00593,0.5586
722,739328,38.9734,95.90909,0.90909,0.96,1.282827,-0.06068,25.290723,0.003796,2868,-0.01,0.01214,0.00048,-0.00446,-0.00443,0.48277
723,740352,39.4295,92.5,0.9,0.96,1.348261,-0.000783,18.142255,0.003227,2923,-0.01,0.01212,-0.00365,-0.00476,-0.01,0.44584
724,741376,35.36457,97.8,0.9,0.95,1.262893,-0.043617,20.560645,0.001964,2848,-0.01,0.01106,-0.00137,-0.00507,-0.0229,0.41949
725,742400,44.94662,94.81818,0.90909,0.94,1.280483,-0.001837,29.282022,0.001122,2894,-0.01,0.01053,-0.00158,-0.00432,-0.00929,0.55116
726,743424,41.36718,100.1,1.0,0.95,1.279387,-0.00109,23.062615,0.002078,3002,-0.01,0.01141,-0.00938,-0.0058,0.00451,0.48348
727,744448,33.53282,117.5,0.875,0.94,1.26453,0.000791,32.37302,0.002456,3265,-0.01,0.01045,-0.00541,-0.00513,-0.03105,0.35471
728,745472,52.46676,83.0,1.0,0.94,1.288812,-0.094479,14.407945,0.006358,3094,-0.01,0.01093,-0.00852,-0.00567,0.00799,0.35892
729,746496,34.97431,123.0,0.86667,0.93,1.27198,7.7e-05,21.721529,0.002078,2851,-0.01,0.01315,-0.0014,-0.00453,0.004,0.61386
730,747520,35.91162,83.1,0.9,0.92,1.284825,-0.001652,31.942137,0.002421,2922,-0.01,0.01199,-0.00224,-0.00618,-0.00615,0.40304
731,748544,39.75886,100.91667,1.0,0.92,1.302108,0.000256,18.636622,0.002356,2998,-0.01,0.01348,-0.00419,-0.00433,-0.00876,0.57214
732,749568,35.76075,71.0,0.75,0.91,1.303559,-0.076875,32.963558,0.00326,3163,-0.01,0.01114,-0.00601,-0.00593,-0.03922,0.35632
733,750592,19.76217,126.77778,0.77778,0.9,1.376055,-0.069635,27.458676,0.001886,3384,-0.01,0.01161,-0.00705,-0.00444,-0.01756,0.27583
734,751616,38.62772,104.25,0.91667,0.9,1.387671,-0.00063,16.247137,0.002202,2871,-0.01,0.0127,-0.00266,-0.00475,-0.00184,0.52737
735,752640,42.05871,93.8,1.0,0.91,1.321956,-0.000598,25.868949,0.001425,2919,-0.01,0.01287,-0.00456,-0.00569,0.00363,0.46907
736,753664,35.78019,104.33333,0.88889,0.9,1.341355,-0.02708,24.27489,0.006717,3322,-0.01,0.01,-0.00751,-0.00467,-0.00735,0.39409
737,754688,35.11131,106.75,0.875,0.9,1.305566,-0.049521,18.820152,0.003555,2985,-0.01,0.01039,-0.00834,-0.00622,-0.0015,0.3287
738,755712,26.87781,151.875,0.875,0.89,1.466349,0.122525,24.140138,0.005688,3544,-0.01,0.00925,-0.01403,-0.00265,-0.00731,0.29277
739,756736,43.39436,118.5,1.0,0.91,1.351503,-0.002524,15.267196,0.001808,2950,-0.01,0.01044,-0.01292,-0.0048,0.00483,0.39568
740,757760,33.30113,117.625,1.0,0.92,1.244826,0.056987,19.266636,0.004935,3517,-0.01,0.01097,-0.00955,-0.00442,-0.00051,0.35087
741,758784,24.05185,114.375,0.875,0.91,1.476425,0.003376,24.552166,0.006105,3488,-0.01,0.01039,-0.019,-0.00313,-0.00999,0.28197
742,759808,37.84052,134.1,1.0,0.91,1.400682,0.099141,25.692883,0.006935,3257,-0.01,0.01197,-0.00998,-0.00342,-0.01515,0.50624
743,760832,35.53962,95.2,0.9,0.92,1.377592,0.005842,29.837826,0.006566,3299,-0.01,0.01239,-0.01609,-0.00341,-0.00814,0.46606
744,761856,29.6166,104.27273,0.81818,0.92,1.208986,0.100945,23.817399,0.004142,2936,-0.01,0.01282,-0.00041,-0.00501,-0.00482,0.39113
745,762880,36.27841,89.45455,1.0,0.93,1.297124,0.017223,32.954905,0.005246,3019,-0.01,0.01263,-0.00096,-0.00437,0.0005,0.47246
746,763904,25.93062,89.0,0.83333,0.92,1.438426,0.042668,25.420631,0.008624,3211,-0.01,0.00925,-0.01745,-0.00456,-0.01356,0.20239
747,764928,35.29938,133.5,0.9,0.91,1.37996,-0.003926,16.125729,0.00431,3095,-0.01,0.01053,-0.0199,-0.00333,0.0018,0.44396
748,765952,28.60797,122.875,0.75,0.91,1.187864,0.001574,27.811589,0.00369,3146,-0.01,0.01098,-0.00751,-0.00573,-0.02443,0.31
749,766976,21.63463,111.9,0.8,0.9,1.251725,-0.001603,32.767991,0.004054,3168,-0.01,0.01086,-0.01098,-0.00552,-0.02947,0.32918
750,768000,42.67087,118.28571,1.0,0.9,1.307915,-0.001829,17.96406,0.002229,2983,-0.01,0.00895,-0.01116,-0.00596,0.0041,0.33795
751,769024,37.64727,110.53846,0.92308,0.89,1.300906,-0.027028,20.365779,0.007051,2828,-0.01,0.00978,-0.00613,-0.0043,-0.00401,0.55479
752,770048,28.41664,136.57143,0.85714,0.89,1.433417,-0.016035,21.363167,0.00795,3164,-0.01,0.00994,-0.012,-0.00548,-0.02085,0.27415
753,771072,26.8784,123.0,1.0,0.89,1.396784,0.145214,28.254674,0.003885,3409,-0.01,0.00953,-0.00795,-0.00454,-0.01733,0.27754
