iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
2043,2092032,73.42992,69.5,1.0,0.98,0.747962,-0.00164,0.006029,0.001532,0.241864,0.012591,0.331083,70.249489,2.847851,70.417908,2.390635,4.0,9.09e-05,16,488,0.06832,0.08685,0.0,0.0,0.0625,1.0,,,-0.01,0.01276,0.0011,0.00336,-0.00184,1.15776
2044,2093056,73.08879,70.58333,1.0,0.98,0.639161,-0.001781,0.029926,0.001163,0.309496,0.009975,0.810837,66.695183,8.170068,65.876869,9.265076,4.0,9.08e-05,12,512,0.07586,0.09858,0.0,0.0,0.16667,1.0,,,-0.01,0.01101,0.00083,0.00293,-0.00805,1.02522
2045,2094080,66.76169,83.83333,0.91667,0.97,0.695163,-0.001599,0.028723,0.001236,0.403499,0.010672,0.918974,64.769592,12.904463,63.649239,15.537292,4.0,9.069e-05,12,459,0.07801,0.09551,0.0,0.0,0.16667,1.0,,,-0.01,0.01112,0.00093,0.00353,-0.00187,0.8997
2046,2095104,73.2951,69.81818,1.0,0.97,0.705119,-0.001635,0.00493,0.00154,0.273014,0.016183,0.991832,63.705627,17.30678,63.331722,17.5762,4.0,9.059e-05,11,500,0.08967,0.10895,0.0,0.0,0.0,1.0,,,-0.01,0.01091,0.00024,0.00301,-0.00109,0.90416
2047,2096128,67.17216,102.46154,0.92308,0.96,0.729761,-0.000675,0.036115,0.000533,0.169534,0.001604,0.924277,64.546227,15.583133,64.50621,16.219641,4.0,9.049e-05,13,514,0.08433,0.10141,0.0,0.0,0.15385,0.0,,,-0.01,0.01014,0.00071,0.00311,-0.00064,0.94725
2048,2097152,73.27851,72.4,1.0,0.96,0.851399,-0.003021,0.001478,0.001748,0.361206,0.014579,0.650216,70.372139,1.428513,70.277657,1.530923,4.0,9.039e-05,15,493,0.0851,0.10128,0.0,0.0,0.0,0.0,,,-0.01,0.01131,0.00025,0.0028,0.0,1.06914
2049,2098176,73.3021,74.71429,1.0,0.98,0.811534,-0.0024,0.001214,0.001542,0.302396,0.012172,0.724691,70.040604,1.525464,70.204918,1.614148,4.0,9.028e-05,14,493,0.08078,0.0964,0.0,0.0,0.0,0.0,,,-0.01,0.0115,-0.00015,0.00328,0.0,0.99681
2050,2099200,73.15492,71.35714,1.0,0.98,0.779893,-0.001612,0.00909,0.002748,0.26551,0.030204,0.376094,69.317566,3.375762,69.637276,2.925471,4.0,9.018e-05,14,492,0.08483,0.10268,0.0,0.0,0.07143,1.0,,,-0.01,0.0104,-0.00041,0.00337,-0.00112,1.01347
2051,2100224,73.1815,75.75,1.0,0.98,0.859755,-0.003224,0.001218,0.002758,0.379424,0.036342,0.752615,70.194633,1.647751,70.096115,1.629553,4.0,9.008e-05,12,500,0.08119,0.09584,0.0,0.0,0.0,1.0,,,-0.01,0.01127,0.00018,0.0033,0.0,0.854
2052,2101248,73.19909,78.61538,1.0,0.99,0.900142,-0.00308,0.003288,0.002153,0.350333,0.016881,0.71489,69.594276,2.206711,69.421608,2.534858,4.0,8.998e-05,13,499,0.06795,0.08176,0.0,0.0,0.0,0.0,,,-0.01,0.01176,0.00027,0.00361,-0.00039,0.92409
2053,2102272,73.28017,74.92857,1.0,0.99,0.719025,-0.001987,0.008198,0.001403,0.335542,0.012172,0.923665,67.797554,7.161806,67.339951,8.831498,4.0,8.988e-05,14,502,0.07989,0.09843,0.0,0.0,0.0,1.0,,,-0.01,0.01123,-0.0002,0.00328,-0.00162,1.07694
2054,2103296,67.90982,77.71429,0.92857,0.99,0.779882,-0.000713,0.008479,0.001726,0.146765,0.016044,0.867482,70.422829,4.255697,70.126472,6.2184,4.0,8.977e-05,14,500,0.06855,0.08428,0.0,0.0,0.07143,0.0,,,-0.01,0.01168,0.0006,0.0031,-0.00022,0.93176
2055,2104320,73.24424,79.64286,1.0,0.99,0.832918,-0.002448,0.00504,0.001606,0.311036,0.016009,0.732376,69.496521,3.162573,69.588654,3.13284,4.0,8.967e-05,14,500,0.07547,0.08817,0.0,0.0,0.0,1.0,,,-0.01,0.01283,0.00087,0.00328,0.0,0.99456
2056,2105344,73.45246,70.25,1.0,0.99,0.803729,-0.001389,0.005995,0.001649,0.258248,0.010289,0.510326,70.036087,2.580835,69.811134,2.619044,4.0,8.957e-05,12,502,0.07711,0.09275,0.0,0.0,0.0,1.0,,,-0.01,0.01114,0.00081,0.00356,-0.00041,0.86508
2057,2106368,73.19709,77.0,1.0,0.99,0.793039,-0.001956,0.007264,0.00241,0.261576,0.024484,0.582082,69.442429,3.248676,69.606255,3.109797,4.0,8.947e-05,14,500,0.07914,0.09465,0.0,0.0,0.0,0.0,,,-0.01,0.01187,0.00067,0.00326,-0.00045,1.00687
2058,2107392,73.44576,68.42857,1.0,0.99,0.789158,-0.001454,0.008367,0.001866,0.227507,0.014439,0.200188,69.342636,3.415892,69.670143,2.579365,4.0,8.936e-05,14,499,0.0683,0.08644,0.0,0.0,0.07143,0.0,,,-0.01,0.0106,0.00099,0.00337,-0.00043,1.0154
2059,2108416,73.24187,77.85714,1.0,0.99,0.845604,-0.002185,0.003453,0.002079,0.291762,0.018276,0.745639,69.592239,2.391791,69.639038,2.661832,4.0,8.926e-05,14,502,0.07113,0.08561,0.0,0.0,0.0,0.0,,,-0.01,0.01134,0.00055,0.00329,-0.001,1.00293
2060,2109440,73.34595,73.0,1.0,0.99,0.79369,-0.001238,0.004603,0.000968,0.241986,0.007743,0.925716,68.521957,5.64697,68.096878,6.895557,4.0,8.916e-05,14,512,0.08091,0.09724,0.0,0.0,0.0,0.0,,,-0.01,0.0109,0.00043,0.00294,-0.00046,1.07143
2061,2110464,73.41332,69.75,1.0,1.0,0.702962,-0.00192,0.00285,0.002605,0.25339,0.030204,0.990875,64.937332,13.818608,64.70311,14.548653,4.0,8.906e-05,12,524,0.06906,0.08633,0.0,0.0,0.0,0.0,,,-0.01,0.01065,0.00097,0.00319,-0.0004,0.94625
2062,2111488,73.39573,74.18182,1.0,1.0,0.774969,-0.001053,0.007626,0.001531,0.243059,0.013009,0.986171,63.731453,17.411139,63.588276,17.562515,4.0,8.895e-05,11,527,0.07143,0.085,0.0,0.0,0.09091,0.0,,,-0.01,0.0137,-0.00126,0.00294,-0.00046,0.86631
2063,2112512,66.95085,103.5,0.91667,0.99,0.826275,-0.002554,0.002658,0.002555,0.574803,0.029925,0.97181,68.089966,8.183858,67.890625,8.638873,4.0,8.885e-05,12,507,0.05896,0.07225,0.01,0.0,0.0,1.0,,,-0.01,0.01168,0.00072,0.00344,0.0,0.79471
2064,2113536,73.57591,71.35714,1.0,0.99,0.867901,-0.00098,0.001759,0.001571,0.457911,0.012939,0.990411,66.730713,11.023606,66.533318,11.672462,4.0,8.875e-05,14,505,0.05873,0.07296,0.01,0.0,0.0,0.0,,,-0.01,0.01242,0.00089,0.00329,-1e-05,0.99834
2065,2114560,68.5666,95.92857,0.92857,0.98,0.824219,-0.001797,0.00964,0.00153,0.269192,0.013358,0.966156,66.6745,11.949718,66.21183,12.271784,4.0,8.865e-05,14,506,0.05826,0.07307,0.02,0.0,0.0,0.0,,,-0.01,0.01416,0.00087,0.00355,-0.00148,0.9385
2066,2115584,73.07418,83.9,1.0,0.98,0.751571,-0.001773,0.030168,0.002063,0.273278,0.018834,0.773899,66.143188,8.661147,65.626244,8.642761,4.0,8.854e-05,10,523,0.05697,0.07091,0.02,0.0,0.1,0.0,,,-0.01,0.01336,0.00048,0.00352,-0.00126,0.77004
2067,2116608,67.51441,86.61538,0.92308,0.97,0.704222,-0.00037,0.01434,0.0006,0.235201,0.001814,0.940485,65.681351,11.124175,65.236313,13.748297,4.0,8.844e-05,13,517,0.06405,0.07988,0.02,0.0,0.07692,0.0,,,-0.01,0.01224,0.00098,0.00366,-0.00104,0.92029
2068,2117632,73.41375,74.08333,1.0,0.97,0.736977,-0.001922,0.016688,0.002015,0.233983,0.021903,0.504712,68.59259,4.852499,68.924431,4.341023,4.0,8.834e-05,12,511,0.07032,0.08608,0.02,0.0,0.08333,0.0,,,-0.01,0.01329,0.00083,0.00371,0.0001,0.87742
2069,2118656,73.5708,74.5,1.0,0.97,0.764472,-0.001005,0.007714,0.001602,0.252736,0.013951,0.597628,69.061325,4.343464,69.509605,3.564729,4.0,8.824e-05,16,502,0.06658,0.08429,0.02,0.0,0.0,0.0,,,-0.01,0.01491,0.00066,0.00346,-0.00071,1.15692
2070,2119680,73.49148,75.30769,1.0,0.98,0.74528,-0.001949,0.003604,0.002328,0.268711,0.024623,0.730754,69.36985,3.15352,69.733803,2.825232,4.0,8.813e-05,13,505,0.06807,0.08264,0.01,0.0,0.0,0.0,,,-0.01,0.01405,0.0009,0.00314,0.00092,0.95659
2071,2120704,73.56075,74.14286,1.0,0.98,0.814542,-0.002208,0.001965,0.001916,0.303586,0.022112,0.834093,69.890427,2.087966,69.733742,2.569636,4.0,8.803e-05,14,503,0.07464,0.08887,0.01,0.0,0.0,1.0,,,-0.01,0.01313,0.00064,0.00327,-1e-05,0.99707
2072,2121728,73.28795,81.30769,1.0,0.98,0.774959,-0.001103,0.004352,0.001369,0.304416,0.013358,0.828194,69.336578,3.916509,69.606529,3.713514,4.0,8.793e-05,13,505,0.06922,0.08275,0.01,0.0,0.0,0.0,,,-0.01,0.01426,0.0004,0.00358,-0.00031,0.92308
2073,2122752,73.48279,67.5,1.0,0.99,0.715977,-0.001635,0.006659,0.00226,0.253172,0.025146,0.684972,69.659103,2.578238,69.490982,3.333533,4.0,8.783e-05,14,510,0.06738,0.08429,0.0,0.0,0.0,1.0,,,-0.01,0.01354,0.00068,0.00341,-0.0036,1.04546
2074,2123776,67.41321,79.76923,0.92308,0.99,0.679334,-0.000727,0.03204,0.000499,0.35181,0.001604,0.819296,67.724022,7.759613,66.748665,11.422914,4.0,8.772e-05,13,520,0.06728,0.08615,0.0,0.0,0.15385,1.0,,,-0.01,0.01184,0.00124,0.00306,-0.00291,0.93039
2075,2124800,73.40065,71.07143,1.0,0.99,0.702695,-0.000768,0.021072,0.000449,0.290522,0.000523,0.768587,69.379936,6.242525,69.025993,6.947839,4.0,8.762e-05,14,482,0.0652,0.08267,0.0,0.0,0.07143,0.0,,,-0.01,0.01346,0.00115,0.00344,-0.00186,1.04163
2076,2125824,73.14596,80.33333,1.0,0.99,0.776431,-0.00096,0.036484,0.001453,0.212139,0.010463,0.444879,68.385628,8.914676,68.466026,6.57975,4.0,8.752e-05,12,467,0.0621,0.0781,0.0,0.0,0.08333,0.0,,,-0.01,0.01237,0.00064,0.00362,-0.00225,0.89675
2077,2126848,73.08576,79.5,1.0,0.99,0.795047,-0.001166,0.006705,0.000795,0.24039,0.004953,0.031966,69.095322,2.842005,69.542976,2.148251,4.0,8.742e-05,14,513,0.07109,0.0856,0.0,0.0,0.07143,0.0,,,-0.01,0.01309,0.00085,0.00349,-0.00092,1.01372
2078,2127872,73.46012,75.85714,1.0,0.99,0.792045,-0.002058,0.003319,0.002159,0.280011,0.021519,0.72511,69.584953,1.99304,69.570091,2.499216,4.0,8.732e-05,14,511,0.07323,0.08958,0.0,0.0,0.0,0.0,,,-0.01,0.01223,0.00074,0.00343,-0.00087,1.01541
2079,2128896,67.84447,82.78571,0.92857,0.98,0.725376,-0.00092,0.03993,0.002938,0.363208,0.037633,0.647413,68.554771,4.40225,67.620995,9.384933,4.0,8.721e-05,14,514,0.06584,0.08134,0.0,0.0,0.07143,0.0,,,-0.01,0.01399,0.00022,0.00348,-0.00083,0.97615
2080,2129920,73.58297,71.5,1.0,0.98,0.756346,-0.001957,0.012557,0.001959,0.322269,0.01709,0.918192,68.366943,8.425575,67.590866,9.888613,4.0,8.711e-05,12,519,0.06933,0.08558,0.0,0.0,0.0,0.0,,,-0.01,0.0139,0.00131,0.00306,-0.00198,0.91448
2081,2130944,67.69951,79.15385,0.92308,0.97,0.771144,-0.001337,0.014522,0.001766,0.219942,0.020612,0.912818,68.933319,7.877824,68.623764,9.813053,4.0,8.701e-05,13,510,0.0749,0.09013,0.0,0.0,0.07692,0.0,,,-0.01,0.01502,0.00044,0.0033,9e-05,0.87134
2082,2131968,68.002,77.21429,0.92857,0.97,0.760402,-0.000947,0.031359,0.001336,0.352631,0.010638,0.875168,67.300453,9.743598,66.221733,13.038103,4.0,8.691e-05,14,514,0.07212,0.08989,0.0,0.0,0.07143,0.0,,,-0.01,0.0138,0.00073,0.00349,-0.00285,0.98019
2083,2132992,73.40646,75.28571,1.0,0.97,0.784248,-0.001663,0.035036,0.000904,0.306717,0.005232,0.596195,67.203888,7.97979,67.791733,6.833017,4.0,8.68e-05,14,509,0.07422,0.09001,0.0,0.0,0.07143,0.0,,,-0.01,0.01506,0.00034,0.00311,-0.00103,1.02545
2084,2134016,73.5909,70.53333,1.0,0.97,0.790857,-0.002249,0.003045,0.002358,0.287566,0.027134,0.581426,69.468666,2.331281,69.918571,2.065804,4.0,8.67e-05,15,508,0.07045,0.08831,0.0,0.0,0.0,0.0,,,-0.01,0.01362,0.00045,0.00338,0.0,1.07005
2085,2135040,67.23531,74.0,0.91667,0.96,0.778629,-0.00156,0.035228,0.002309,0.386734,0.021833,0.866729,68.114128,9.462084,66.987289,12.848762,4.0,8.66e-05,12,519,0.05884,0.07476,0.0,0.0,0.08333,0.0,,,-0.01,0.01546,0.00072,0.00326,-0.00196,0.81832
2086,2136064,73.57976,73.28571,1.0,0.97,0.756393,-0.00169,0.005138,0.001166,0.379592,0.007638,0.51549,69.101036,2.729479,69.82357,2.203185,4.0,8.65e-05,14,508,0.06055,0.07757,0.0,0.0,0.0,0.0,,,-0.01,0.01441,0.00094,0.00332,-4e-05,0.99746
2087,2137088,73.53592,72.2,1.0,0.97,0.788024,-0.002663,0.003601,0.002608,0.370099,0.033064,0.529082,69.738274,2.438008,70.052544,2.102994,4.0,8.639e-05,15,509,0.06083,0.07659,0.0,0.0,0.0,0.0,,,-0.01,0.01411,0.0009,0.00237,-1e-05,1.06924
2088,2138112,73.80161,67.28571,1.0,0.98,0.783122,-0.003726,0.004264,0.003027,0.347777,0.03976,0.765473,70.022804,3.030182,70.012016,3.47297,4.0,8.629e-05,14,503,0.05804,0.07059,0.0,0.0,0.0,0.0,,,-0.01,0.01536,0.00093,0.00302,0.0,1.0002
2089,2139136,73.32254,83.06667,1.0,0.99,0.7706,-0.001275,0.027685,0.0009,0.398665,0.008615,0.79829,66.442337,9.703086,66.887703,8.959052,4.0,8.619e-05,15,509,0.05539,0.07199,0.0,0.0,0.0,0.0,,,-0.01,0.01379,0.0011,0.0032,-8e-05,1.06393
2090,2140160,73.71618,70.57143,1.0,0.99,0.73967,-0.002242,0.001656,0.001876,0.260891,0.017648,0.653027,70.900032,2.039073,71.037102,1.621641,4.0,8.609e-05,14,509,0.0505,0.06473,0.0,0.0,0.0,0.0,,,-0.01,0.01673,0.00093,0.00327,0.0,0.9987
2091,2141184,73.58979,73.8,1.0,0.99,0.755879,-0.001912,0.004346,0.00153,0.31442,0.010219,0.850681,70.03167,3.439888,69.691238,4.168533,4.0,8.598e-05,10,512,0.0558,0.0678,0.0,0.0,0.0,0.0,,,-0.01,0.01284,0.00123,0.00324,1e-05,0.7123
2092,2142208,73.59684,75.0,1.0,0.99,0.747841,-0.002002,0.003482,0.002533,0.329174,0.02832,0.98065,66.723412,10.321256,66.395576,11.252616,4.0,8.588e-05,12,510,0.05036,0.0639,0.0,0.0,0.0,1.0,,,-0.01,0.01407,0.001,0.00362,0.0,0.8543
2093,2143232,73.21294,88.38462,1.0,1.0,0.694897,-0.001653,0.059634,0.001507,0.410553,0.014265,0.853198,64.551834,15.670365,64.112549,15.592013,4.0,8.578e-05,13,516,0.04548,0.0603,0.0,0.0,0.0,0.0,,,-0.01,0.01595,0.0014,0.00358,-0.00195,0.96733
2094,2144256,67.85341,74.30769,0.92308,0.99,0.757433,-0.001374,0.013161,0.001128,0.270765,0.008545,0.917402,66.611687,8.146272,66.574974,9.576943,4.0,8.568e-05,13,508,0.06205,0.07795,0.0,0.0,0.07692,0.0,,,-0.01,0.01411,0.00113,0.00334,-0.00017,0.8611
2095,2145280,73.73182,70.0,1.0,0.99,0.715929,-0.002376,0.004264,0.002193,0.295469,0.021659,0.97795,65.929253,10.658878,65.969727,11.21443,4.0,8.557e-05,13,503,0.05204,0.06836,0.0,0.0,0.0,0.0,,,-0.01,0.01432,0.0012,0.00325,0.0,0.9276
2096,2146304,72.68972,102.61538,1.0,0.99,0.64484,-0.002556,0.064464,0.002265,0.320474,0.024344,0.768359,63.330845,13.459501,63.195118,12.980245,4.0,8.547e-05,13,512,0.05344,0.07096,0.0,0.0,0.07692,1.0,,,-0.01,0.0133,0.00184,0.00351,-0.00434,0.97241
2097,2147328,73.32782,73.5,1.0,0.99,0.610512,-0.000771,0.07147,0.000791,0.472559,0.005545,0.322136,65.251022,11.325835,67.29908,8.141343,4.0,8.537e-05,16,499,0.05326,0.07342,0.0,0.0,0.125,1.0,,,-0.01,0.0139,0.00199,0.00339,-0.00205,1.22919
2098,2148352,67.33607,76.0,0.91667,0.98,0.639428,-0.000914,0.030164,0.001279,0.283715,0.009138,0.892661,68.138474,10.077168,67.419655,13.17544,4.0,8.527e-05,12,511,0.04602,0.06166,0.0,0.0,0.08333,0.0,,,-0.01,0.01615,0.00157,0.00356,-0.00145,0.83616
2099,2149376,73.72536,72.86667,1.0,0.98,0.703643,-0.001755,0.002107,0.001584,0.321864,0.013323,0.494784,70.70565,1.836751,70.828415,1.548366,4.0,8.516e-05,15,506,0.0452,0.06055,0.0,0.0,0.0,0.0,,,-0.01,0.01566,0.0012,0.00332,-1e-05,1.06891
2100,2150400,73.87656,70.33333,1.0,0.98,0.686965,-0.002741,0.001483,0.002828,0.340461,0.03254,0.556786,71.075356,1.649211,71.116661,1.399792,4.0,8.506e-05,15,507,0.04869,0.06403,0.0,0.0,0.0,0.0,,,-0.01,0.01749,0.00127,0.00339,0.0,1.07015
2101,2151424,73.93016,68.84615,1.0,0.99,0.633409,-0.002442,0.001774,0.002903,0.283131,0.034912,0.57896,70.858742,1.718781,70.956764,1.533966,4.0,8.496e-05,13,508,0.04213,0.05776,0.0,0.0,0.0,0.0,,,-0.01,0.01607,0.00152,0.00359,-3e-05,0.92809
2102,2152448,73.78299,70.42857,1.0,0.99,0.681249,-0.002966,0.016314,0.002027,0.326273,0.020578,0.813043,69.457428,6.111197,68.89183,6.784446,4.0,8.486e-05,14,510,0.05074,0.06943,0.0,0.0,0.07143,0.0,,,-0.01,0.0158,0.00156,0.00353,-0.00115,1.02905
2103,2153472,73.48616,80.0,1.0,0.99,0.64671,-0.000672,0.027381,0.000994,0.261159,0.005929,0.787053,67.289253,10.258954,68.104851,8.74427,4.0,8.476e-05,14,519,0.0484,0.06459,0.0,0.0,0.07143,0.0,,,-0.01,0.01605,0.00183,0.00345,4e-05,1.05833
2104,2154496,73.72209,74.76923,1.0,0.99,0.747603,-0.00336,0.003071,0.002644,0.321281,0.027937,0.661651,70.335266,2.259714,70.366982,2.194947,4.0,8.465e-05,13,513,0.05734,0.07324,0.0,0.0,0.0,1.0,,,-0.01,0.01548,0.00108,0.00319,0.0,0.92559
2105,2155520,73.66987,71.8,1.0,1.0,0.707208,-0.001754,0.003074,0.002725,0.30288,0.033133,0.515275,70.547523,2.255808,70.688759,1.879352,4.0,8.455e-05,15,509,0.0558,0.07268,0.0,0.0,0.0,1.0,,,-0.01,0.01547,0.00111,0.003,0.0,1.06943
2106,2156544,73.83925,69.5,1.0,1.0,0.689013,-0.001436,0.000551,0.001508,0.312752,0.015451,0.824218,71.176537,1.409487,71.213943,1.307072,4.0,8.445e-05,14,456,0.05162,0.0678,0.0,0.0,0.0,0.0,,,-0.01,0.01595,0.00149,0.00367,0.0,0.99919
2107,2157568,73.83934,69.75,1.0,1.0,0.724002,-0.002059,0.000698,0.001402,0.263989,0.009312,0.785077,71.236275,1.46982,71.217339,1.3256,4.0,8.435e-05,16,493,0.05329,0.07017,0.0,0.0,0.0,0.0,,,-0.01,0.01574,0.00125,0.00327,-1e-05,1.1418
2108,2158592,73.6221,73.21429,1.0,1.0,0.753727,-0.002941,0.001215,0.003144,0.330045,0.036761,0.607612,71.174507,1.341295,71.083511,1.279658,4.0,8.424e-05,14,513,0.05399,0.06864,0.0,0.0,0.0,0.0,,,-0.01,0.01548,0.00118,0.00351,0.0,0.99749
2109,2159616,73.78733,66.83333,1.0,1.0,0.67939,-0.001383,0.011027,0.002061,0.26037,0.017473,0.795507,70.227364,4.333558,69.72612,5.304104,4.0,8.414e-05,12,515,0.05495,0.0726,0.0,0.0,0.0,0.0,,,-0.01,0.01459,0.00163,0.00305,-0.0014,0.87494
2110,2160640,68.63318,76.46667,0.93333,0.99,0.651795,-0.00028,0.022117,0.000871,0.282069,0.001953,0.900068,67.70713,9.120621,67.002197,12.453271,4.0,8.404e-05,15,519,0.06598,0.08288,0.0,0.0,0.06667,0.0,,,-0.01,0.01547,0.00092,0.00336,-0.00018,1.04974
2111,2161664,73.86903,67.46667,1.0,0.99,0.686359,-0.001428,0.021093,0.002189,0.327271,0.026611,0.819398,69.35466,6.243314,68.707863,8.185772,4.0,8.394e-05,15,510,0.05723,0.07421,0.0,0.0,0.0,0.0,,,-0.01,0.0157,0.00126,0.0034,-0.00148,1.09617
2112,2162688,73.5887,71.71429,1.0,0.99,0.711708,-0.00104,0.034038,0.001398,0.239437,0.014369,-3.061847,69.054382,5.035417,69.734818,2.116115,4.0,8.383e-05,14,513,0.05442,0.07144,0.0,0.0,0.07143,0.0,,,-0.01,0.0158,0.00162,0.00358,-0.00046,1.00618
2113,2163712,73.83394,69.375,1.0,0.99,0.730489,-0.002384,0.008616,0.000981,0.304265,0.006801,0.503375,70.382866,2.212388,70.323921,3.016883,4.0,8.373e-05,16,508,0.05622,0.07314,0.0,0.0,0.0,1.0,,,-0.01,0.01498,0.00138,0.00313,-0.00106,1.14471
2114,2164736,73.58138,69.625,1.0,0.99,0.724319,-0.000445,0.018813,0.002342,0.285938,0.020508,0.311881,69.338287,5.596983,69.972542,4.031054,4.0,8.363e-05,16,503,0.05207,0.06961,0.0,0.0,0.0625,0.0,,,-0.01,0.01559,0.001,0.00305,-0.00044,1.1676
2115,2165760,73.68124,72.23077,1.0,0.99,0.73234,-0.001976,0.004818,0.001902,0.232189,0.014962,0.646515,70.47892,2.098333,70.340981,2.661954,4.0,8.353e-05,13,506,0.06086,0.07876,0.0,0.0,0.0,1.0,,,-0.01,0.01457,0.00122,0.00329,-0.00097,0.92925
2116,2166784,73.42941,71.30769,1.0,0.99,0.707536,-0.001161,0.026228,0.00163,0.235952,0.015241,0.271962,68.768578,6.13641,69.166855,4.777245,4.0,8.342e-05,13,509,0.06416,0.08393,0.0,0.0,0.07692,1.0,,,-0.01,0.01563,0.00134,0.00258,-0.00216,0.97336
2117,2167808,73.76563,70.92308,1.0,1.0,0.739813,-0.003438,0.003897,0.003962,0.336008,0.059814,0.85073,69.218575,3.117248,69.151382,3.773483,4.0,8.332e-05,13,508,0.05708,0.07114,0.0,0.0,0.0,0.0,,,-0.01,0.01419,0.00126,0.00349,0.00034,0.93438
2118,2168832,73.33637,84.46667,1.0,1.0,0.738904,-0.00185,0.002634,0.00205,0.356039,0.019148,0.653032,70.164963,2.546212,70.463234,1.969814,4.0,8.322e-05,15,505,0.05678,0.07533,0.0,0.0,0.0,0.5,,,-0.01,0.01487,0.00143,0.003,0.0,1.06325
2119,2169856,73.71525,70.13333,1.0,1.0,0.738094,-0.001899,0.000885,0.001542,0.250827,0.014474,0.818397,70.57914,1.632151,70.778656,1.61203,4.0,8.312e-05,15,505,0.06097,0.07826,0.0,0.0,0.0,1.0,,,-0.01,0.01515,0.00157,0.00277,0.00074,1.07025
2120,2170880,73.9424,66.66667,1.0,1.0,0.701933,-0.002802,0.009911,0.002297,0.328434,0.024937,0.852057,69.461494,4.946373,68.954086,6.158811,4.0,8.301e-05,12,516,0.05202,0.06917,0.0,0.0,0.0,0.0,,,-0.01,0.01618,0.00146,0.00333,-0.00208,0.9085
2121,2171904,68.90355,74.5625,0.9375,0.99,0.70038,-0.001293,0.027982,0.00308,0.231554,0.039132,0.809747,69.250961,6.340155,68.743019,9.760864,4.0,8.291e-05,16,511,0.06186,0.08059,0.0,0.0,0.125,1.0,,,-0.01,0.01536,0.00139,0.00285,-0.00158,1.11249
2122,2172928,73.19515,74.18182,1.0,0.99,0.627916,-0.001391,0.042349,0.002216,0.265135,0.023124,0.832663,65.79763,10.784322,65.152969,11.497271,4.0,8.281e-05,11,528,0.06335,0.08095,0.0,0.0,0.09091,1.0,,,-0.01,0.01407,0.0017,0.00292,-0.00436,0.89832
2123,2173952,62.52989,83.64286,0.85714,0.97,0.646609,-0.000897,0.086451,0.002055,0.369483,0.017613,0.774856,65.429016,11.862094,64.23597,14.378773,4.0,8.271e-05,14,523,0.05961,0.08166,0.0,0.0,0.21429,0.0,,,-0.01,0.01414,0.00144,0.00287,-0.00441,0.9552
2124,2174976,73.59418,69.2,1.0,0.97,0.699498,-0.002291,0.024155,0.002424,0.285355,0.027309,0.581832,67.802414,5.202434,67.847588,5.614958,4.0,8.26e-05,15,507,0.05665,0.0765,0.0,0.0,0.06667,1.0,,,-0.01,0.01507,0.00171,0.00291,-0.00316,1.11197
2125,2176000,60.54773,81.66667,0.83333,0.95,0.687295,-0.00141,0.061843,0.001809,0.599788,0.020508,0.857237,64.381653,11.927093,62.457451,16.435625,4.0,8.25e-05,12,523,0.07415,0.09492,0.0,0.0,0.16667,1.0,,,-0.01,0.01173,0.00076,0.00316,-0.00359,0.7812
2126,2177024,68.49496,74.26667,0.93333,0.94,0.741549,-0.002015,0.028656,0.002756,0.38772,0.03261,0.888818,65.83815,10.023322,65.212471,13.374264,4.0,8.24e-05,15,511,0.06721,0.08676,0.0,0.0,0.06667,0.0,,,-0.01,0.0137,0.00152,0.00279,-0.00246,1.05079
2127,2178048,73.38494,71.53333,1.0,0.94,0.706343,-0.001121,0.082941,0.002825,0.473132,0.029681,0.456047,65.018532,11.651696,66.31089,9.250525,4.0,8.23e-05,15,507,0.0529,0.07352,0.0,0.0,0.06667,1.0,,,-0.01,0.01442,0.00135,0.00255,-0.0021,1.12961
2128,2179072,73.77232,69.71429,1.0,0.95,0.75529,-0.002058,0.008018,0.002246,0.26018,0.027239,0.593071,69.920639,3.029721,70.225792,3.212463,4.0,8.22e-05,14,507,0.06,0.07748,0.0,0.0,0.0,1.0,,,-0.01,0.01551,0.00177,0.00302,-0.00069,1.0016
2129,2180096,73.69447,69.38462,1.0,0.95,0.728898,-0.001294,0.008007,0.002506,0.267854,0.028041,0.596205,69.608765,4.700421,70.446556,3.511859,4.0,8.209e-05,13,507,0.06227,0.07883,0.0,0.0,0.0,0.0,,,-0.01,0.01558,0.00131,0.00294,0.0003,0.94126
2130,2181120,73.59853,69.13333,1.0,0.96,0.76924,-0.001446,0.023252,0.001715,0.263393,0.0143,0.305086,69.485817,5.157198,69.479424,4.310674,4.0,8.199e-05,15,509,0.06624,0.0834,0.0,0.0,0.06667,0.0,,,-0.01,0.01299,0.00101,0.00292,-0.0012,1.07947
2131,2182144,73.43939,73.0,1.0,0.97,0.808498,-0.001525,0.017678,0.001079,0.427848,0.005894,0.899934,66.380157,8.695215,65.35659,10.344227,4.0,8.189e-05,11,516,0.07591,0.09445,0.0,0.0,0.0,1.0,,,-0.01,0.01288,-0.00063,0.00356,-0.00124,0.81391
