iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,sps,tx_per_agent_step,human_death_rate,false_complete_rate,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
108,110592,71.80169,88.85714,1.0,0.98,0.967256,0.000547,9.390042,0.00054,1961,0.06459,0.0,0.67883,-0.01,0.00524,-0.0013,-0.00352,0.0,0.99135
109,111616,71.52323,90.28571,1.0,0.99,0.947566,-0.000717,12.006258,0.001477,2009,0.06599,0.0,0.73913,-0.01,0.00565,-0.00638,-0.00337,0.0,0.49528
110,112640,71.76975,83.8,1.0,1.0,0.894632,0.000399,9.3051,0.000946,1925,0.05957,0.0,0.7861,-0.01,0.00614,0.00033,-0.00346,0.00081,1.0651
111,113664,69.73101,91.1,1.0,1.0,0.963937,-0.043258,40.193103,0.000727,1930,0.08117,0.0,0.71287,-0.01,0.0072,-0.00444,-0.00292,-0.04906,0.70192
112,114688,58.06347,98.14286,0.85714,0.99,0.903527,0.000532,29.40746,0.000709,2255,0.08554,0.14286,0.8169,-0.01,0.00533,-0.01011,-0.00294,-0.03325,0.50785
113,115712,65.09557,81.11111,1.0,0.99,0.935554,0.008634,17.938622,0.001123,2125,0.09517,0.11111,0.89313,-0.01,0.00488,-0.01879,-0.00216,-0.02444,0.7012
114,116736,46.73858,151.83333,0.75,0.96,0.813703,0.002279,7.244642,0.000548,2115,0.07496,0.16667,0.95082,-0.01,0.00463,-0.0133,-0.00291,-0.00156,0.70787
115,117760,71.6409,79.8,1.0,0.96,0.887294,-0.000786,18.890019,0.000254,2031,0.05999,0.0,0.85417,-0.01,0.0054,-0.00663,-0.00324,-0.01963,0.72982
116,118784,64.86251,89.33333,0.93333,0.95,0.877647,0.000398,13.065455,0.000598,2076,0.07076,0.06667,0.90625,-0.01,0.00475,-0.01419,-0.00303,0.00064,1.08743
117,119808,65.08325,90.11111,1.0,0.95,1.015535,0.045773,18.52347,0.002503,1982,0.06727,0.11111,0.82895,-0.01,0.0059,-0.00683,-0.00308,-0.02574,0.61389
118,120832,68.49522,82.23077,1.0,0.95,0.900252,-0.100737,15.824446,0.000693,1971,0.05486,0.07692,0.81757,-0.01,0.00519,-0.00455,-0.00304,-0.02138,0.90913
119,121856,72.12298,78.15385,1.0,0.95,0.853468,0.000201,5.584642,0.000571,1971,0.05287,0.0,0.74528,-0.01,0.00577,-0.00053,-0.00295,0.0,0.92523
120,122880,71.52289,86.16667,1.0,0.95,0.899973,-0.031651,27.18056,0.001448,1990,0.05887,0.0,0.81818,-0.01,0.00473,-0.00634,-0.00343,-0.02251,0.87169
121,123904,64.62613,91.33333,1.0,0.96,0.857247,0.065316,29.773428,0.000663,2186,0.07652,0.11111,0.78824,-0.01,0.00492,-0.0129,-0.003,-0.03875,0.67649
122,124928,56.30933,106.6,0.9,0.95,0.936034,-0.126292,50.74828,0.001197,2118,0.08576,0.2,0.91579,-0.01,0.00583,-0.00956,-0.00309,-0.03151,0.69211
123,125952,63.74416,90.72727,1.0,0.98,0.907504,6e-06,23.657636,0.00103,2198,0.08808,0.09091,0.82407,-0.01,0.00485,-0.01527,-0.00348,-0.01329,0.82397
124,126976,71.39184,84.0,1.0,0.98,0.962949,-0.017062,10.872385,0.000986,2153,0.09591,0.0,0.84874,-0.01,0.00495,-0.01607,-0.00339,-0.00051,0.73049
125,128000,53.59164,124.83333,0.83333,0.97,0.884351,-0.000681,11.272386,0.000456,2062,0.07532,0.16667,0.9353,-0.01,0.00491,-0.01243,-0.00371,-0.01649,0.77847
126,129024,68.30169,81.35714,1.0,0.97,0.945222,-0.00406,9.95187,0.003144,1966,0.0614,0.07143,0.84242,-0.01,0.00493,-0.00552,-0.00329,-0.0253,0.97495
127,130048,68.04178,80.88889,1.0,0.97,0.92135,-0.01748,11.656039,0.002964,1946,0.07312,0.11111,0.73737,-0.01,0.00678,-0.00074,-0.00377,-0.0249,0.62975
128,131072,71.8584,86.07143,1.0,0.97,0.89723,-3.8e-05,11.853611,0.000674,1965,0.06445,0.0,0.68939,-0.01,0.00476,-0.00325,-0.00285,0.0,0.99278
129,132096,66.836,77.78571,1.0,0.97,0.954652,0.130971,68.520538,0.00373,1926,0.06261,0.14286,0.82123,-0.01,0.00523,-0.00468,-0.00321,-0.04901,0.98293
130,133120,71.69471,71.69231,1.0,0.98,0.863087,-0.031274,22.060216,0.001268,2014,0.0628,0.0,0.68421,-0.01,0.00612,0.00045,-0.00304,-0.02361,0.9542
131,134144,57.08718,93.09091,0.90909,0.97,0.845659,-0.000505,32.12144,0.000462,2077,0.07251,0.18182,0.76159,-0.01,0.00702,-0.00609,-0.00262,-0.02926,0.73434
132,135168,65.03687,78.41667,1.0,0.97,0.830317,-0.052108,23.99773,0.001836,2066,0.06248,0.08333,0.83333,-0.01,0.00479,-0.00227,-0.00289,-0.0358,0.83484
133,136192,58.47674,85.16667,1.0,0.99,0.906823,0.001361,70.00755,0.001744,2022,0.07009,0.16667,0.71681,-0.01,0.00517,-0.00614,-0.00272,-0.05263,0.78631
134,137216,68.94146,79.18182,1.0,0.99,0.906965,-0.000672,21.023291,0.00053,2050,0.08881,0.0,0.80142,-0.01,0.00697,-0.02022,-0.00304,-0.00119,0.82966
135,138240,66.82137,93.75,1.0,0.99,0.880647,-0.015612,15.176566,0.001882,2164,0.0785,0.0,0.92513,-0.01,0.00601,-0.01571,-0.00341,-0.0014,0.60868
136,139264,61.70514,115.33333,0.91667,0.98,0.882522,-0.000676,16.847026,0.001143,2039,0.06196,0.08333,0.94213,-0.01,0.00479,-0.00862,-0.00304,-1e-05,0.80073
137,140288,70.71246,89.35714,1.0,0.98,0.870914,0.000217,8.808808,0.000443,1951,0.05804,0.0,0.90365,-0.01,0.00579,-0.01091,-0.00326,0.0,0.99108
138,141312,72.00768,75.64286,1.0,0.98,0.877907,-0.000144,8.276204,0.000858,1966,0.05622,0.0,0.82099,-0.01,0.0059,-0.00571,-0.0036,0.0,0.99759
139,142336,71.64697,81.09091,1.0,0.99,0.904804,-0.052068,11.514555,0.004452,1976,0.06317,0.0,0.84138,-0.01,0.00606,-0.00656,-0.00333,-0.00078,0.78529
140,143360,64.41002,85.46154,0.92308,0.98,0.888769,-0.000379,19.075223,0.001238,2017,0.06256,0.07692,0.86111,-0.01,0.00538,-0.00779,-0.00297,-0.01983,0.89674
141,144384,71.338,71.91667,1.0,0.98,0.945621,0.000322,20.800055,0.002419,1956,0.0666,0.0,0.80342,-0.01,0.00542,-0.00587,-0.00303,-0.02642,0.85774
142,145408,66.55468,92.0,1.0,0.98,0.950654,-0.036157,14.550516,0.003343,2107,0.09292,0.0,0.87745,-0.01,0.00593,-0.01929,-0.00305,-0.0014,0.5987
143,146432,71.64574,77.7,1.0,0.98,0.966819,0.000114,8.602888,0.001835,2061,0.09344,0.0,0.85906,-0.01,0.00495,-0.01731,-0.00285,0.0,0.78148
144,147456,53.23444,144.5,0.83333,0.97,0.86014,-0.001176,17.30058,0.000891,2056,0.07552,0.08333,0.93676,-0.01,0.0051,-0.01063,-0.0031,-0.00089,0.7521
