iteration,env_steps,ep_return,ep_length,success_rate,success_rate_rolling,entropy,policy_loss,value_loss,approx_kl,grad_norm,clipfrac,explained_variance,value_mean,value_std,return_mean,return_std,epochs_used,lr,n_episodes,sps,tx_per_agent_step,messages_per_agent_step,timeout_rate_rolling,root_report_close_rolling,root_report_close_n,human_death_rate,false_complete_rate,cover_under_threat,objective_dist_under_threat,comp_time,comp_compliance,comp_report,comp_command,comp_combat,comp_terminal
1769,1811456,76.11532,93.57143,1.0,1.0,0.857445,-0.00254,0.002103,0.002523,0.352105,0.022446,0.956979,68.093933,6.567469,67.429749,7.565696,4.0,0.00011896,7,264,0.08095,0.10635,0.0,0.91,100,0.28571,0.51515,,,-0.01,0.02506,0.00189,0.00102,0.01164,0.52468
1770,1812480,76.22635,96.44444,1.0,1.0,0.913088,-0.002144,0.001962,0.002179,0.420248,0.022247,0.987888,63.58176,14.167362,62.862274,15.272266,4.0,0.00011885,9,285,0.08038,0.10384,0.0,0.9,100,0.0,0.496,,,-0.01,0.02336,0.00147,-1e-05,0.0107,0.66833
1771,1813504,76.56638,93.44444,1.0,1.0,0.905779,-0.003183,0.00146,0.002311,0.320078,0.021729,0.995793,59.023525,22.025051,58.451302,23.101679,4.0,0.00011875,9,297,0.06414,0.08827,0.0,0.89,100,0.11111,0.40458,,,-0.01,0.02349,0.00349,0.00055,0.01256,0.66839
1772,1814528,66.78502,156.5,0.875,0.99,0.776419,-0.002237,0.001102,0.002287,0.365727,0.017502,0.99672,63.642265,20.130863,63.356125,20.874537,4.0,0.00011865,8,292,0.05062,0.07148,0.01,0.9,100,0.125,0.73118,,,-0.01,0.02672,0.00299,0.00235,0.01168,0.51589
1773,1815552,69.6057,137.91667,0.91667,0.98,0.742491,-0.001195,0.002023,0.001874,0.201725,0.009308,0.951958,70.302689,6.763028,70.167366,6.759531,4.0,0.00011855,12,290,0.05464,0.08447,0.02,0.92,100,0.41667,0.61472,,,-0.01,0.02711,0.00285,0.00128,0.00636,0.8235
1774,1816576,75.67927,99.3,1.0,0.98,0.766657,-0.002256,0.001349,0.001899,0.205716,0.013626,0.40155,70.549026,1.520757,70.5784,1.530465,4.0,0.00011844,10,295,0.06008,0.08852,0.02,0.9,100,0.5,0.45133,,,-0.01,0.02832,0.0033,0.00135,0.01137,0.74325
1775,1817600,76.5473,96.0,1.0,0.98,0.782736,-0.001815,0.000595,0.00134,0.259825,0.00853,0.693582,70.887756,1.28481,71.154846,1.380925,4.0,0.00011834,10,291,0.05754,0.07929,0.02,0.9,100,0.1,0.49219,,,-0.01,0.02915,0.00425,0.00142,0.01852,0.71774
1776,1818624,76.54792,95.5,1.0,0.98,0.808737,-0.00266,0.000614,0.002569,0.330752,0.022156,0.667638,71.383354,1.368412,71.422516,1.369141,4.0,0.00011824,12,285,0.06072,0.08839,0.02,0.89,100,0.16667,0.45198,,,-0.01,0.02768,0.00457,0.00017,0.01437,0.86698
1777,1819648,76.09027,99.77778,1.0,0.98,0.82215,-0.002004,0.000883,0.001075,0.231975,0.005508,0.518478,71.240685,1.26422,71.125031,1.350396,4.0,0.00011814,9,287,0.07069,0.09868,0.02,0.88,100,0.22222,0.4697,,,-0.01,0.02798,0.00425,0.00041,0.01326,0.65549
1778,1820672,76.6282,94.18182,1.0,0.98,0.778078,-0.001775,0.000812,0.001669,0.266171,0.009415,0.592467,71.143051,1.141438,71.053955,1.392153,4.0,0.00011804,11,284,0.05521,0.07988,0.02,0.9,100,0.0,0.42254,,,-0.01,0.02933,0.00255,0.00175,0.01242,0.79882
1779,1821696,75.8545,103.0,1.0,0.98,0.884636,-0.002169,0.002179,0.002428,0.277256,0.013992,0.893459,69.680817,3.940707,69.171112,4.740209,4.0,0.00011793,8,279,0.08298,0.11058,0.02,0.9,100,0.25,0.59124,,,-0.01,0.02592,0.00189,0.00069,0.01323,0.59252
1780,1822720,76.46524,98.33333,1.0,0.98,0.856262,-0.002936,0.001506,0.002277,0.310125,0.017578,0.98307,67.243393,9.944121,66.805763,10.88228,4.0,0.00011783,9,293,0.06957,0.09429,0.02,0.89,100,0.11111,0.47482,,,-0.01,0.02636,0.00308,0.00104,0.01354,0.6576
1781,1823744,76.49665,98.9,1.0,0.98,0.836514,-0.002452,0.001657,0.001781,0.314704,0.013062,0.993312,64.620483,16.824413,64.219345,17.656952,4.0,0.00011773,10,263,0.06332,0.08711,0.02,0.89,100,0.0,0.52027,,,-0.01,0.02511,0.00205,0.00081,0.01177,0.74045
1782,1824768,58.90685,155.11111,0.77778,0.97,0.815021,-0.000536,0.039639,0.002247,0.229218,0.0159,0.89862,64.107986,20.205124,62.790829,21.724089,4.0,0.00011763,9,289,0.06396,0.08976,0.02,0.89,100,0.33333,0.65789,,,-0.01,0.02521,0.00312,0.00119,0.01115,0.51907
1783,1825792,76.41143,93.91667,1.0,0.98,0.768402,-0.001536,0.006324,0.0013,0.220293,0.006256,-1.151011,70.167343,2.79275,70.023834,1.946352,4.0,0.00011752,12,290,0.0564,0.0821,0.01,0.89,100,0.08333,0.5,,,-0.01,0.02892,0.00423,0.00124,0.01385,0.86362
1784,1826816,76.00115,103.11111,1.0,0.98,0.80821,-0.001689,0.004366,0.001478,0.254866,0.009964,0.231587,69.382431,3.057291,69.52356,2.62952,4.0,0.00011742,9,286,0.06934,0.09807,0.01,0.89,100,0.44444,0.55072,,,-0.01,0.02721,0.00257,0.00126,0.01251,0.66731
1785,1827840,75.65169,98.0,1.0,0.98,0.744369,-0.001417,0.004062,0.001459,0.220949,0.012436,0.530694,69.396156,2.648453,69.34668,2.973405,4.0,0.00011732,10,290,0.06464,0.09281,0.01,0.91,100,0.2,0.51562,,,-0.01,0.02659,0.00312,0.00175,0.01026,0.75903
1786,1828864,75.79622,99.5,1.0,0.98,0.751686,-0.002294,0.002123,0.002103,0.23472,0.016373,0.922788,68.119476,4.701654,67.952957,5.548238,4.0,0.00011722,10,285,0.0715,0.10202,0.01,0.9,100,0.4,0.56618,,,-0.01,0.0267,0.00182,-8e-05,0.00884,0.80587
1787,1829888,75.6727,111.0,1.0,0.98,0.808148,-0.000932,0.002973,0.002057,0.210837,0.009064,-0.442403,69.837784,2.554945,70.279137,1.600968,4.0,0.00011711,11,286,0.06182,0.08731,0.01,0.9,100,0.09091,0.46309,,,-0.01,0.02757,0.00414,0.00058,0.01457,0.79294
1788,1830912,76.00401,99.25,1.0,0.98,0.76014,-0.002505,0.004432,0.001851,0.246011,0.015228,0.77292,69.119118,4.112618,68.971695,4.507378,4.0,0.00011701,8,301,0.06637,0.09394,0.01,0.89,100,0.25,0.46939,,,-0.01,0.02621,0.00245,0.00104,0.0105,0.61941
1789,1831936,75.69769,100.9,1.0,0.98,0.832944,-0.001763,0.001543,0.00214,0.21038,0.012573,0.491665,70.094345,1.679264,70.245644,1.734831,4.0,0.00011691,10,290,0.06784,0.09344,0.01,0.9,100,0.1,0.48696,,,-0.01,0.02653,0.00336,0.00038,0.01615,0.71886
1790,1832960,75.87961,103.54545,1.0,0.98,0.837085,-0.002657,0.001109,0.001629,0.231107,0.010056,0.487892,70.345108,1.365125,70.377426,1.459577,4.0,0.00011681,11,290,0.06892,0.09723,0.01,0.91,100,0.09091,0.60199,,,-0.01,0.02591,0.00231,-0.00059,0.01182,0.79844
1791,1833984,76.35943,103.0,1.0,0.98,0.783864,-0.002479,0.001113,0.002013,0.240812,0.012131,0.606401,70.286774,1.387509,70.351044,1.681331,4.0,0.0001167,9,295,0.06123,0.08629,0.01,0.92,100,0.0,0.39344,,,-0.01,0.02847,0.00399,-0.00022,0.0166,0.65689
